Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
264,Charlison Benschop,cw CUW,MF,Hannover 96,de Bundesliga,27,1989,7,2,184,2,1,0,1,1,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
265,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,29,26,"2,342",26,0,1,1,0,0,0,6,0,0,0.04,0.04,0,0.04,Matches
266,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,16,12,"1,011",11.2,4,3,7,0,4,4,3,1,0.36,0.27,0.62,0,0.27,Matches
267,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,20,5,581,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
268,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,31,24,"2,240",24.9,3,5,8,2,1,2,6,0,0.12,0.2,0.32,0.08,0.28,Matches
269,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,32,25,"2,150",23.9,5,10,15,3,2,2,0,0,0.21,0.42,0.63,0.13,0.54,Matches
270,Yassine Benzia,dz ALG,"MF,FW",Lille,fr Ligue 1,22,1994,31,30,"2,288",25.4,1,5,6,1,0,0,7,0,0.04,0.2,0.24,0.04,0.24,Matches
271,Saido Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,15,3,494,5.5,0,1,1,0,0,1,0,0,0,0.18,0.18,0,0.18,Matches
272,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,31,29,"2,296",25.5,4,2,6,2,2,4,8,1,0.16,0.08,0.24,0.08,0.16,Matches
273,Yuri Berchiche,es ESP,DF,Paris Saint-Germain,fr Ligue 1,27,1990,22,19,"1,716",19.1,2,4,6,2,0,0,4,0,0.1,0.21,0.31,0.1,0.31,Matches
274,Álex Berenguer,es ESP,"FW,MF",Torino,it Serie A,22,1995,22,11,"1,043",11.6,1,3,4,1,0,0,1,0,0.09,0.26,0.35,0.09,0.35,Matches
275,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,25,1992,31,28,"2,480",27.6,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,26,1990,35,32,"2,833",31.5,2,8,10,2,0,0,2,0,0.06,0.25,0.32,0.06,0.32,Matches
277,Markel Bergara,es ESP,MF,Getafe,es La Liga,31,1986,18,18,"1,463",16.3,4,1,5,4,0,0,5,0,0.25,0.06,0.31,0.25,0.31,Matches
278,Emil Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,14,6,669,7.4,4,2,6,4,0,0,2,0,0.54,0.27,0.81,0.54,0.81,Matches
279,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,15,12,"1,042",11.6,7,1,8,6,1,2,0,0,0.6,0.09,0.69,0.52,0.6,Matches
280,Kévin Bérigaud,fr FRA,"MF,FW",Montpellier,fr Ligue 1,29,1988,5,4,271,3,0,2,2,0,0,0,0,0,0,0.66,0.66,0,0.66,Matches
281,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31,31,"2,790",31,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
282,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,23,1994,22,7,847,9.4,4,3,7,4,0,0,4,0,0.43,0.32,0.74,0.43,0.74,Matches
283,Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,18,15,"1,350",15,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches
284,Juan Bernat,es ESP,"DF,FW",Bayern Munich,de Bundesliga,24,1993,11,11,888,9.9,0,2,2,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
285,Andrea Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,33,33,"2,895",32.2,1,0,1,1,0,0,7,1,0.03,0,0.03,0.03,0.03,Matches
286,Ryan Bertrand,eng ENG,"DF,MF",Southampton,eng Premier League,27,1989,35,35,"3,135",34.8,0,4,4,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
287,Muhamed Bešić,ba BIH,"DF,MF",Everton,eng Premier League,24,1992,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
288,Daniel Bessa,it ITA,"MF,FW",Hellas Verona,it Serie A,24,1993,17,15,"1,389",15.4,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches
289,Daniel Bessa,it ITA,MF,Genoa,it Serie A,24,1993,11,6,438,4.9,2,0,2,2,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches
290,Vincent Bessat,fr FRA,"DF,MF",Caen,fr Ligue 1,31,1985,24,18,"1,570",17.4,0,1,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
291,Quentin Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Matteo Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,2,1,124,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,9,7,548,6.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
294,Pedro Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,12,11,894,9.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
295,Lucas Biglia,ar ARG,MF,Milan,it Serie A,31,1986,28,24,"2,039",22.7,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
296,Philip Billing,dk DEN,MF,Huddersfield Town,eng Premier League,21,1996,16,8,764,8.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
297,Jean-Claude Billong,cm CMR,DF,Benevento,it Serie A,23,1993,5,3,294,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Davide Biondini,it ITA,MF,Sassuolo,it Serie A,34,1983,7,2,206,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
299,Cristiano Biraghi,it ITA,"DF,MF",Fiorentina,it Serie A,24,1992,34,34,"2,980",33.1,1,4,5,1,0,0,7,0,0.03,0.12,0.15,0.03,0.15,Matches
300,Mame Biram Diouf,sn SEN,"MF,FW",Stoke City,eng Premier League,29,1987,35,30,"2,596",28.8,6,2,8,6,0,0,6,0,0.21,0.07,0.28,0.21,0.28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Davide Biraschi,it ITA,"DF,MF",Genoa,it Serie A,23,1994,23,20,"1,796",20,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
302,Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,30,1986,35,29,"2,504",27.8,3,6,9,3,0,0,3,0,0.11,0.22,0.32,0.11,0.32,Matches
303,Milan Biševac,rs SRB,DF,Metz,fr Ligue 1,33,1983,10,10,710,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
304,Yves Bissouma,ml MLI,"MF,DF",Lille,fr Ligue 1,20,1996,24,15,"1,561",17.3,2,1,3,2,0,0,3,0,0.12,0.06,0.17,0.12,0.17,Matches
305,Leonardo Bittencourt,de GER,MF,Köln,de Bundesliga,23,1993,22,17,"1,613",17.9,5,3,8,5,0,0,4,0,0.28,0.17,0.45,0.28,0.45,Matches
306,Albano Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32,32,"2,880",32,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
307,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,22,22,"1,941",21.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
308,Ludovic Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,31,17,"1,793",19.9,3,2,5,3,0,0,3,1,0.15,0.1,0.25,0.15,0.25,Matches
309,Pablo de Blasis,ar ARG,"FW,MF",Mainz 05,de Bundesliga,29,1988,25,20,"1,652",18.4,5,2,7,2,3,3,2,0,0.27,0.11,0.38,0.11,0.22,Matches
310,Jérémy Blayac,fr FRA,FW,Strasbourg,fr Ligue 1,34,1983,25,7,917,10.2,3,1,4,3,0,0,2,0,0.29,0.1,0.39,0.29,0.39,Matches
311,Alexis Blin,fr FRA,MF,Toulouse,fr Ligue 1,20,1996,26,20,"1,886",21,1,3,4,1,0,0,5,0,0.05,0.14,0.19,0.05,0.19,Matches
312,Daley Blind,nl NED,"DF,MF",Manchester Utd,eng Premier League,27,1990,7,4,362,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
313,Danny Blum,de GER,"FW,MF",Eintracht Frankfurt,de Bundesliga,26,1991,2,0,29,0.3,1,0,1,1,0,0,0,0,3.1,0,3.1,3.1,3.1,Matches
314,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,21,1996,25,10,"1,276",14.2,6,0,6,6,0,0,5,0,0.42,0,0.42,0.42,0.42,Matches
315,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,28,1988,19,19,"1,640",18.2,1,2,3,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,Matches
316,Kevin-Prince Boateng,gh GHA,"MF,FW",Eintracht Frankfurt,de Bundesliga,30,1987,31,27,"2,357",26.2,6,1,7,6,0,0,4,0,0.23,0.04,0.27,0.23,0.27,Matches
317,Raúl Bobadilla,py PAR,FW,Gladbach,de Bundesliga,30,1987,13,5,449,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
318,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,22,1995,7,2,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
319,Mathieu Bodmer,fr FRA,"DF,MF",Amiens,fr Ligue 1,34,1982,13,3,396,4.4,1,0,1,1,0,0,2,0,0.23,0,0.23,0.23,0.23,Matches
320,Jeremie Boga,ci CIV,MF,Chelsea,eng Premier League,20,1997,1,1,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
321,Quentin Boisgard,fr FRA,MF,Toulouse,fr Ligue 1,20,1997,6,1,179,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
322,Yannick Bolasie,cd COD,"MF,FW",Everton,eng Premier League,28,1989,16,11,851,9.5,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches
323,Deian Boldor,ro ROU,DF,Hellas Verona,it Serie A,22,1995,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
324,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,27,1989,33,30,"2,541",28.2,8,2,10,8,0,0,3,0,0.28,0.07,0.35,0.28,0.35,Matches
325,Federico Bonazzoli,it ITA,FW,SPAL,it Serie A,20,1997,11,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,20,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
327,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,36,1981,15,14,"1,190",13.2,0,1,1,0,0,0,4,1,0,0.08,0.08,0,0.08,Matches
328,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,29,1988,25,25,"2,236",24.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
329,Kevin Bonifazi,it ITA,"DF,MF",Torino,it Serie A,21,1996,6,4,408,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Landry Bonnefoi,fr FRA,GK,Strasbourg,fr Ligue 1,33,1983,4,3,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
331,Leonardo Bonucci,it ITA,DF,Milan,it Serie A,30,1987,35,35,"3,085",34.3,2,1,3,2,0,0,5,1,0.06,0.03,0.09,0.06,0.09,Matches
332,Wilfried Bony,ci CIV,FW,Swansea City,eng Premier League,28,1988,15,8,707,7.9,2,0,2,2,0,0,2,0,0.25,0,0.25,0.25,0.25,Matches
333,Celso Borges,cr CRC,MF,Dep La Coruña,es La Liga,29,1988,32,26,"2,300",25.6,3,3,6,3,0,0,4,1,0.12,0.12,0.23,0.12,0.23,Matches
334,Fabio Borini,it ITA,"FW,MF",Milan,it Serie A,26,1991,29,19,"1,610",17.9,2,3,5,2,0,0,5,0,0.11,0.17,0.28,0.11,0.28,Matches
335,Marco Borriello,it ITA,FW,SPAL,it Serie A,35,1982,15,9,773,8.6,1,0,1,1,0,0,6,0,0.12,0,0.12,0.12,0.12,Matches
336,Gabriel Boschilia,br BRA,MF,Monaco,fr Ligue 1,21,1996,5,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
337,Ryad Boudebouz,dz ALG,"MF,FW",Real Betis,es La Liga,27,1990,27,15,"1,360",15.1,2,3,5,2,0,0,2,0,0.13,0.2,0.33,0.13,0.33,Matches
338,Jean-Christophe Bouet,fr FRA,GK,Amiens,fr Ligue 1,34,1983,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Sofiane Boufal,ma MAR,MF,Southampton,eng Premier League,23,1993,26,11,"1,219",13.5,2,2,4,2,0,0,1,0,0.15,0.15,0.3,0.15,0.3,Matches
340,Arnold Bouka Moutou,cg CGO,DF,Dijon,fr Ligue 1,28,1988,6,3,336,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
341,Farid Boulaya,dz ALG,"FW,MF",Metz,fr Ligue 1,24,1993,7,0,179,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches
342,Yassine Bounou,ma MAR,GK,Girona,es La Liga,26,1991,30,30,"2,655",29.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
343,Emmanuel Bourgaud,fr FRA,MF,Amiens,fr Ligue 1,29,1987,17,4,542,6,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
344,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,23,1994,37,35,"3,102",34.5,10,7,17,7,3,3,3,0,0.29,0.2,0.49,0.2,0.41,Matches
345,Eneko Bóveda,es ESP,DF,Dep La Coruña,es La Liga,28,1988,8,7,667,7.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
346,Eneko Bóveda,es ESP,DF,Athletic Club,es La Liga,28,1988,6,6,522,5.8,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
347,Lucas Boyé,ar ARG,FW,Torino,it Serie A,21,1996,11,0,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Lucas Boyé,ar ARG,FW,Celta Vigo,es La Liga,21,1996,13,2,276,3.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
349,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,25,1992,15,15,"1,277",14.2,1,2,3,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,Matches
350,Martin Braithwaite,dk DEN,FW,Bordeaux,fr Ligue 1,26,1991,14,11,914,10.2,4,3,7,4,0,0,3,0,0.39,0.3,0.69,0.39,0.69,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Brandon,es ESP,"MF,FW",Rennes,fr Ligue 1,22,1995,11,3,357,4,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
352,Julian Brandt,de GER,MF,Leverkusen,de Bundesliga,21,1996,34,26,"2,326",25.8,9,3,12,9,0,0,0,0,0.35,0.12,0.46,0.35,0.46,Matches
353,Darko Brašanac,rs SRB,MF,Leganés,es La Liga,25,1992,23,13,"1,203",13.4,2,0,2,2,0,0,3,0,0.15,0,0.15,0.15,0.15,Matches
354,Claudio Bravo,cl CHI,GK,Manchester City,eng Premier League,34,1983,3,2,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
