Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
617,Oliver Skipp,eng ENG,MF,eng Tottenham Hotspur,21,2000,2.3,0,0,0,,0,0,,,0,0,Matches
618,Leo Skiri Østigård,no NOR,DF,it Napoli,22,1999,2.2,1,1,1,100,0.46,0.46,1,1,0,0,Matches
619,Andreas Skov Olsen,dk DEN,"FW,MF",be Club Brugge,22,1999,3.3,1,3,2,66.7,0.92,0.61,0.33,0.5,0,0,Matches
620,Milan Škriniar,sk SVK,DF,it Inter,27,1995,6,0,2,0,0,0.34,0,0,,0,0,Matches
621,Hrvoje Smolčić,hr CRO,DF,de Eintracht Frankfurt,21,2000,1.4,0,0,0,,0,0,,,0,0,Matches
622,Eduard Sobol,ua UKR,MF,be Club Brugge,27,1995,1.2,0,1,0,0,0.83,0,0,,0,0,Matches
623,Carlos Soler,es ESP,MF,fr Paris Saint-Germain,25,1997,1.7,1,2,1,50,1.16,0.58,0.5,1,0,0,Matches
624,Oumar Solet,fr FRA,DF,at RB Salzburg,22,2000,3,0,2,0,0,0.68,0,0,,0,0,Matches
625,Yann Sommer,ch SUI,GK,de Bayern Munich,33,1988,4,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Matìas Soulé,ar ARG,"FW,MF",it Juventus,19,2003,0.5,0,2,0,0,4.09,0,0,,0,0,Matches
627,Djibril Sow,ch SUI,MF,de Eintracht Frankfurt,25,1997,8,0,3,0,0,0.37,0,0,,0,0,Matches
628,Kamal Sowah,gh GHA,"FW,MF",be Club Brugge,22,2000,6.6,2,13,5,38.5,1.98,0.76,0.15,0.4,0,0,Matches
629,Dario Špikić,hr CRO,"MF,FW",hr Dinamo Zagreb,23,1999,1.9,0,4,2,50,2.16,1.08,0,0,0,0,Matches
630,Jorne Spileers,be BEL,DF,be Club Brugge,17,2005,0,0,0,0,,0,0,,,0,0,Matches
631,Jerry St. Juste,nl NED,DF,pt Sporting CP,25,1996,2.1,0,1,0,0,0.48,0,0,,0,0,Matches
632,Marko Stamenic,nz NZL,MF,dk FC Copenhagen,20,2002,3,0,2,0,0,0.67,0,0,,0,0,Matches
633,Jindřich Staněk,cz CZE,GK,cz Viktoria Plzeň,26,1996,5,0,0,0,,0,0,,,0,0,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,22,2000,3.9,0,0,0,,0,0,,,0,0,Matches
635,Carl Starfelt,se SWE,DF,sct Celtic,27,1995,1,0,0,0,,0,0,,,0,0,Matches
636,Orri Steinn Óskarsson,is ISL,FW,dk FC Copenhagen,17,2004,0.2,0,0,0,,0,0,,,0,0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,32,1989,5.9,0,0,0,,0,0,,,0,0,Matches
638,Raheem Sterling,eng ENG,"MF,FW",eng Chelsea,27,1994,7,3,8,4,50,1.14,0.57,0.38,0.75,0,0,Matches
639,John Stones,eng ENG,"DF,MF",eng Manchester City,28,1994,7.6,1,3,1,33.3,0.39,0.13,0.33,1,0,0,Matches
640,Luka Sučić,hr CRO,"MF,FW",at RB Salzburg,19,2002,4.4,0,14,4,28.6,3.17,0.9,0,0,0,0,Matches
641,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar Donetsk,19,2002,5.3,0,2,0,0,0.37,0,0,,0,0,Matches
642,Niklas Süle,de GER,DF,de Dortmund,26,1995,7.5,0,3,1,33.3,0.4,0.13,0,0,0,0,Matches
643,Daniel Sundgren,se SWE,DF,il Maccabi Haifa,31,1990,3.6,0,1,1,100,0.28,0.28,0,0,0,0,Matches
644,Suso,es ESP,"MF,FW",es Sevilla,28,1993,2.6,0,7,4,57.1,2.66,1.52,0,0,0,0,Matches
645,Josip Šutalo,hr CRO,DF,hr Dinamo Zagreb,22,2000,6,0,1,1,100,0.17,0.17,0,0,0,0,Matches
646,Jan Sýkora,cz CZE,"MF,FW",cz Viktoria Plzeň,28,1993,1.6,1,3,1,33.3,1.82,0.61,0.33,1,0,0,Matches
647,Abakar Sylla,ci CIV,DF,be Club Brugge,19,2002,5.5,1,1,1,100,0.18,0.18,1,1,0,0,Matches
648,Wojciech Szczęsny,pl POL,GK,it Juventus,32,1990,4,0,0,0,,0,0,,,0,0,Matches
649,Dominik Szoboszlai,hu HUN,MF,de RB Leipzig,21,2000,7.3,1,15,3,20,2.07,0.41,0.07,0.33,0,0,Matches
650,Christian Sørensen,dk DEN,DF,dk FC Copenhagen,29,1992,1.1,0,1,0,0,0.88,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Dušan Tadić,rs SRB,FW,nl Ajax,33,1988,4.8,0,4,2,50,0.83,0.42,0,0,0,0,Matches
652,Jonathan Tah,de GER,DF,de Leverkusen,26,1996,5.3,0,1,0,0,0.19,0,0,,0,0,Matches
653,Japhet Tanganga,eng ENG,DF,eng Tottenham Hotspur,23,1999,0.2,0,1,0,0,5,0,0,,0,0,Matches
654,Edmond Tapsoba,bf BFA,DF,de Leverkusen,23,1999,3.9,0,3,0,0,0.77,0,0,,0,0,Matches
655,Mehdi Taremi,ir IRN,FW,pt Porto,30,1992,6.8,5,24,12,50,3.54,1.77,0.13,0.25,2,2,Matches
656,Ciprian Tătărușanu,ro ROU,GK,it Milan,36,1986,5,0,0,0,,0,0,,,0,0,Matches
657,Nuno Tavares,pt POR,"MF,DF",fr Marseille,22,2000,6,0,12,1,8.3,2,0.17,0,0,0,0,Matches
658,James Tavernier,eng ENG,DF,sct Rangers,30,1991,5.4,1,5,3,60,0.93,0.56,0,0,1,1,Matches
659,Greg Taylor,sct SCO,DF,sct Celtic,24,1997,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
660,Kenneth Taylor,nl NED,MF,nl Ajax,20,2002,4.6,0,7,3,42.9,1.51,0.65,0,0,0,0,Matches
661,Lucas Taylor,br BRA,DF,ua Shakhtar Donetsk,27,1995,3.5,0,0,0,,0,0,,,0,0,Matches
662,Mavis Tchibota,cg CGO,FW,il Maccabi Haifa,26,1996,1,0,4,1,25,3.87,0.97,0,0,0,0,Matches
663,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,22,2000,4.8,0,9,2,22.2,1.87,0.42,0,0,0,0,Matches
664,Mathys Tel,fr FRA,"FW,MF",de Bayern Munich,17,2005,1.6,0,7,1,14.3,4.34,0.62,0,0,0,0,Matches
665,Alex Telles,br BRA,"DF,FW",es Sevilla,29,1992,4.3,0,4,0,0,0.92,0,0,,0,0,Matches
666,Marc-André ter Stegen,de GER,GK,es Barcelona,30,1992,5,0,0,0,,0,0,,,0,0,Matches
667,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,32,1989,0.8,0,1,0,0,1.2,0,0,,0,0,Matches
668,Malick Thiaw,de GER,DF,it Milan,20,2001,3.1,0,3,0,0,0.98,0,0,,0,0,Matches
669,Mohamed Tijani,bj BEN,DF,cz Viktoria Plzeň,25,1997,1.9,0,0,0,,0,0,,,0,0,Matches
670,Malik Tillman,us USA,"MF,FW",sct Rangers,20,2002,2.7,0,2,0,0,0.74,0,0,,0,0,Matches
671,Jurriën Timber,nl NED,DF,nl Ajax,21,2001,5.9,0,2,0,0,0.34,0,0,,0,0,Matches
672,Fikayo Tomori,eng ENG,DF,it Milan,24,1997,9.2,0,2,0,0,0.22,0,0,,0,0,Matches
673,Sandro Tonali,it ITA,MF,it Milan,22,2000,11.7,0,9,1,11.1,0.77,0.09,0,0,0,0,Matches
674,Pablo Torre,es ESP,MF,es Barcelona,19,2003,1.1,1,1,1,100,0.95,0.95,1,1,0,0,Matches
675,Ferrán Torres,es ESP,FW,es Barcelona,22,2000,2.1,3,7,3,42.9,3.35,1.44,0.43,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Andriy Totovytskyi,ua UKR,MF,ua Shakhtar Donetsk,29,1993,0.2,0,1,0,0,5.29,0,0,,0,0,Matches
677,Kevin Trapp,de GER,GK,de Eintracht Frankfurt,32,1990,8,0,0,0,,0,0,,,0,0,Matches
678,Francisco Trincão,pt POR,"FW,MF",pt Sporting CP,22,1999,4.3,2,9,4,44.4,2.1,0.93,0.22,0.5,0,0,Matches
679,Anatolii Trubin,ua UKR,GK,ua Shakhtar Donetsk,20,2001,6,0,0,0,,0,0,,,0,0,Matches
680,Kostas Tsimikas,gr GRE,DF,eng Liverpool,26,1996,3.8,0,3,0,0,0.79,0,0,,0,0,Matches
681,David Turnbull,sct SCO,MF,sct Celtic,23,1999,1.1,0,3,1,33.3,2.62,0.87,0,0,0,0,Matches
682,Tuta,br BRA,DF,de Eintracht Frankfurt,23,1999,6.7,0,2,1,50,0.3,0.15,0,0,0,0,Matches
683,Marián Tvrdoň,sk SVK,GK,cz Viktoria Plzeň,27,1994,1,0,0,0,,0,0,,,0,0,Matches
684,Manuel Ugarte,uy URU,MF,pt Sporting CP,21,2001,5.2,0,0,0,,0,0,,,0,0,Matches
685,Andreas Ulmer,at AUT,DF,at RB Salzburg,36,1985,4.2,0,2,0,0,0.48,0,0,,0,0,Matches
686,Sven Ulreich,de GER,GK,de Bayern Munich,33,1988,3,0,0,0,,0,0,,,0,0,Matches
687,Cengiz Ünder,tr TUR,FW,fr Marseille,25,1997,1.9,0,6,1,16.7,3.12,0.52,0,0,0,0,Matches
688,Dayot Upamecano,fr FRA,DF,de Bayern Munich,23,1998,7.9,0,0,0,,0,0,,,0,0,Matches
689,Mateus Uribe,co COL,MF,pt Porto,31,1991,6.8,1,10,3,30,1.48,0.44,0,0,1,1,Matches
690,Jesús Vallejo,es ESP,DF,es Real Madrid,25,1997,0.2,0,0,0,,0,0,,,0,0,Matches
691,Federico Valverde,uy URU,"MF,FW",es Real Madrid,24,1998,10.7,2,24,8,33.3,2.23,0.74,0.08,0.25,0,0,Matches
692,Virgil van Dijk,nl NED,DF,eng Liverpool,31,1991,8,0,12,5,41.7,1.5,0.62,0,0,0,0,Matches
693,Hans Vanaken,be BEL,MF,be Club Brugge,29,1992,7.8,0,4,0,0,0.51,0,0,,0,0,Matches
694,Denis Vavro,sk SVK,DF,dk FC Copenhagen,26,1996,4,0,3,2,66.7,0.75,0.5,0,0,0,0,Matches
695,Lucas Vázquez,es ESP,DF,es Real Madrid,31,1991,2.2,0,0,0,,0,0,,,0,0,Matches
696,Jordan Veretout,fr FRA,MF,fr Marseille,29,1993,5.4,0,3,2,66.7,0.56,0.37,0,0,0,0,Matches
697,Lucas Veríssimo,br BRA,DF,pt Benfica,27,1995,0.1,0,0,0,,0,0,,,0,0,Matches
698,Gabriel Veron,br BRA,"FW,MF",pt Porto,19,2002,0.5,0,0,0,,0,0,,,0,0,Matches
699,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,29,1992,6.9,0,2,0,0,0.29,0,0,,0,0,Matches
700,Vitinha,pt POR,MF,fr Paris Saint-Germain,22,2000,6.5,0,5,3,60,0.77,0.46,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
701,Odysseas Vlachodimos,gr GRE,GK,pt Benfica,28,1994,10,0,0,0,,0,0,,,0,0,Matches
702,Dušan Vlahović,rs SRB,FW,it Juventus,22,2000,4.6,1,15,8,53.3,3.28,1.75,0.07,0.13,0,0,Matches
703,Adam Vlkanova,cz CZE,MF,cz Viktoria Plzeň,27,1994,5.1,1,8,3,37.5,1.57,0.59,0.13,0.33,0,0,Matches
704,Stefan de Vrij,nl NED,DF,it Inter,30,1992,3.3,0,0,0,,0,0,,,0,0,Matches
705,Kyle Walker,eng ENG,DF,eng Manchester City,32,1990,3.1,0,1,0,0,0.32,0,0,,0,0,Matches
706,Paul Wanner,at AUT,MF,de Bayern Munich,16,2005,0.4,0,1,0,0,2.5,0,0,,0,0,Matches
707,Stephen Welsh,sct SCO,DF,sct Celtic,22,2000,1,0,0,0,,0,0,,,0,0,Matches
708,Wendell,br BRA,DF,pt Porto,29,1993,1.6,0,2,1,50,1.26,0.63,0,0,0,0,Matches
709,Timo Werner,de GER,"MF,FW",de RB Leipzig,26,1996,5.6,2,13,6,46.2,2.34,1.08,0.15,0.33,0,0,Matches
710,Owen Wijndal,nl NED,DF,nl Ajax,22,1999,0.8,0,0,0,,0,0,,,0,0,Matches
711,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,19,2002,0.5,0,0,0,,0,0,,,0,0,Matches
712,Axel Witsel,be BEL,"MF,DF",es Atlético Madrid,33,1989,5.1,0,1,0,0,0.19,0,0,,0,0,Matches
713,Maximilian Wöber,at AUT,DF,at RB Salzburg,24,1998,1.8,0,2,1,50,1.09,0.55,0,0,0,0,Matches
714,Marius Wolf,de GER,DF,de Dortmund,27,1995,2,0,5,2,40,2.56,1.02,0,0,0,0,Matches
715,Scott Wright,sct SCO,MF,sct Rangers,24,1997,1.5,0,0,0,,0,0,,,0,0,Matches
716,Roman Yaremchuk,ua UKR,FW,be Club Brugge,26,1995,1.2,0,3,1,33.3,2.41,0.8,0,0,0,0,Matches
717,Rıdvan Yılmaz,tr TUR,DF,sct Rangers,21,2001,1,0,1,0,0,1,0,0,,0,0,Matches
718,Warren Zaïre-Emery,fr FRA,MF,fr Paris Saint-Germain,16,2006,0.9,0,0,0,,0,0,,,0,0,Matches
719,Denis Zakaria,ch SUI,MF,eng Chelsea,25,1996,0.8,1,1,1,100,1.22,1.22,1,1,0,0,Matches
720,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,26,1995,7.2,1,9,2,22.2,1.25,0.28,0.11,0.5,0,0,Matches
721,Alessandro Zanoli,it ITA,MF,it Napoli,21,2000,0.1,0,0,0,,0,0,,,0,0,Matches
722,Zeca,gr GRE,MF,dk FC Copenhagen,33,1988,1.8,0,2,0,0,1.12,0,0,,0,0,Matches
723,Alessio Zerbin,it ITA,"FW,MF",it Napoli,23,1999,0.6,0,2,2,100,3.21,3.21,0,0,0,0,Matches
724,Piotr Zieliński,pl POL,MF,it Napoli,28,1994,6.9,4,17,11,64.7,2.47,1.6,0.12,0.18,2,3,Matches
725,Hakim Ziyech,ma MAR,MF,eng Chelsea,29,1993,1.6,0,12,5,41.7,7.3,3.04,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
726,Oleksandr Zubkov,ua UKR,"MF,FW",ua Shakhtar Donetsk,25,1996,4.1,2,8,3,37.5,1.97,0.74,0.25,0.67,0,0,Matches
727,Neven Đurasek,hr CRO,MF,ua Shakhtar Donetsk,23,1998,1,0,0,0,,0,0,,,0,0,Matches
