Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
512,Callum McGregor,sct SCO,MF,sct Celtic,31,1993,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
513,Weston McKennie,us USA,"MF,DF",it Juventus,25,1998,9,6,555,6.2,3,0,3,3,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
514,Brandon Mechele,be BEL,DF,be Club Brugge,31,1993,12,12,"1,080",12,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
515,Jurij Medvedev,,MF,sk Slovan Bratislava,28,1996,4,2,192,2.1,0,1,1,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches
516,Bjorn Meijer,nl NED,DF,be Club Brugge,21,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
517,John Mellberg,se SWE,DF,at RB Salzburg,18,2006,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
518,Nuno Mendes,pt POR,DF,fr Paris Saint-Germain,22,2002,16,16,"1,446",16.1,4,1,5,4,0,0,4,0,0.25,0.06,0.31,0.25,0.31,Matches
519,Ferland Mendy,fr FRA,DF,es Real Madrid,29,1995,11,11,885,9.8,0,1,1,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
520,Mikel Merino,es ESP,"FW,MF",eng Arsenal,28,1996,12,9,817,9.1,2,3,5,2,0,0,1,0,0.22,0.33,0.55,0.22,0.55,Matches
521,Idjessi Metsoko,tg TOG,FW,sk Slovan Bratislava,22,2002,7,1,158,1.8,1,0,1,1,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
522,Thomas Meunier,be BEL,DF,fr Lille,32,1991,9,7,616,6.8,0,1,1,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
523,Alexander Meyer,de GER,GK,de Dortmund,33,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
524,Lucas Michal,fr FRA,FW,fr Monaco,19,2005,3,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
525,Simon Mignolet,be BEL,GK,be Club Brugge,36,1988,12,12,"1,080",12,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Antoni Milambo,nl NED,"MF,FW",nl Feyenoord,19,2005,9,9,762,8.5,3,1,4,3,0,0,1,0,0.35,0.12,0.47,0.35,0.47,Matches
527,Éder Militão,br BRA,DF,es Real Madrid,26,1998,4,3,281,3.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
528,Enzo Millot,fr FRA,"MF,FW",de Stuttgart,22,2002,8,8,688,7.6,2,3,5,2,0,1,0,0,0.26,0.39,0.65,0.26,0.65,Matches
529,Milson,ao ANG,MF,rs Red Star,24,1999,5,2,171,1.9,2,0,2,2,0,0,0,0,1.05,0,1.05,1.05,1.05,Matches
530,Ognjen Mimovic,rs SRB,DF,rs Red Star,19,2004,5,5,370,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
531,Kim Min-jae,kr KOR,DF,de Bayern Munich,27,1996,13,13,"1,066",11.8,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
532,Takumi Minamino,jp JPN,"MF,FW",fr Monaco,29,1995,9,6,569,6.3,3,1,4,3,0,0,0,0,0.47,0.16,0.63,0.47,0.63,Matches
533,Tyrone Mings,eng ENG,DF,eng Aston Villa,31,1993,4,4,310,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
534,Kim Minsu,kr KOR,FW,es Girona,18,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
535,Bojan Miovski,mk MKD,FW,es Girona,25,1999,4,3,273,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
536,Juan Miranda,es ESP,DF,it Bologna,24,2000,5,3,305,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
537,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,30,1994,6,5,482,5.4,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
538,Jeyland Mitchell,cr CRC,DF,nl Feyenoord,19,2004,7,1,185,2.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
539,Maximilian Mittelstädt,de GER,DF,de Stuttgart,27,1997,8,8,704,7.8,0,2,2,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches
540,Henrikh Mkhitaryan,am ARM,MF,it Inter,35,1989,13,10,854,9.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
541,Samy Mmaee,ma MAR,DF,hr Dinamo Zagreb,27,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
542,Jakub Moder,pl POL,MF,nl Feyenoord,25,1999,4,4,360,4,1,0,1,0,1,1,1,0,0.25,0,0.25,0,0,Matches
543,Luka Modrić,hr CRO,MF,es Real Madrid,38,1985,14,7,647,7.2,0,3,3,0,0,0,2,0,0,0.42,0.42,0,0.42,Matches
544,Nahuel Molina,ar ARG,DF,es Atlético Madrid,26,1998,8,3,429,4.8,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
545,Joel Monteiro,ch SUI,"MF,FW",ch Young Boys,24,1999,8,7,624,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
546,Álvaro Morata,es ESP,FW,it Milan,31,1992,7,6,391,4.3,1,1,2,1,0,0,3,0,0.23,0.23,0.46,0.23,0.46,Matches
547,Afonso Moreira,pt POR,FW,pt Sporting CP,19,2005,1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
548,Leandro Morgalla,de GER,DF,at RB Salzburg,19,2004,3,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
549,Hidemasa Morita,jp JPN,MF,pt Sporting CP,29,1995,7,4,372,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
550,Nikola Moro,hr CRO,MF,it Bologna,26,1998,7,4,381,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Tyler Morton,eng ENG,MF,eng Liverpool,21,2002,1,0,39,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
552,Ngal'Ayel Mukau,cd COD,MF,fr Lille,19,2004,8,6,563,6.3,2,0,2,2,0,0,2,0,0.32,0,0.32,0.32,0.32,Matches
553,Nordi Mukiele,fr FRA,DF,de Leverkusen,26,1997,5,5,358,4,1,1,2,1,0,0,2,1,0.25,0.25,0.5,0.25,0.5,Matches
554,Thomas Müller,de GER,"MF,FW",de Bayern Munich,34,1989,12,4,371,4.1,3,1,4,3,0,0,1,0,0.73,0.24,0.97,0.73,0.97,Matches
555,Dane Murray,sct SCO,DF,sct Celtic,21,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Yunus Musah,us USA,MF,it Milan,21,2002,7,5,412,4.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
557,Jamal Musiala,de GER,MF,de Bayern Munich,21,2003,12,9,864,9.6,3,3,6,3,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches
558,Alen Mustafić,ba BIH,MF,sk Slovan Bratislava,25,1999,4,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
559,Chris Nadje,fr FRA,MF,nl Feyenoord,22,2001,3,0,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
560,Adamo Nagalo,bf BFA,DF,nl PSV,21,2002,5,1,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Amara Nallo,eng ENG,DF,eng Liverpool,17,2006,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
562,Cherif Ndiaye,sn SEN,FW,rs Red Star,28,1996,8,7,566,6.3,2,1,3,1,1,1,2,0,0.32,0.16,0.48,0.16,0.32,Matches
563,Dan Ndoye,ch SUI,"MF,FW",it Bologna,23,2000,8,7,616,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
564,Kosta Nedeljković,rs SRB,DF,eng Aston Villa,18,2005,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
565,Neto,br BRA,GK,eng Arsenal,35,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
566,Manuel Neuer,de GER,GK,de Bayern Munich,38,1986,10,10,822,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,João Neves,pt POR,MF,fr Paris Saint-Germain,19,2004,17,16,"1,431",15.9,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matches
568,Ivan Nevistić,hr CRO,GK,hr Dinamo Zagreb,26,1998,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
569,Newerton,br BRA,MF,ua Shakhtar Donetsk,19,2005,4,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
570,Abdoulaye Niakhate Ndiaye,sn SEN,DF,fr Brest,22,2002,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
571,Cheikh Niasse,sn SEN,MF,ch Young Boys,24,2000,5,4,341,3.8,0,1,1,0,0,0,2,0,0,0.26,0.26,0,0.26,Matches
572,Casper Nielsen,dk DEN,MF,be Club Brugge,30,1994,6,1,143,1.6,1,0,1,1,0,0,1,0,0.63,0,0.63,0.63,0.63,Matches
573,Bart Nieuwkoop,nl NED,"DF,MF",nl Feyenoord,28,1996,5,5,348,3.9,0,1,1,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches
574,Gustaf Nilsson,se SWE,FW,be Club Brugge,27,1997,7,1,177,2,1,0,1,0,1,1,1,0,0.51,0,0.51,0,0,Matches
575,Felix Nmecha,de GER,MF,de Dortmund,23,2000,9,7,618,6.9,1,1,2,1,0,0,2,0,0.15,0.15,0.29,0.15,0.29,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Alexander Nübel,de GER,GK,de Stuttgart,27,1996,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Matheus Nunes,pt POR,"MF,DF",eng Manchester City,25,1998,7,6,531,5.9,1,3,4,0,1,1,1,0,0.17,0.51,0.68,0,0.51,Matches
578,Darwin Núñez,uy URU,FW,eng Liverpool,25,1999,9,5,466,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.39,0.19,0.39,Matches
579,Antonio Nusa,no NOR,MF,de RB Leipzig,19,2005,8,6,518,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
580,Ethan Nwaneri,eng ENG,FW,eng Arsenal,17,2007,7,2,224,2.5,2,0,2,2,0,0,0,0,0.8,0,0.8,0.8,0.8,Matches
581,Trey Nyoni,eng ENG,MF,eng Liverpool,17,2007,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
582,Armando Obispo,cw CUW,DF,nl PSV,25,1999,6,3,263,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
583,Jan Oblak,si SVN,GK,es Atlético Madrid,31,1993,10,10,930,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
584,Jens Odgaard,dk DEN,"FW,MF",it Bologna,25,1999,5,0,130,1.4,0,1,1,0,0,0,1,0,0,0.69,0.69,0,0.69,Matches
585,Takuya Ogiwara,jp JPN,"DF,MF",hr Dinamo Zagreb,24,1999,3,3,223,2.5,1,0,1,1,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
586,Noah Okafor,ch SUI,MF,it Milan,24,2000,5,1,106,1.2,0,1,1,0,0,0,0,0,0,0.85,0.85,0,0.85,Matches
587,Victor Olatunji,ng NGA,FW,cz Sparta Prague,24,1999,8,5,422,4.7,2,1,3,2,0,0,2,0,0.43,0.21,0.64,0.43,0.64,Matches
588,Peter Olayinka,ng NGA,"MF,DF",rs Red Star,28,1995,3,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
589,Michael Olise,fr FRA,MF,de Bayern Munich,22,2001,14,13,"1,027",11.4,5,2,7,4,1,1,1,0,0.44,0.18,0.61,0.35,0.53,Matches
590,Dani Olmo,es ESP,MF,es Barcelona,26,1998,9,6,435,4.8,2,1,3,2,0,0,0,0,0.41,0.21,0.62,0.41,0.62,Matches
591,Amadou Onana,be BEL,MF,eng Aston Villa,22,2001,5,4,271,3,1,0,1,1,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches
592,Raphael Onyedika,ng NGA,MF,be Club Brugge,23,2001,11,11,938,10.4,1,1,2,1,0,0,2,1,0.1,0.1,0.19,0.1,0.19,Matches
593,Francis Onyeka,de GER,FW,de Leverkusen,17,2007,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
594,Loïs Openda,be BEL,FW,de RB Leipzig,24,2000,8,8,679,7.5,1,2,3,1,0,0,1,0,0.13,0.27,0.4,0.13,0.4,Matches
595,Fredrik Oppegard,no NOR,DF,nl PSV,21,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
596,Willi Orban,hu HUN,DF,de RB Leipzig,31,1992,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
597,Joel Ordóñez,ec ECU,DF,be Club Brugge,20,2004,12,12,"1,047",11.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
598,Riccardo Orsolini,it ITA,"FW,MF",it Bologna,27,1997,6,5,323,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
599,Stefan Ortega,de GER,GK,eng Manchester City,31,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
600,Ibrahim Osman,gh GHA,"FW,MF",nl Feyenoord,19,2004,7,4,316,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Nicolás Otamendi,ar ARG,DF,pt Benfica,36,1988,12,12,"1,080",12,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
602,Kassoum Ouattara,fr FRA,"DF,MF",fr Monaco,19,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
603,Assan Ouedraogo,de GER,MF,de RB Leipzig,18,2006,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
604,Salih Özcan,tr TUR,MF,de Dortmund,26,1998,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
605,Nico O’Reilly,eng ENG,"DF,MF",eng Manchester City,19,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Willian Pacho,ec ECU,DF,fr Paris Saint-Germain,22,2001,17,17,"1,541",17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
607,Igor Paixão,br BRA,FW,nl Feyenoord,24,2000,11,11,918,10.2,2,4,6,2,0,0,0,0,0.2,0.39,0.59,0.2,0.59,Matches
608,Exequiel Palacios,ar ARG,MF,de Leverkusen,25,1998,10,8,662,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
609,Marco Palestra,it ITA,MF,it Atalanta,19,2005,3,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
610,João Palhinha,pt POR,MF,de Bayern Munich,29,1995,5,2,173,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
611,Filip Panák,cz CZE,DF,cz Sparta Prague,28,1995,7,6,563,6.3,0,1,1,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches
612,Thomas Partey,gh GHA,"MF,DF",eng Arsenal,31,1993,12,11,897,10,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
613,Mario Pašalić,hr CRO,MF,it Atalanta,29,1995,10,8,603,6.7,3,1,4,3,0,0,1,0,0.45,0.15,0.6,0.45,0.6,Matches
614,Rui Patrício,pt POR,GK,it Atalanta,36,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
615,Lukáš Pauschek,sk SVK,DF,sk Slovan Bratislava,31,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
616,Benjamin Pavard,fr FRA,DF,it Inter,28,1996,12,11,908,10.1,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
617,David Pavelka,cz CZE,DF,cz Sparta Prague,33,1991,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
618,Branko Pavić,hr CRO,MF,hr Dinamo Zagreb,17,2006,1,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
619,Vangelis Pavlidis,gr GRE,FW,pt Benfica,25,1998,12,11,895,9.9,7,2,9,5,2,2,1,0,0.7,0.2,0.91,0.5,0.7,Matches
620,Aleksandar Pavlovic,de GER,MF,de Bayern Munich,20,2004,5,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
621,Strahinja Pavlović,rs SRB,DF,it Milan,23,2001,7,6,541,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
622,Pedri,es ESP,MF,es Barcelona,21,2002,14,13,"1,109",12.3,0,2,2,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches
623,Pedrinho,br BRA,"MF,FW",ua Shakhtar Donetsk,26,1998,4,2,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
624,Iñaki Peña,es ESP,GK,es Barcelona,25,1999,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
625,Lukáš Penxa,,MF,cz Sparta Prague,20,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
626,Ricardo Pepi,us USA,FW,nl PSV,21,2003,7,1,164,1.8,2,1,3,2,0,0,0,0,1.1,0.55,1.65,1.1,1.65,Matches
627,Mathias Pereira Lage,pt POR,"DF,MF",fr Brest,27,1996,9,3,374,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
628,Daniel Peretz,il ISR,GK,de Bayern Munich,24,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
629,Mattia Perin,it ITA,GK,it Juventus,31,1992,3,2,211,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
630,Ivan Perišić,hr CRO,"MF,FW",nl PSV,35,1989,4,4,332,3.7,3,0,3,3,0,0,0,0,0.81,0,0.81,0.81,0.81,Matches
631,Jakub Pesek,cz CZE,FW,cz Sparta Prague,31,1993,2,1,129,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
632,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,29,1994,3,2,193,2.1,2,0,2,2,0,0,1,0,0.93,0,0.93,0.93,0.93,Matches
633,Patric Pfeiffer,gh GHA,DF,ch Young Boys,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
634,Jaden Philogene Bidace,eng ENG,MF,eng Aston Villa,22,2002,3,1,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
635,Kamil Piątkowski,pl POL,DF,at RB Salzburg,24,2000,6,5,478,5.3,0,1,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
636,Ronaël Pierre-Gabriel,fr FRA,"DF,MF",hr Dinamo Zagreb,26,1998,8,6,534,5.9,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
637,Marko Pjaca,hr CRO,"MF,FW",hr Dinamo Zagreb,29,1995,6,4,341,3.8,1,3,4,1,0,0,1,0,0.26,0.79,1.06,0.26,1.06,Matches
638,Tommaso Pobega,it ITA,MF,it Bologna,25,1999,5,2,249,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches
639,Portu,es ESP,"FW,MF",es Girona,32,1992,5,0,99,1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
640,Stefan Posch,at AUT,DF,it Atalanta,27,1997,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
641,Stefan Posch,at AUT,DF,it Bologna,27,1997,6,6,531,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
642,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,30,1994,6,1,155,1.7,1,0,1,1,0,0,0,0,0.58,0,0.58,0.58,0.58,Matches
643,Ángelo Preciado,ec ECU,MF,cz Sparta Prague,26,1998,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
644,Egor Prutsev,ru RUS,MF,rs Red Star,21,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
645,Christian Pulisic,us USA,"MF,FW",it Milan,25,1998,9,8,628,7,4,1,5,4,0,0,1,0,0.57,0.14,0.72,0.57,0.72,Matches
646,Jarell Quansah,eng ENG,DF,eng Liverpool,21,2003,4,2,231,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
647,Eduardo Quaresma,pt POR,DF,pt Sporting CP,22,2002,5,2,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
648,Geovany Quenda,pt POR,MF,pt Sporting CP,17,2007,10,8,721,8,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
649,Nemanja Radonjić,rs SRB,MF,rs Red Star,28,1996,4,1,158,1.8,3,0,3,3,0,0,0,0,1.71,0,1.71,1.71,1.71,Matches
650,Anthony Ralston,sct SCO,DF,sct Celtic,25,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Jacobo Ramón,es ESP,DF,es Real Madrid,19,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
652,Gonçalo Ramos,pt POR,FW,fr Paris Saint-Germain,23,2001,12,1,214,2.4,3,1,4,3,0,0,0,0,1.26,0.42,1.68,1.26,1.68,Matches
653,Jacob Ramsey,eng ENG,MF,eng Aston Villa,23,2001,10,4,396,4.4,1,2,3,1,0,0,0,0,0.23,0.45,0.68,0.23,0.68,Matches
654,Raphinha,br BRA,MF,es Barcelona,27,1996,14,14,"1,222",13.6,13,8,21,13,0,0,0,0,0.96,0.59,1.55,0.96,1.55,Matches
655,Marcus Rashford,eng ENG,"MF,FW",eng Aston Villa,26,1997,4,4,307,3.4,0,2,2,0,0,0,0,0,0,0.59,0.59,0,0.59,Matches
656,Petar Ratkov,rs SRB,FW,at RB Salzburg,20,2003,4,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
657,David Raum,de GER,DF,de RB Leipzig,26,1998,4,3,266,3,0,1,1,0,0,0,2,0,0,0.34,0.34,0,0.34,Matches
658,Federico Ravaglia,it ITA,GK,it Bologna,24,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
659,David Raya,es ESP,GK,eng Arsenal,28,1995,13,13,"1,170",13,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
660,Givairo Read,nl NED,DF,nl Feyenoord,18,2006,3,3,241,2.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
661,Zepiqueno Redmond,nl NED,FW,nl Feyenoord,18,2006,2,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
662,João Rêgo,pt POR,MF,pt Benfica,19,2005,4,0,32,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
663,Tijjani Reijnders,nl NED,MF,it Milan,26,1998,10,10,867,9.6,3,0,3,3,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
664,Matheus Reis,br BRA,"DF,MF",pt Sporting CP,29,1995,8,4,435,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
665,Mateo Retegui,it ITA,FW,it Atalanta,25,1999,10,8,569,6.3,3,0,3,3,0,1,0,0,0.47,0,0.47,0.47,0.47,Matches
666,Gio Reyna,us USA,MF,de Dortmund,21,2002,9,2,278,3.1,0,1,1,0,0,0,0,0,0,0.32,0.32,0,0.32,Matches
667,Alexsandro Ribeiro,br BRA,DF,fr Lille,24,1999,10,10,900,10,0,1,1,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
668,Declan Rice,eng ENG,MF,eng Arsenal,25,1999,13,12,"1,002",11.1,4,2,6,4,0,0,3,0,0.36,0.18,0.54,0.36,0.54,Matches
669,Fabian Rieder,ch SUI,MF,de Stuttgart,22,2002,8,1,245,2.7,1,3,4,1,0,0,1,0,0.37,1.1,1.47,0.37,1.47,Matches
670,Rodrigo Riquelme,es ESP,MF,es Atlético Madrid,24,2000,5,1,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
671,Stefan Ristovski,mk MKD,"DF,MF",hr Dinamo Zagreb,32,1992,8,7,651,7.2,0,2,2,0,0,0,2,0,0,0.28,0.28,0,0.28,Matches
672,Dmytro Riznyk,ua UKR,GK,ua Shakhtar Donetsk,25,1999,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
673,Andrew Robertson,sct SCO,DF,eng Liverpool,30,1994,8,6,550,6.1,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
674,Milan Rodić,rs SRB,DF,rs Red Star,33,1991,3,1,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
675,Rodri,es ESP,DF,eng Manchester City,28,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Rodrygo,br BRA,"MF,FW",es Real Madrid,23,2001,12,10,875,9.7,5,2,7,5,0,0,0,0,0.51,0.21,0.72,0.51,0.72,Matches
677,Marko Rog,hr CRO,MF,hr Dinamo Zagreb,29,1995,7,4,364,4,0,1,1,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
678,Morgan Rogers,eng ENG,MF,eng Aston Villa,22,2002,12,12,"1,022",11.4,4,2,6,4,0,0,1,0,0.35,0.18,0.53,0.35,0.53,Matches
679,Benjamín Rollheiser,ar ARG,MF,pt Benfica,24,2000,6,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
680,Zaid Romero,ar ARG,DF,be Club Brugge,24,1999,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
681,Oriol Romeu,es ESP,MF,es Girona,32,1991,6,5,446,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
682,Marten de Roon,nl NED,MF,it Atalanta,33,1991,10,10,873,9.7,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
