Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
406,Lionel Messi,ar ARG,FW,es Barcelona,30,1987,8.7,2,0,0,3,19,5,24,3,6,0,0,0,Matches
407,Thomas Meunier,be BEL,"DF,MF",fr Paris Saint-Germain,25,1991,0.3,1,0,0,1,0,0,1,0,0,0,0,0,Matches
408,Míchel,es ESP,MF,az Qarabağ,31,1985,5.9,2,0,0,8,8,4,2,13,15,0,0,0,Matches
409,Georgi Milanov,bg BUL,MF,ru CSKA Moscow,25,1992,1,0,0,0,0,5,0,1,2,1,0,0,0,Matches
410,Martin Milec,si SVN,DF,si NK Maribor,25,1991,6,2,0,0,9,3,0,9,15,14,0,0,0,Matches
411,Arkadiusz Milik,pl POL,FW,it Napoli,23,1994,1,0,0,0,1,3,3,1,1,0,0,0,0,Matches
412,James Milner,eng ENG,MF,eng Liverpool,31,1986,9.7,1,0,0,19,8,1,52,13,13,0,1,1,Matches
413,Matej Mitrović,hr CRO,DF,tr Beşiktaş,23,1993,1.2,0,0,0,0,0,0,0,4,2,0,0,0,Matches
414,Henrikh Mkhitaryan,am ARM,MF,eng Manchester Utd,28,1989,3.2,0,0,0,4,8,2,6,3,7,1,0,0,Matches
415,Luka Modrić,hr CRO,MF,es Real Madrid,31,1985,10.6,2,0,0,11,14,1,13,15,8,0,0,0,Matches
416,Nuno Morais,pt POR,MF,cy APOEL FC,33,1984,5.7,0,0,0,2,5,1,1,10,16,0,0,0,Matches
417,Álvaro Morata,es ESP,FW,eng Chelsea,24,1992,4.3,1,0,0,8,9,8,1,1,1,0,0,0,Matches
418,Alberto Moreno,es ESP,DF,eng Liverpool,25,1992,6.3,2,0,0,7,9,0,33,12,14,0,1,0,Matches
419,Victor Moses,ng NGA,"MF,DF",eng Chelsea,26,1990,3.7,0,0,0,5,7,0,5,2,8,0,0,0,Matches
420,Thiago Motta,it ITA,MF,fr Paris Saint-Germain,34,1982,3.4,1,0,0,3,3,0,0,5,7,0,0,0,Matches
421,Lucas Moura,br BRA,"FW,MF",eng Tottenham Hotspur,24,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
422,João Moutinho,pt POR,MF,fr Monaco,30,1986,5.2,1,0,0,9,5,1,20,7,7,0,0,0,Matches
423,Thomas Müller,de GER,"MF,FW",de Bayern Munich,27,1989,8.2,1,0,0,15,3,3,39,6,8,0,0,0,Matches
424,Luis Muriel,co COL,FW,es Sevilla,26,1991,2.8,0,0,0,2,0,2,1,2,1,0,0,0,Matches
425,Kévin N'Doram,fr FRA,MF,fr Monaco,21,1996,1,0,0,0,0,0,0,0,1,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Georges-Kévin N'Koudou,cm CMR,MF,eng Tottenham Hotspur,22,1995,1.2,0,0,0,1,4,1,3,0,0,0,0,0,Matches
427,Kirill Nababkin,ru RUS,MF,ru CSKA Moscow,30,1986,1.4,1,0,0,3,4,1,1,1,2,0,0,0,Matches
428,Ben Nabouhane,km COM,FW,gr Olympiacos,28,1989,0.4,0,0,0,1,6,2,2,0,1,0,0,0,Matches
429,Nacho,es ESP,DF,es Real Madrid,27,1990,6.6,1,0,0,13,10,0,5,14,16,0,0,0,Matches
430,Radja Nainggolan,be BEL,MF,it Roma,29,1988,10.7,0,0,0,12,12,3,26,6,14,0,0,0,Matches
431,Andy Najar,hn HON,DF,be Anderlecht,24,1993,0.3,0,0,0,0,0,0,0,0,1,0,0,0,Matches
432,Bibras Natkho,il ISR,MF,ru CSKA Moscow,29,1988,2.6,3,0,0,4,4,0,4,5,5,0,0,0,Matches
433,Jesús Navas,es ESP,"DF,FW",es Sevilla,31,1985,4.7,0,0,0,4,7,0,25,10,3,0,0,1,Matches
434,Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11,0,0,0,0,2,0,0,3,0,0,0,0,Matches
435,Dino Ndlovu,za RSA,FW,az Qarabağ,27,1990,4.7,0,2,1,8,3,13,2,1,2,0,0,0,Matches
436,Álvaro Negredo,es ESP,FW,tr Beşiktaş,31,1985,1.2,0,0,0,3,1,0,0,1,0,0,0,0,Matches
437,Miquel Nelom,nl NED,DF,nl Feyenoord,26,1990,1,0,0,0,1,1,0,0,1,2,0,0,0,Matches
438,Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
439,Neymar,br BRA,FW,fr Paris Saint-Germain,25,1992,7,2,0,0,7,28,4,20,1,8,0,0,0,Matches
440,Bart Nieuwkoop,nl NED,DF,nl Feyenoord,21,1996,2.7,0,0,0,6,1,0,3,18,8,0,0,0,Matches
441,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,22,1994,6,0,0,0,10,4,0,2,13,14,0,0,0,Matches
442,Dimitris Nikolaou,gr GRE,DF,gr Olympiacos,18,1998,3,2,0,0,4,0,0,0,6,4,0,0,1,Matches
443,Nolito,es ESP,"FW,MF",es Sevilla,30,1986,3.5,0,0,0,6,5,3,7,4,2,0,0,0,Matches
444,Olivier Ntcham,cm CMR,"MF,DF",sct Celtic,21,1996,4.3,1,0,0,4,7,0,4,5,14,0,0,0,Matches
445,Steven Nzonzi,fr FRA,MF,es Sevilla,28,1988,7.5,2,0,0,4,4,1,2,13,8,0,0,0,Matches
446,Dimitri Oberlin,ch SUI,FW,ch Basel,19,1997,5.9,0,0,0,4,8,6,2,2,7,1,0,0,Matches
447,Jan Oblak,si SVN,GK,es Atlético Madrid,24,1993,6,0,0,0,0,0,0,0,1,0,0,0,0,Matches
448,Ivan Obradović,rs SRB,DF,be Anderlecht,29,1988,2,0,0,0,1,2,0,4,1,0,0,0,0,Matches
449,Vadis Odjidja-Ofoe,be BEL,"MF,FW",gr Olympiacos,28,1989,4.6,0,0,0,14,11,1,5,6,10,0,0,0,Matches
450,Mattheus Oliveira,br BRA,"FW,MF",pt Sporting CP,23,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Sérgio Oliveira,pt POR,MF,pt Porto,25,1992,3.9,3,0,0,5,3,0,7,3,18,0,0,0,Matches
452,Henry Onyekuru,ng NGA,"FW,MF",be Anderlecht,20,1997,4.5,1,0,0,2,3,4,0,0,1,0,0,0,Matches
453,Willi Orban,hu HUN,DF,de RB Leipzig,24,1992,5.3,2,0,0,6,10,0,0,10,6,1,1,0,Matches
454,Ivan Ordets,ua UKR,DF,ua Shakhtar Donetsk,25,1992,7.4,1,1,0,11,3,0,0,15,9,0,1,0,Matches
455,Nicolás Otamendi,ar ARG,DF,eng Manchester City,29,1988,8,2,0,0,7,5,0,0,18,14,0,0,0,Matches
456,Otávio,pt POR,MF,pt Porto,22,1995,1,0,0,0,2,2,0,3,1,0,0,0,0,Matches
457,Adam Ounas,dz ALG,"FW,MF",it Napoli,20,1996,0.4,0,0,0,0,2,0,2,0,2,0,0,0,Matches
458,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",eng Liverpool,23,1993,3.6,0,0,0,3,0,0,9,3,5,0,0,0,Matches
459,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,24,1992,4.9,2,0,0,5,3,0,6,7,6,0,0,0,Matches
460,Gonçalo Paciência,pt POR,FW,pt Porto,22,1994,0.3,0,0,0,2,1,1,0,0,1,0,0,0,Matches
461,João Palhinha,pt POR,MF,pt Sporting CP,22,1995,0.4,0,0,0,3,0,0,0,2,1,0,0,0,Matches
462,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,29,1988,5,1,0,0,5,8,0,0,7,9,0,0,0,Matches
463,Felipe Pardo,co COL,"MF,FW",gr Olympiacos,26,1990,3.3,1,0,0,8,6,2,12,3,1,0,0,0,Matches
464,Nicolás Pareja,ar ARG,DF,es Sevilla,33,1984,2,1,0,0,1,4,0,0,9,5,0,1,0,Matches
465,Thomas Partey,gh GHA,"MF,DF",es Atlético Madrid,24,1993,4.8,1,0,0,7,8,0,6,6,6,0,0,0,Matches
466,Mario Pašalić,hr CRO,MF,ru Spartak Moscow,22,1995,3.9,0,0,0,3,3,1,0,6,8,0,0,0,Matches
467,Javier Pastore,ar ARG,MF,fr Paris Saint-Germain,28,1989,0.8,0,0,0,0,1,0,2,0,0,0,0,0,Matches
468,Rui Patrício,pt POR,GK,pt Sporting CP,29,1988,6,0,0,0,0,0,0,0,2,0,0,0,0,Matches
469,Alan Patrick,br BRA,"FW,MF",ua Shakhtar Donetsk,26,1991,0.6,0,0,0,0,3,0,0,1,2,0,0,0,Matches
470,Paulinho,br BRA,MF,es Barcelona,29,1988,4.5,1,0,0,5,4,0,1,6,7,0,0,0,Matches
471,Pedro,es ESP,"FW,MF",eng Chelsea,30,1987,4.3,0,0,0,0,3,1,9,7,4,0,0,0,Matches
472,Mustafa Pektemek,tr TUR,MF,tr Beşiktaş,28,1988,1.8,0,0,0,2,3,1,2,2,1,0,0,0,Matches
473,Lorenzo Pellegrini,it ITA,MF,it Roma,21,1996,3.3,0,0,0,6,5,0,16,5,3,0,0,0,Matches
474,Pepe,pt POR,DF,tr Beşiktaş,34,1983,6,2,0,0,6,9,2,0,13,11,0,0,0,Matches
475,Danilo Pereira,pt POR,MF,pt Porto,25,1991,5.9,2,0,0,9,4,0,0,12,11,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Maxi Pereira,uy URU,DF,pt Porto,33,1984,2.2,1,0,0,8,2,0,2,5,3,0,0,0,Matches
477,Ricardo Pereira,pt POR,"DF,MF",pt Porto,23,1993,6.1,1,0,0,8,8,0,17,14,14,0,0,0,Matches
478,Bruno Peres,br BRA,DF,it Roma,27,1990,5.1,0,2,1,4,3,0,8,12,8,0,0,0,Matches
479,Nauzet Pérez,es ESP,GK,cy APOEL FC,32,1985,3,1,0,0,0,1,0,0,2,1,0,0,0,Matches
480,Diego Perotti,ar ARG,"FW,MF",it Roma,29,1988,8.1,2,0,0,5,15,5,44,11,10,0,0,0,Matches
481,Marko Petković,rs SRB,DF,ru Spartak Moscow,24,1992,0.9,0,0,0,2,2,0,3,3,0,0,0,0,Matches
482,Raoul Petretta,it ITA,MF,ch Basel,20,1997,4.6,2,0,0,4,7,0,3,8,9,0,0,0,Matches
483,Radosav Petrović,rs SRB,"DF,MF",pt Sporting CP,28,1989,0,0,0,0,0,0,0,0,2,1,0,0,0,Matches
484,Ivan Petryak,ua UKR,MF,ua Shakhtar Donetsk,23,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
485,Maximilian Philipp,de GER,"MF,FW",de Dortmund,23,1994,1.9,0,0,0,1,1,1,5,0,2,0,0,0,Matches
486,Cristiano Piccini,it ITA,DF,pt Sporting CP,24,1992,4.9,1,0,0,6,5,0,12,14,14,0,0,0,Matches
487,Aleks Pihler,si SVN,MF,si NK Maribor,23,1994,4.4,1,0,0,5,4,0,1,5,5,0,1,0,Matches
488,Gerard Piqué,es ESP,DF,es Barcelona,30,1987,8.2,2,2,1,7,4,0,0,8,10,0,1,0,Matches
489,Łukasz Piszczek,pl POL,DF,de Dortmund,32,1985,2,0,0,0,0,1,0,1,5,1,0,0,0,Matches
490,Guido Pizarro,ar ARG,MF,es Sevilla,27,1990,5.6,2,0,0,11,6,0,0,5,15,0,0,0,Matches
491,Pizzi,pt POR,MF,pt Benfica,27,1989,5.3,0,0,0,2,11,0,26,2,6,0,0,0,Matches
492,Miralem Pjanić,ba BIH,MF,it Juventus,27,1990,7,4,0,0,11,7,1,26,8,11,0,0,0,Matches
493,Paul Pogba,fr FRA,MF,eng Manchester Utd,24,1993,3.1,0,0,0,6,7,0,1,5,4,0,0,0,Matches
494,Ivelin Popov,bg BUL,MF,ru Spartak Moscow,29,1987,2.7,1,0,0,7,3,2,6,2,2,0,0,0,Matches
495,Mickaël Poté,bj BEN,FW,cy APOEL FC,32,1984,3.5,1,0,0,12,12,5,1,2,3,0,0,0,Matches
496,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,23,1994,2.2,1,0,0,3,5,5,1,0,2,0,0,0,Matches
497,Quincy Promes,nl NED,"MF,FW",ru Spartak Moscow,25,1992,4.8,0,0,0,3,2,2,15,2,1,0,0,0,Matches
498,Silvio Proto,be BEL,GK,gr Olympiacos,34,1983,5,0,0,0,0,2,0,0,2,0,0,0,0,Matches
499,Christian Pulisic,us USA,"FW,MF",de Dortmund,18,1998,4.2,0,0,0,4,6,1,16,1,5,0,0,0,Matches
500,Andriy Pyatov,ua UKR,GK,ua Shakhtar Donetsk,33,1984,8,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Ricardo Quaresma,pt POR,MF,tr Beşiktaş,33,1983,6.8,2,0,0,5,14,2,77,3,4,1,0,0,Matches
502,Dani Quintana,es ESP,MF,az Qarabağ,30,1987,0.4,0,0,0,0,1,0,0,0,0,0,0,0,Matches
503,Adrien Rabiot,fr FRA,MF,fr Paris Saint-Germain,22,1995,7.5,1,0,0,16,11,0,1,10,11,0,0,0,Matches
504,Rafinha,br BRA,DF,de Bayern Munich,31,1985,5.6,1,0,0,4,8,1,16,17,10,0,0,0,Matches
505,Andrea Raggi,it ITA,DF,fr Monaco,33,1984,2,0,0,0,0,3,1,6,3,0,0,0,0,Matches
506,Aleksander Rajčević,si SVN,DF,si NK Maribor,30,1986,4,1,0,0,3,1,0,0,7,0,0,1,0,Matches
507,Ivan Rakitić,hr CRO,MF,es Barcelona,29,1988,8.4,1,0,0,10,9,0,19,16,9,0,0,0,Matches
508,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar Donetsk,27,1989,6.8,1,2,1,3,8,0,1,14,7,0,0,0,Matches
509,Anthony Ralston,sct SCO,DF,sct Celtic,18,1998,1,1,0,0,3,2,0,1,4,3,0,0,0,Matches
510,Aghabala Ramazanov,az AZE,FW,az Qarabağ,24,1993,0.1,0,0,,0,,,,,,,,,Matches
511,Sandro Ramírez,es ESP,"FW,MF",es Sevilla,22,1995,0.4,0,0,0,0,1,0,1,0,1,0,0,0,Matches
512,Sergio Ramos,es ESP,DF,es Real Madrid,31,1986,11,3,0,0,14,14,3,0,17,16,0,0,0,Matches
513,Marcus Rashford,eng ENG,"MF,FW",eng Manchester Utd,19,1997,3.8,1,0,0,4,8,3,20,1,3,1,0,0,Matches
514,Artyom Rebrov,ru RUS,GK,ru Spartak Moscow,33,1984,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
515,Pepe Reina,es ESP,GK,it Napoli,34,1982,6,1,0,0,0,0,0,0,0,0,0,0,0,Matches
516,Diego Reyes,mx MEX,DF,pt Porto,24,1992,2.6,0,0,0,0,0,1,0,5,5,0,0,0,Matches
517,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,34,1983,6.4,3,0,0,6,9,1,29,3,2,0,0,0,Matches
518,Sergio Rico,es ESP,GK,es Sevilla,23,1993,8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
519,Stefan Ristovski,mk MKD,DF,pt Sporting CP,25,1992,1.6,0,0,0,2,2,0,2,5,5,0,0,0,Matches
520,Blas Riveros,py PAR,MF,ch Basel,19,1998,3.2,0,0,0,1,1,1,7,5,5,0,0,0,Matches
521,Arjen Robben,nl NED,"MF,FW",de Bayern Munich,33,1984,5.5,0,0,0,1,5,4,16,1,4,0,0,0,Matches
522,Sergi Roberto,es ESP,"MF,DF",es Barcelona,25,1992,6.6,2,0,0,7,15,2,9,5,11,0,0,0,Matches
523,Patrick Roberts,eng ENG,MF,sct Celtic,20,1997,2.6,1,0,0,4,4,0,0,1,7,0,0,0,Matches
524,Andrew Robertson,sct SCO,DF,eng Liverpool,23,1994,6,1,0,0,2,1,0,14,6,5,0,0,0,Matches
525,Pedro Rocha Neves,br BRA,"FW,MF",ru Spartak Moscow,22,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,James Rodríguez,co COL,"MF,FW",de Bayern Munich,26,1991,8.7,1,0,0,4,13,2,77,6,13,0,0,0,Matches
527,Marko Rog,hr CRO,MF,it Napoli,22,1995,0.8,0,0,0,4,3,0,0,2,2,0,0,0,Matches
528,Tom Rogić,au AUS,"MF,FW",sct Celtic,24,1992,3.3,0,0,0,6,7,0,4,3,6,0,0,0,Matches
529,Marcos Rojo,ar ARG,DF,eng Manchester Utd,27,1990,1,0,0,0,2,0,0,0,2,1,0,0,0,Matches
530,Alaixys Romao,tg TOG,"MF,DF",gr Olympiacos,33,1984,6,2,0,0,7,14,1,2,13,16,0,0,0,Matches
531,Sergio Romero,ar ARG,GK,eng Manchester Utd,30,1987,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
532,Cristiano Ronaldo,pt POR,FW,es Real Madrid,32,1985,13,2,0,0,6,12,18,12,3,2,0,0,0,Matches
533,Danny Rose,eng ENG,"MF,DF",eng Tottenham Hotspur,27,1990,1.9,1,0,0,4,4,0,14,3,6,0,0,0,Matches
534,Antonio Rüdiger,de GER,DF,eng Chelsea,24,1993,4.3,1,0,0,11,0,1,1,8,8,0,0,0,Matches
535,Sebastian Rudy,de GER,MF,de Bayern Munich,27,1990,3.8,2,0,0,8,3,0,6,6,7,0,0,0,Matches
536,Jesús Rueda,es ESP,DF,cy APOEL FC,30,1987,6,1,0,0,3,8,0,0,14,11,0,0,0,Matches
537,Daniele Rugani,it ITA,DF,it Juventus,23,1994,1.2,0,0,0,0,0,0,0,1,1,0,0,0,Matches
538,Mário Rui,pt POR,"DF,MF",it Napoli,26,1991,0.3,0,0,0,0,1,0,1,1,1,0,0,0,Matches
539,Alan Ruiz,ar ARG,FW,pt Sporting CP,23,1993,0.5,1,0,0,1,1,0,0,0,0,0,0,0,Matches
540,Jakub Rzeźniczak,pl POL,DF,az Qarabağ,30,1986,4.2,3,0,0,4,3,0,0,18,10,0,0,0,Matches
541,José Sá,pt POR,GK,pt Porto,24,1993,5,0,0,0,0,1,0,0,0,0,0,0,0,Matches
542,Josué Sá,pt POR,DF,be Anderlecht,25,1992,1,0,0,0,0,0,0,0,1,2,0,0,0,Matches
543,Marcel Sabitzer,at AUT,MF,de RB Leipzig,23,1994,4.4,1,0,0,4,7,1,7,2,5,0,0,0,Matches
544,Rashad Sadygov,az AZE,DF,az Qarabağ,35,1982,4,1,1,0,2,1,0,0,8,2,0,1,0,Matches
545,Nuri Şahin,tr TUR,MF,de Dortmund,28,1988,2.4,0,0,0,3,2,0,1,10,1,0,0,0,Matches
546,Mohamed Salah,eg EGY,FW,eng Liverpool,25,1992,10.3,0,0,0,5,11,10,21,6,8,1,0,0,Matches
547,Roland Sallai,hu HUN,"MF,FW",cy APOEL FC,20,1997,3.2,3,0,0,8,7,6,5,3,1,0,0,0,Matches
548,Eduardo Salvio,ar ARG,"MF,FW",pt Benfica,27,1990,4.4,2,0,0,7,8,2,9,6,6,0,0,0,Matches
549,Andreas Samaris,gr GRE,MF,pt Benfica,28,1989,2,2,0,0,7,3,0,2,3,2,0,1,0,Matches
550,Aleksandr Samedov,ru RUS,MF,ru Spartak Moscow,33,1984,2.1,0,0,0,2,4,0,3,3,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Aaron Samuel Olanare,ng NGA,FW,ru CSKA Moscow,23,1994,0.7,0,0,0,4,3,2,0,0,0,0,0,0,Matches
552,Alexis Sánchez,cl CHI,"MF,FW",eng Manchester Utd,28,1988,1.8,1,0,0,3,8,0,2,2,3,0,0,0,Matches
553,Davinson Sánchez,co COL,DF,eng Tottenham Hotspur,21,1996,8,0,0,0,7,3,0,0,16,4,0,0,0,Matches
554,Alex Sandro,br BRA,"DF,MF",it Juventus,26,1991,10,3,0,0,21,8,0,24,10,18,0,0,1,Matches
555,Leroy Sané,de GER,"FW,MF",eng Manchester City,21,1996,7.3,0,0,0,11,6,11,40,3,7,1,1,0,Matches
556,Pablo Sarabia,es ESP,"MF,FW",es Sevilla,25,1992,8.2,1,0,0,6,14,6,47,9,9,0,0,0,Matches
557,Stefan Savić,me MNE,DF,es Atlético Madrid,26,1991,3,0,2,1,6,1,0,0,7,3,0,0,1,Matches
558,Patrik Schick,cz CZE,FW,it Roma,21,1996,2.3,0,0,0,4,4,1,0,0,3,0,0,0,Matches
559,Marcel Schmelzer,de GER,DF,de Dortmund,29,1988,3,1,0,0,2,3,0,7,9,4,0,0,0,Matches
560,André Schürrle,de GER,"FW,MF",de Dortmund,26,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Sebá,br BRA,"MF,FW",gr Olympiacos,25,1992,2,0,0,0,4,5,1,16,3,5,0,0,0,Matches
562,Haris Seferović,ch SUI,FW,pt Benfica,25,1992,2.4,1,0,0,1,4,1,1,0,0,0,0,0,Matches
563,Ibrahim Šehić,ba BIH,GK,az Qarabağ,28,1988,6,0,0,0,0,1,0,0,4,1,0,0,0,Matches
564,Aleksandr Selikhov,ru RUS,GK,ru Spartak Moscow,23,1994,4.2,0,0,0,0,1,0,0,1,1,0,0,0,Matches
565,Matz Sels,be BEL,GK,be Anderlecht,25,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
566,Nélson Semedo,pt POR,DF,es Barcelona,23,1993,6.9,3,0,0,12,12,1,7,9,13,0,0,0,Matches
567,Stephan El Shaarawy,it ITA,FW,it Roma,24,1992,4,0,0,0,4,4,1,6,4,1,0,0,0,Matches
568,Luke Shaw,eng ENG,MF,eng Manchester Utd,22,1995,1,0,0,0,0,1,0,2,2,1,0,0,0,Matches
569,Georgi Shchennikov,ru RUS,"MF,DF",ru CSKA Moscow,26,1991,4.6,0,0,0,8,6,0,8,13,15,0,1,0,Matches
570,Ramil Sheydayev,az AZE,FW,az Qarabağ,21,1996,0.9,0,0,0,1,2,0,0,0,1,0,0,0,Matches
571,Djibril Sidibé,fr FRA,"DF,MF",fr Monaco,25,1992,2.8,2,0,0,6,3,0,6,4,4,0,0,0,Matches
572,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,22,1994,6.3,1,0,0,5,4,0,18,5,4,0,0,0,Matches
573,David Silva,es ESP,MF,eng Manchester City,31,1986,4.7,0,0,0,7,5,4,16,6,1,0,0,0,Matches
574,Jonathan Silva,ar ARG,DF,pt Sporting CP,23,1994,2.3,0,0,0,3,1,0,6,3,7,0,0,0,Matches
575,Rafa Silva,pt POR,"FW,MF",pt Benfica,24,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Thiago Silva,br BRA,DF,fr Paris Saint-Germain,32,1984,5.8,0,0,0,1,3,1,0,5,4,0,0,0,Matches
577,Jozo Šimunović,hr CRO,DF,sct Celtic,22,1994,4,2,0,0,3,2,0,0,19,2,0,1,1,Matches
578,Scott Sinclair,eng ENG,"MF,FW",sct Celtic,28,1989,4.2,0,0,0,1,5,3,5,3,1,0,0,0,Matches
579,Moussa Sissoko,fr FRA,MF,eng Tottenham Hotspur,27,1989,3.8,0,0,0,7,1,0,2,4,6,0,0,0,Matches
580,Chris Smalling,eng ENG,DF,eng Manchester Utd,27,1989,8,0,0,0,3,4,1,0,3,5,0,0,0,Matches
581,Tiquinho Soares,br BRA,FW,pt Porto,26,1991,2,0,0,0,5,3,0,0,1,0,0,0,0,Matches
582,Dominic Solanke,eng ENG,FW,eng Liverpool,19,1997,0.4,1,0,0,2,0,0,0,0,0,0,0,0,Matches
583,David Soria,es ESP,GK,es Sevilla,24,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
584,Uroš Spajić,rs SRB,DF,be Anderlecht,24,1993,4,1,0,0,5,7,0,0,10,2,0,0,0,Matches
585,Darijo Srna,hr CRO,DF,ua Shakhtar Donetsk,35,1982,1,0,0,0,1,2,0,4,3,0,0,0,0,Matches
586,Jerry St. Juste,nl NED,DF,nl Feyenoord,20,1996,4.2,2,0,0,4,0,0,1,8,4,0,0,0,Matches
587,Nicolae Stanciu,ro ROU,MF,be Anderlecht,24,1993,1.1,1,0,0,1,2,0,3,0,1,0,0,0,Matches
588,Renato Steffen,ch SUI,FW,ch Basel,25,1991,6,0,0,0,7,14,1,15,8,5,0,0,0,Matches
589,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,27,1989,7.6,2,0,0,13,4,0,2,14,11,0,1,0,Matches
590,Kazaiah Sterling,eng ENG,FW,eng Tottenham Hotspur,18,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
591,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,22,1994,5.5,1,0,0,8,13,4,9,5,2,0,0,0,Matches
592,Valentin Stocker,ch SUI,MF,ch Basel,28,1989,1,0,0,0,1,0,2,3,3,0,0,0,0,Matches
593,John Stones,eng ENG,DF,eng Manchester City,23,1994,5,0,0,0,0,0,0,0,6,2,0,0,0,Matches
594,Kevin Strootman,nl NED,MF,it Roma,27,1990,9.3,1,0,0,14,9,0,5,12,16,0,0,0,Matches
595,Stefano Sturaro,it ITA,DF,it Juventus,24,1993,2.6,1,0,0,4,6,0,6,1,3,0,0,0,Matches
596,Daniel Sturridge,eng ENG,"FW,MF",eng Liverpool,27,1989,0.9,0,0,0,0,2,3,1,0,0,0,0,0,Matches
597,Denis Suárez,es ESP,MF,es Barcelona,23,1994,1.9,0,0,0,3,3,2,6,0,0,0,0,0,Matches
598,Luis Suárez,uy URU,FW,es Barcelona,30,1987,9.8,2,0,0,13,13,12,5,3,4,0,0,0,Matches
599,Danijel Subašić,hr CRO,GK,fr Monaco,32,1984,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
600,Neven Subotić,rs SRB,DF,de Dortmund,28,1988,1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Marek Suchý,cz CZE,DF,ch Basel,29,1988,8,0,0,0,10,4,0,0,27,9,0,0,0,Matches
602,Niklas Süle,de GER,DF,de Bayern Munich,21,1995,7.1,0,0,0,5,4,0,1,11,7,0,0,0,Matches
603,Marko Šuler,si SVN,DF,si NK Maribor,34,1983,5,0,0,0,1,5,0,0,15,5,0,0,0,Matches
604,Mile Svilar,rs SRB,GK,pt Benfica,17,1999,3,0,0,0,0,1,0,0,0,0,0,0,1,Matches
605,Wojciech Szczęsny,pl POL,GK,it Juventus,27,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Panagiotis Tachtsidis,gr GRE,MF,gr Olympiacos,26,1991,2.7,1,0,0,5,4,0,0,7,6,0,0,0,Matches
607,Taison,br BRA,MF,ua Shakhtar Donetsk,29,1988,8,2,0,0,5,18,0,2,4,5,0,0,0,Matches
608,Talisca,br BRA,MF,tr Beşiktaş,23,1994,6,2,0,0,14,20,3,4,6,4,0,0,0,Matches
