Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1392,Ádám Lang,hu HUN,DF,Dijon,fr Ligue 1,23,1993,18.1,4,0,0,20,5,0,5,26,16,0,1,1,Matches
1393,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,28,1988,25.7,5,0,0,27,38,0,0,66,32,0,0,0,Matches
1394,Manuel Lanzini,ar ARG,MF,West Ham United,eng Premier League,23,1993,30.1,9,0,0,20,38,7,73,51,34,0,0,0,Matches
1395,Gianluca Lapadula,pe PER,FW,Milan,it Serie A,26,1990,14,3,0,0,49,31,18,4,2,11,2,0,0,Matches
1396,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,22,1994,31.8,10,0,0,29,34,6,13,66,41,0,0,0,Matches
1397,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,32,1984,35.6,9,1,0,37,11,3,13,54,36,0,1,1,Matches
1398,Sebastian Larsson,se SWE,MF,Sunderland,eng Premier League,31,1985,16.3,4,1,0,30,8,0,72,17,31,0,1,0,Matches
1399,Miguel de las Cuevas,es ESP,MF,Osasuna,es La Liga,30,1986,20,3,0,0,23,25,8,61,19,27,0,1,0,Matches
1400,Paul Lasne,fr FRA,MF,Montpellier,fr Ligue 1,27,1989,16.5,1,0,0,12,30,0,84,22,19,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1401,Pierre-Michel Lasogga,de GER,FW,Hamburger SV,de Bundesliga,24,1991,6.1,2,0,0,17,6,6,1,5,2,0,0,0,Matches
1402,Toni Lato,es ESP,DF,Valencia,es La Liga,18,1997,5.4,2,0,0,6,5,0,9,11,12,0,0,0,Matches
1403,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,26,1989,17.5,6,0,0,29,33,0,4,52,28,0,0,0,Matches
1404,Laure,es ESP,DF,Dep La Coruña,es La Liga,31,1985,4.7,0,1,0,15,5,0,10,11,7,0,0,0,Matches
1405,Vincent Laurini,fr FRA,DF,Empoli,it Serie A,27,1989,21.2,2,1,0,23,31,0,35,42,35,0,0,0,Matches
1406,Wesley Lautoa,nc NCL,"MF,DF",Lorient,fr Ligue 1,28,1987,16.7,6,0,0,36,25,0,1,51,36,0,0,0,Matches
1407,Diego Laxalt,uy URU,MF,Genoa,it Serie A,23,1993,34.8,5,0,0,47,68,1,149,46,47,0,0,0,Matches
1408,Darko Lazović,rs SRB,"MF,FW",Genoa,it Serie A,25,1990,27.2,5,1,1,20,15,4,196,34,36,0,0,0,Matches
1409,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,26,1990,3.4,0,0,0,1,4,3,3,0,1,0,0,0,Matches
1410,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,26,1989,37.1,5,0,0,32,17,1,71,83,53,0,1,0,Matches
1411,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,26,1989,7.9,1,0,0,9,5,0,2,13,7,0,0,1,Matches
1412,James Lea Siliki,cm CMR,"FW,MF",Rennes,fr Ligue 1,20,1996,0.1,0,0,0,0,2,0,1,1,0,0,0,0,Matches
1413,Grant Leadbitter,eng ENG,MF,Middlesbrough,eng Premier League,30,1986,7.9,1,0,0,8,7,0,20,9,12,0,0,0,Matches
1414,Jordan Leborgne,gp GLP,DF,Caen,fr Ligue 1,20,1995,2.8,0,0,0,1,4,0,7,13,9,0,0,0,Matches
1415,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,30,1985,33.5,5,1,0,0,12,0,0,3,0,0,2,0,Matches
1416,Mathew Leckie,au AUS,"MF,FW",Ingolstadt,de Bundesliga,25,1991,23.2,4,2,1,41,48,10,35,34,38,2,0,0,Matches
1417,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,25,1991,31,0,0,0,0,5,0,0,2,1,0,0,0,Matches
1418,Joe Ledley,wls WAL,MF,Crystal Palace,eng Premier League,29,1987,12.9,1,0,0,9,10,0,7,28,16,0,0,0,Matches
1419,Pierre Lees-Melou,fr FRA,"MF,FW",Dijon,fr Ligue 1,23,1993,27.6,3,0,0,41,33,8,40,41,57,0,0,0,Matches
1420,Matthias Lehmann,de GER,MF,Köln,de Bundesliga,33,1983,20.2,7,0,0,24,12,0,2,43,22,0,1,0,Matches
1421,Robert Leipertz,de GER,"FW,MF",Ingolstadt,de Bundesliga,23,1993,0.4,0,0,0,1,0,0,1,1,0,0,0,0,Matches
1422,Moritz Leitner,de GER,MF,Augsburg,de Bundesliga,23,1992,2.7,0,0,0,6,8,0,2,6,4,0,0,0,Matches
1423,Moritz Leitner,de GER,MF,Lazio,it Serie A,23,1992,0.2,0,0,0,0,0,0,0,1,1,0,0,0,Matches
1424,Lucas Leiva,br BRA,"MF,DF",Liverpool,eng Premier League,29,1987,12.4,4,0,0,18,12,0,5,36,26,0,0,0,Matches
1425,Florian Lejeune,fr FRA,DF,Eibar,es La Liga,25,1991,33,7,1,1,18,9,2,5,72,34,0,2,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1426,Kevin Lejeune,fr FRA,MF,Metz,fr Ligue 1,31,1985,7.1,0,0,0,6,10,0,28,13,9,0,0,0,Matches
1427,Jonathan Leko,eng ENG,"FW,MF",West Brom,eng Premier League,17,1999,2,0,0,0,0,5,0,11,2,0,0,0,0,Matches
1428,Iñigo Lekue,es ESP,"MF,DF",Athletic Club,es La Liga,23,1993,17.5,1,0,0,19,12,2,61,16,41,0,0,0,Matches
1429,Thomas Lemar,fr FRA,MF,Monaco,fr Ligue 1,20,1995,29,1,0,0,22,47,7,222,29,39,1,0,0,Matches
1430,Mario Lemina,ga GAB,MF,Juventus,it Serie A,22,1993,10.1,1,0,0,15,11,2,6,13,21,0,0,0,Matches
1431,Fabien Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1987,8.7,0,1,0,11,6,0,3,17,15,0,0,0,Matches
1432,Álvaro Lemos,es ESP,"DF,MF",Celta Vigo,es La Liga,23,1993,4.9,2,0,0,8,4,0,14,12,6,0,0,0,Matches
1433,Mauricio Lemos,uy URU,DF,Las Palmas,es La Liga,20,1995,20.6,6,0,0,22,9,0,0,40,26,0,1,0,Matches
1434,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,21,1995,15.1,2,0,0,35,8,3,4,25,28,0,1,0,Matches
1435,Clément Lenglet,fr FRA,DF,Nancy,fr Ligue 1,21,1995,18,4,0,0,23,24,0,0,50,31,1,1,0,Matches
1436,Ermir Lenjani,al ALB,"DF,FW",Rennes,fr Ligue 1,26,1989,0.3,0,0,0,0,0,0,0,1,0,0,0,0,Matches
1437,Aaron Lennon,eng ENG,"MF,FW",Everton,eng Premier League,29,1987,5.7,0,0,0,2,3,0,11,5,12,0,0,0,Matches
1438,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,24,1992,34,0,0,0,0,3,0,0,1,2,0,0,0,Matches
1439,Jeremain Lens,nl NED,"FW,MF",Sunderland,eng Premier League,28,1987,0.8,0,0,0,1,3,0,2,2,2,0,0,0,Matches
1440,Pedro León,es ESP,MF,Eibar,es La Liga,29,1986,33.4,6,0,0,40,33,11,350,37,23,1,0,0,Matches
1441,Sergio León,es ESP,FW,Osasuna,es La Liga,27,1989,26.6,4,0,0,22,32,26,19,3,2,3,0,0,Matches
1442,Benjamin Leroy,fr FRA,GK,Dijon,fr Ligue 1,27,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1443,Joleon Lescott,eng ENG,DF,Sunderland,eng Premier League,33,1982,1.4,0,0,0,2,1,0,0,4,0,0,0,0,Matches
1444,Filip Lesniak,sk SVK,MF,Tottenham Hotspur,eng Premier League,20,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
1445,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,25,1990,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1446,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,23,1993,7.4,2,1,0,9,3,0,4,14,8,0,1,0,Matches
1447,Tobias Levels,de GER,DF,Ingolstadt,de Bundesliga,29,1986,8,3,1,0,23,19,0,25,28,11,0,1,0,Matches
1448,Dorian Lévêque,fr FRA,DF,Guingamp,fr Ligue 1,26,1989,1.8,1,0,0,2,5,0,3,7,6,0,0,0,Matches
1449,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,27,1988,30.8,5,0,0,36,56,29,12,12,10,1,0,0,Matches
1450,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,31,1985,23.5,3,0,0,31,12,6,1,39,30,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1451,Stefan Lex,de GER,MF,Ingolstadt,de Bundesliga,26,1989,3.7,3,0,0,5,9,3,7,5,14,0,0,0,Matches
1452,Aaron Leya Iseka,be BEL,"MF,FW",Marseille,fr Ligue 1,18,1997,2.9,0,0,0,9,2,0,2,3,2,0,0,0,Matches
1453,Dario Lezcano,py PAR,FW,Ingolstadt,de Bundesliga,26,1990,27.9,4,0,0,70,136,30,2,22,22,2,0,0,Matches
1454,Luca Lezzerini,it ITA,GK,Fiorentina,it Serie A,21,1995,0.6,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1455,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,it Serie A,32,1984,20.7,5,0,0,22,25,2,79,19,20,0,1,0,Matches
1456,Lillo,es ESP,DF,Sporting Gijón,es La Liga,27,1989,23.7,7,1,1,45,39,3,53,57,32,0,2,0,Matches
1457,Lucas Lima,br BRA,DF,Nantes,fr Ligue 1,24,1991,37.6,6,1,1,37,28,4,314,52,100,1,1,0,Matches
1458,Heinz Lindner,at AUT,GK,Eintracht Frankfurt,de Bundesliga,26,1990,1.9,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1459,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,21,1995,26.5,5,0,0,52,52,1,17,28,74,0,0,0,Matches
1460,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,23,1992,15.1,3,0,0,26,19,5,26,15,16,0,0,0,Matches
1461,Pol Lirola,es ESP,DF,Sassuolo,it Serie A,18,1997,17.2,3,0,0,13,12,0,64,25,31,1,1,0,Matches
1462,Marko Livaja,hr CRO,FW,Las Palmas,es La Liga,22,1993,16,12,1,0,47,34,18,16,4,12,1,0,0,Matches
1463,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,26,1989,14.5,2,0,0,17,8,0,3,19,21,0,0,0,Matches
1464,Jake Livermore,eng ENG,"MF,DF",Hull City,eng Premier League,26,1989,18.6,3,1,0,17,13,1,5,30,35,0,1,0,Matches
1465,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,25,1991,13,2,0,0,1,6,0,0,3,1,0,1,0,Matches
1466,Adem Ljajić,rs SRB,"FW,MF",Torino,it Serie A,24,1991,27.9,5,0,0,9,31,3,74,18,9,1,0,0,Matches
1467,Diego Llorente,es ESP,"DF,MF",Málaga,es La Liga,22,1993,22.5,2,1,0,33,19,1,4,77,28,0,0,0,Matches
1468,Fernando Llorente,es ESP,FW,Swansea City,eng Premier League,31,1985,27.1,2,0,0,51,31,12,8,2,17,0,0,0,Matches
1469,Marcos Llorente,es ESP,MF,Alavés,es La Liga,21,1995,31.2,5,0,0,47,34,0,15,86,91,0,1,0,Matches
1470,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,29,1986,33.4,0,0,0,0,4,0,0,2,0,0,0,0,Matches
1471,Alexandre Llovet,fr FRA,FW,Montpellier,fr Ligue 1,18,1997,0.2,0,0,0,0,1,0,0,0,1,0,0,0,Matches
1472,Giovani Lo Celso,ar ARG,MF,Paris Saint-Germain,fr Ligue 1,20,1996,0.9,1,0,0,2,1,0,1,1,0,0,0,0,Matches
1473,Simone Lo Faso,it ITA,MF,Palermo,it Serie A,18,1998,2.8,0,0,0,3,5,0,6,0,1,0,0,0,Matches
1474,Manuel Locatelli,it ITA,MF,Milan,it Serie A,18,1998,18.8,7,0,0,29,32,0,7,20,41,0,0,0,Matches
1475,Francesco Lodi,it ITA,MF,Udinese,it Serie A,32,1984,0.1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1476,Raoul Loé,cm CMR,MF,Osasuna,es La Liga,27,1989,6.3,2,0,0,12,2,0,0,23,8,0,0,0,Matches
1477,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,20,1996,0.4,0,0,0,2,0,0,0,0,0,0,0,0,Matches
1478,David Lombán,es ESP,DF,Granada,es La Liga,29,1987,20.5,6,0,0,20,3,0,3,39,17,0,1,0,Matches
1479,Cristiano Lombardi,it ITA,FW,Lazio,it Serie A,20,1995,4.9,4,0,0,12,8,3,27,2,8,1,0,1,Matches
1480,Kevin Long,ie IRL,DF,Burnley,eng Premier League,25,1990,3,0,0,0,1,3,0,0,3,4,0,0,0,Matches
1481,Shane Long,ie IRL,FW,Southampton,eng Premier League,29,1987,14,2,0,0,27,37,13,25,5,11,2,0,0,Matches
1482,Ademola Lookman,ng NGA,FW,Everton,eng Premier League,18,1997,3.2,0,0,0,4,7,2,1,2,4,0,0,0,Matches
1483,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,25,1990,37,0,0,0,0,10,0,0,7,1,0,0,0,Matches
1484,Hélder Lopes,pt POR,DF,Las Palmas,es La Liga,27,1989,13.6,4,0,0,17,24,1,46,19,19,0,0,0,Matches
1485,Rony Lopes,pt POR,"MF,FW",Lille,fr Ligue 1,20,1995,20.7,2,0,0,26,32,4,82,8,23,0,1,0,Matches
1486,Adrián López,es ESP,"FW,MF",Villarreal,es La Liga,28,1988,7.5,0,0,0,2,8,6,10,5,5,0,0,0,Matches
1487,David López,es ESP,"DF,MF",Espanyol,es La Liga,26,1989,36,3,0,0,23,34,1,4,67,66,0,0,0,Matches
1488,Diego López,es ESP,GK,Espanyol,es La Liga,34,1981,34.6,3,0,0,1,6,0,0,0,0,0,0,0,Matches
1489,Isma López,es ESP,"DF,MF",Sporting Gijón,es La Liga,26,1990,19.2,5,0,0,24,16,8,65,29,29,0,0,0,Matches
1490,Javi López,es ESP,DF,Espanyol,es La Liga,30,1986,16.9,3,0,0,29,20,0,47,35,44,0,0,0,Matches
1491,Maxi López,ar ARG,FW,Torino,it Serie A,32,1984,4.9,2,0,0,24,7,5,4,0,5,0,0,0,Matches
1492,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,18,1997,24.1,4,0,0,50,25,4,80,35,28,0,0,0,Matches
1493,Unai López,es ESP,MF,Leganés,es La Liga,20,1995,13,2,0,0,25,9,1,49,8,18,0,0,0,Matches
1494,Alberto Lora,es ESP,DF,Sporting Gijón,es La Liga,29,1987,4.2,1,1,1,5,4,0,5,7,7,0,0,0,Matches
1495,Jonas Lössl,dk DEN,GK,Mainz 05,de Bundesliga,27,1989,27,0,0,0,0,4,0,0,1,0,0,0,0,Matches
1496,Jordan Lotiès,fr FRA,DF,Dijon,fr Ligue 1,31,1984,22.7,6,1,1,41,14,1,5,69,27,0,3,0,Matches
1497,Jeff Louis,ht HAI,"MF,FW",Caen,fr Ligue 1,23,1992,2.6,0,0,0,2,6,3,3,2,3,0,0,0,Matches
1498,Donald Love,sct SCO,DF,Sunderland,eng Premier League,21,1994,6.8,1,0,0,8,4,0,20,15,14,0,0,0,Matches
1499,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,27,1989,28.4,6,0,0,25,20,1,7,47,32,0,0,0,Matches
1500,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,27,1989,36,9,0,0,34,23,0,116,70,71,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1501,Luciano,br BRA,FW,Leganés,es La Liga,23,1993,13.1,3,0,0,23,13,16,7,6,14,1,0,0,Matches
1502,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,30,1985,33.4,5,0,0,33,46,6,95,67,77,0,0,0,Matches
1503,José Luis Gayà,es ESP,DF,Valencia,es La Liga,21,1995,23.2,4,0,0,20,23,1,104,40,52,1,0,0,Matches
1504,Luisinho,pt POR,"DF,MF",Dep La Coruña,es La Liga,31,1985,21.2,6,0,0,44,29,2,82,43,43,0,0,0,Matches
1505,David Luiz,br BRA,DF,Chelsea,eng Premier League,29,1987,32.8,6,0,0,29,30,3,7,69,27,0,0,0,Matches
1506,David Luiz,br BRA,DF,Paris Saint-Germain,fr Ligue 1,29,1987,2.7,1,0,0,4,2,0,0,5,1,0,1,0,Matches
1507,Jordan Lukaku,be BEL,"MF,DF",Lazio,it Serie A,22,1994,9.5,2,0,0,11,2,5,24,10,16,0,0,0,Matches
1508,Romelu Lukaku,be BEL,FW,Everton,eng Premier League,23,1993,36.3,3,0,0,32,34,36,46,0,9,0,0,0,Matches
1509,Dodi Lukebakio,be BEL,"FW,MF",Toulouse,fr Ligue 1,18,1997,1,0,0,0,0,3,0,5,2,1,0,0,0,Matches
1510,Saša Lukić,rs SRB,MF,Torino,it Serie A,19,1996,8.6,6,0,0,18,12,0,12,24,13,0,0,0,Matches
1511,Senad Lulić,ba BIH,"MF,FW",Lazio,it Serie A,30,1986,27.6,9,1,1,46,29,5,92,51,58,1,0,0,Matches
1512,Antonio Luna,es ESP,DF,Eibar,es La Liga,25,1991,23.5,3,0,0,18,20,1,79,67,30,0,0,0,Matches
1513,Arnaud Lusamba,cd COD,"FW,MF",Nice,fr Ligue 1,19,1997,2.8,0,0,0,3,8,0,1,4,5,0,0,0,Matches
1514,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,28,1988,16.7,1,0,0,30,25,0,2,50,28,0,0,0,Matches
1515,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,29,1987,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1516,Germán Lux,ar ARG,GK,Dep La Coruña,es La Liga,34,1982,24.5,5,0,0,1,4,0,0,3,0,0,0,0,Matches
1517,Cheikh M'Bengue,sn SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28,1988,13.1,4,0,0,18,7,3,34,32,13,0,0,0,Matches
1518,Massimo Maccarone,it ITA,FW,Empoli,it Serie A,36,1979,16.8,3,1,0,26,43,19,22,3,9,1,0,0,Matches
1519,Zinédine Machach,fr FRA,MF,Marseille,fr Ligue 1,20,1996,4.6,5,1,1,15,4,0,3,9,15,0,0,0,Matches
1520,Darwin Machís,ve VEN,"MF,FW",Leganés,es La Liga,23,1993,11.8,1,0,0,14,37,7,48,13,11,0,0,0,Matches
1521,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,18,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1522,Christian Maggio,it ITA,DF,Napoli,it Serie A,34,1982,4.4,0,0,0,2,7,0,19,9,10,0,0,0,Matches
1523,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,31,1984,13.3,2,0,0,25,35,0,4,38,34,0,0,0,Matches
1524,Harry Maguire,eng ENG,DF,Hull City,eng Premier League,23,1993,25.6,5,0,0,24,34,3,15,67,39,0,1,0,Matches
1525,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,17,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1526,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,25,1991,31.4,4,0,0,23,66,8,153,28,24,1,0,0,Matches
1527,Raffaele Maiello,it ITA,MF,Empoli,it Serie A,25,1991,0.7,0,0,0,1,0,0,0,1,0,0,0,0,Matches
1528,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,17,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1529,Domenico Maietta,it ITA,DF,Bologna,it Serie A,33,1982,26.4,8,0,0,31,12,0,6,88,52,0,0,0,Matches
1530,Habib Maïga,ci CIV,"DF,MF",Saint-Étienne,fr Ligue 1,20,1996,3.3,0,0,0,7,0,0,10,9,2,0,1,0,Matches
1531,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,6.3,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1532,Anthony Maisonnial,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,1998,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1533,Ainsley Maitland-Niles,eng ENG,"DF,FW",Arsenal,eng Premier League,18,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,Matches
1534,Abdul Majeed Waris,gh GHA,"FW,MF",Lorient,fr Ligue 1,24,1991,31.6,5,0,0,43,65,21,23,12,29,2,0,0,Matches
1535,Jean-Victor Makengo,fr FRA,MF,Caen,fr Ligue 1,18,1998,9.7,2,0,0,11,15,0,9,13,10,0,0,0,Matches
1536,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,24,1991,7.5,1,0,0,7,8,0,1,10,7,0,0,0,Matches
1537,Steed Malbranque,fr FRA,MF,Caen,fr Ligue 1,36,1980,4.1,2,0,0,8,5,0,5,9,8,0,0,0,Matches
1538,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,19,1997,30.3,2,0,0,18,56,9,171,18,24,1,0,0,Matches
1539,Kévin Malcuit,ma MAR,"DF,MF",Saint-Étienne,fr Ligue 1,25,1991,23.2,4,2,0,21,34,0,75,68,53,0,1,0,Matches
1540,Aly Mallé,ml MLI,"MF,FW",Granada,es La Liga,18,1998,5.6,2,0,0,16,13,2,29,10,9,0,0,0,Matches
1541,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,24,1992,13.1,1,0,0,9,25,2,61,11,11,0,0,0,Matches
1542,Yunus Mallı,tr TUR,MF,Mainz 05,de Bundesliga,24,1992,15.3,0,0,0,5,13,11,92,10,6,1,0,0,Matches
1543,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,25,1991,22.1,10,1,0,39,13,3,61,65,36,0,0,0,Matches
1544,Shaun Maloney,sct SCO,MF,Hull City,eng Premier League,33,1983,3.1,0,0,0,3,7,0,12,1,6,0,0,0,Matches
1545,Emanuel Mammana,ar ARG,DF,Lyon,fr Ligue 1,20,1996,16.8,3,0,0,15,5,0,1,39,31,0,0,0,Matches
1546,Rey Manaj,al ALB,FW,Pescara,it Serie A,19,1997,5.3,2,0,0,12,10,9,1,0,4,0,0,0,Matches
1547,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,27,1989,31.8,5,0,0,21,29,2,64,55,51,0,0,0,Matches
1548,Steve Mandanda,fr FRA,GK,Crystal Palace,eng Premier League,31,1985,9,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1549,Christophe Mandanne,fr FRA,FW,Nancy,fr Ligue 1,31,1985,10.4,2,0,0,23,9,19,12,0,0,0,0,0,Matches
1550,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,24,1991,24.6,4,0,0,29,10,4,2,56,34,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1551,Georges Mandjeck,cm CMR,MF,Metz,fr Ligue 1,27,1988,26,7,0,0,56,56,1,3,55,42,1,0,0,Matches
1552,Rolando Mandragora,it ITA,MF,Juventus,it Serie A,19,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1553,Mario Mandžukić,hr CRO,"FW,MF",Juventus,it Serie A,30,1986,27.6,5,0,0,42,43,13,28,28,28,0,0,0,Matches
1554,Alexis Mané,sn SEN,MF,Guingamp,fr Ligue 1,19,1997,0.5,0,0,0,2,0,0,0,0,1,0,0,0,Matches
1555,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,24,1992,24.8,4,0,0,32,55,13,41,11,18,1,1,0,Matches
1556,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,25,1991,29.4,11,1,0,42,14,1,2,69,40,0,1,0,Matches
1557,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,29,1987,31.6,3,0,0,33,23,0,239,43,57,0,0,0,Matches
1558,Ousman Manneh,gm GAM,FW,Werder Bremen,de Bundesliga,19,1997,5.4,2,0,0,19,16,6,1,3,6,0,1,0,Matches
1559,Vito Mannone,it ITA,GK,Sunderland,eng Premier League,28,1988,9,0,0,0,0,0,0,0,1,0,0,0,0,Matches
1560,Kostas Manolas,gr GRE,DF,Roma,it Serie A,25,1991,30.8,7,0,0,36,20,0,5,68,31,0,0,0,Matches
1561,Javier Manquillo,es ESP,"DF,MF",Sunderland,eng Premier League,22,1994,15.9,2,0,0,14,13,5,36,25,22,0,0,0,Matches
1562,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,32,1984,30,9,0,0,37,44,2,1,69,30,0,1,0,Matches
1563,José Manuel Jurado,es ESP,MF,Espanyol,es La Liga,30,1986,27.3,0,0,0,11,49,0,57,20,33,0,0,0,Matches
1564,Faitout Maouassa,fr FRA,"MF,FW",Nancy,fr Ligue 1,18,1998,11.5,5,1,1,24,15,4,34,11,13,0,1,0,Matches
1565,Mohamed Mara,gn GUI,"MF,FW",Lorient,fr Ligue 1,19,1996,7,2,0,0,12,5,6,13,12,17,0,0,0,Matches
1566,Florian Marange,fr FRA,DF,Bastia,fr Ligue 1,30,1986,16.1,3,1,0,21,4,0,13,41,17,0,0,0,Matches
1567,Fernando Marçal,br BRA,DF,Guingamp,fr Ligue 1,27,1989,29.9,5,1,1,43,41,1,109,83,63,1,0,0,Matches
1568,Vincent Marcel,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1997,2.6,0,0,0,0,3,2,0,4,6,0,0,0,Matches
1569,Marcelo,br BRA,DF,Real Madrid,es La Liga,28,1988,25.3,2,0,0,18,27,2,148,44,37,0,0,0,Matches
1570,Giovanni Marchese,it ITA,DF,Genoa,it Serie A,31,1984,0.1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1571,Federico Marchetti,it ITA,GK,Lazio,it Serie A,33,1983,16.5,0,0,0,0,2,0,0,0,0,0,0,0,Matches
1572,Vincent Marchetti,fr FRA,MF,Nancy,fr Ligue 1,19,1997,10.9,3,0,0,26,14,1,18,22,23,0,0,0,Matches
1573,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,30,1986,13.9,2,0,0,23,12,0,8,38,12,0,0,0,Matches
1574,Gian Marco Ferrari,it ITA,DF,Crotone,it Serie A,24,1992,37,8,0,0,49,30,0,3,74,46,0,3,0,Matches
1575,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,27,1989,23.9,3,0,0,28,13,4,83,36,40,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1576,José María Giménez,uy URU,"DF,MF",Atlético Madrid,es La Liga,21,1995,11.3,5,0,0,11,20,0,8,32,31,0,1,0,Matches
