Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1974,Stefano Piccinini,it ITA,DF,Sassuolo,it Serie A,16,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1975,Roberto Piccoli,it ITA,FW,Atalanta,it Serie A,18,2001,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1976,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,25,1994,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1977,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,30,1989,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1978,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,de Bundesliga,21,1998,8,8,574,6.4,0,1,1,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
1979,Brandon Pierrick,eng ENG,MF,Crystal Palace,eng Premier League,17,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1980,Erik Pieters,nl NED,"DF,MF",Burnley,eng Premier League,30,1988,24,21,"1,878",20.9,0,4,4,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
1981,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,31,1987,20,17,"1,344",14.9,1,0,1,1,0,0,6,1,0.07,0,0.07,0.07,0.07,Matches
1982,Andrea Pinamonti,it ITA,FW,Genoa,it Serie A,20,1999,32,23,"2,236",24.8,5,1,6,4,1,2,1,0,0.2,0.04,0.24,0.16,0.2,Matches
1983,Simone Pinna,it ITA,DF,Cagliari,it Serie A,21,1997,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1984,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,29,1990,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1985,Pipa,es ESP,"DF,MF",Espanyol,es La Liga,21,1998,7,5,473,5.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1986,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,32,1987,35,35,"3,092",34.4,1,0,1,1,0,0,15,0,0.03,0,0.03,0.03,0.03,Matches
1987,Lorenzo Pirola,it ITA,DF,Inter,it Serie A,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1988,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,33,1986,30,28,"2,442",27.1,1,0,1,1,0,0,8,1,0.04,0,0.04,0.04,0.04,Matches
1989,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,34,1985,29,25,"2,106",23.4,1,3,4,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,Matches
1990,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,40,1978,18,0,234,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1991,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,29,1990,30,28,"2,277",25.3,3,6,9,3,0,0,10,0,0.12,0.24,0.36,0.12,0.36,Matches
1992,Óscar Plano,es ESP,MF,Valladolid,es La Liga,28,1991,36,28,"2,505",27.8,4,2,6,4,0,0,6,0,0.14,0.07,0.22,0.14,0.22,Matches
1993,Marvin Plattenhardt,de GER,"DF,MF",Hertha BSC,de Bundesliga,27,1992,17,17,"1,396",15.5,0,5,5,0,0,0,1,0,0,0.32,0.32,0,0.32,Matches
1994,Alassane Pléa,fr FRA,"FW,MF",Gladbach,de Bundesliga,26,1993,27,25,"2,143",23.8,10,10,20,10,0,1,4,2,0.42,0.42,0.84,0.42,0.84,Matches
1995,Thomas Pledl,de GER,"FW,MF",Düsseldorf,de Bundesliga,25,1994,5,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1996,Daniel Podence,pt POR,FW,Wolves,eng Premier League,23,1995,9,3,289,3.2,1,0,1,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
1997,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,26,1993,16,13,"1,204",13.4,1,3,4,1,0,1,1,0,0.07,0.22,0.3,0.07,0.3,Matches
1998,Joel Pohjanpalo,fi FIN,FW,Leverkusen,de Bundesliga,24,1994,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1999,Andrea Poli,it ITA,MF,Bologna,it Serie A,29,1989,28,22,"1,919",21.3,2,0,2,2,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
2000,Matteo Politano,it ITA,FW,Napoli,it Serie A,25,1993,15,9,743,8.3,2,2,4,2,0,0,1,0,0.24,0.24,0.48,0.24,0.48,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2001,Matteo Politano,it ITA,"MF,FW",Inter,it Serie A,25,1993,11,2,259,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2002,Sebastian Polter,de GER,FW,Union Berlin,de Bundesliga,28,1991,13,2,330,3.7,2,2,4,0,2,2,1,1,0.55,0.55,1.09,0,0.55,Matches
2003,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,21,1997,11,11,928,10.3,2,0,2,2,0,0,4,1,0.19,0,0.19,0.19,0.19,Matches
2004,Pere Pons,es ESP,MF,Alavés,es La Liga,26,1993,30,7,"1,088",12.1,1,1,2,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches
2005,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,1992,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2006,Pedro Porro,es ESP,"DF,MF",Valladolid,es La Liga,19,1999,13,7,739,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2007,Francisco Portillo,es ESP,MF,Getafe,es La Liga,29,1990,16,3,376,4.2,0,2,2,0,0,0,3,0,0,0.48,0.48,0,0.48,Matches
2008,Portu,es ESP,"MF,FW",Real Sociedad,es La Liga,27,1992,35,25,"2,393",26.6,7,7,14,7,0,1,5,0,0.26,0.26,0.53,0.26,0.53,Matches
2009,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,28,27,"2,308",25.6,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
2010,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,28,27,"2,374",26.4,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
2011,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2012,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,25,1994,22,12,"1,222",13.6,5,6,11,5,0,0,2,0,0.37,0.44,0.81,0.37,0.81,Matches
2013,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2014,Darío Poveda,es ESP,FW,Atlético Madrid,es La Liga,22,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2015,Alejandro Pozo Pozo,es ESP,"DF,MF",Mallorca,es La Liga,20,1999,19,16,"1,498",16.6,1,2,3,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,Matches
2016,Alejandro Pozo Pozo,es ESP,"DF,MF",Sevilla,es La Liga,20,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2017,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,3,2,185,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2018,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,25,1994,27,12,"1,134",12.6,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches
2019,Abdón Prats,es ESP,FW,Mallorca,es La Liga,26,1992,20,0,279,3.1,0,0,0,0,0,1,1,0,0,0,0,0,0,Matches
2020,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,25,1993,3,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2021,Nicolas de Préville,fr FRA,MF,Bordeaux,fr Ligue 1,28,1991,24,23,"1,995",22.2,6,4,10,5,1,1,4,0,0.27,0.18,0.45,0.23,0.41,Matches
2022,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2023,Kai Pröger,de GER,"MF,FW",Paderborn 07,de Bundesliga,27,1992,31,22,"2,079",23.1,2,6,8,2,0,0,0,0,0.09,0.26,0.35,0.09,0.35,Matches
2024,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,24,1995,16,9,924,10.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2025,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,27,1991,35,32,"2,829",31.4,1,2,3,1,0,0,4,0,0.03,0.06,0.1,0.03,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2026,Antonio Puertas,es ESP,MF,Granada,es La Liga,27,1992,36,27,"2,563",28.5,7,3,10,7,0,0,7,0,0.25,0.11,0.35,0.25,0.35,Matches
2027,Riqui Puig,es ESP,MF,Barcelona,es La Liga,19,1999,11,5,510,5.7,0,2,2,0,0,0,1,0,0,0.35,0.35,0,0.35,Matches
2028,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,29,1990,36,33,"2,886",32.1,11,3,14,9,2,2,3,0,0.34,0.09,0.44,0.28,0.37,Matches
2029,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,37,32,"2,950",32.8,7,6,13,0,7,8,9,0,0.21,0.18,0.4,0,0.18,Matches
2030,Christian Pulisic,us USA,"FW,MF",Chelsea,eng Premier League,20,1998,25,19,"1,722",19.1,9,4,13,9,0,0,0,0,0.47,0.21,0.68,0.47,0.68,Matches
2031,Ignacio Pussetto,ar ARG,"MF,FW",Udinese,it Serie A,23,1995,12,2,341,3.8,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
2032,Ignacio Pussetto,ar ARG,"FW,MF",Watford,eng Premier League,23,1995,7,0,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2033,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,28,26,"2,275",25.3,11,3,14,6,5,7,2,0,0.44,0.12,0.55,0.24,0.36,Matches
2034,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,25,1993,32,31,"2,602",28.9,13,2,15,12,1,1,2,0,0.45,0.07,0.52,0.42,0.48,Matches
2035,Domingos Quina,pt POR,MF,Watford,eng Premier League,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2036,Quini,es ESP,DF,Granada,es La Liga,29,1989,10,8,718,8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2037,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,19,17,"1,573",17.5,0,2,2,0,0,0,6,0,0,0.11,0.11,0,0.11,Matches
2038,Quique,es ESP,FW,Eibar,es La Liga,29,1990,15,4,490,5.4,0,1,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
2039,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,28,21,"1,912",21.2,1,1,2,1,0,0,7,1,0.05,0.05,0.09,0.05,0.09,Matches
2040,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,26,22,"1,993",22.1,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
2041,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,23,1996,21,8,880,9.8,5,1,6,5,0,0,3,0,0.51,0.1,0.61,0.51,0.61,Matches
2042,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,30,1988,19,15,"1,318",14.6,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
2043,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17,17,"1,530",17,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
2044,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,29,28,"2,306",25.6,1,0,1,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
2045,Boris Radunović,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2046,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,6,5,454,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2047,Rafael,br BRA,"DF,MF",Lyon,fr Ligue 1,29,1990,13,9,700,7.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2048,Raffael,br BRA,"FW,MF",Gladbach,de Bundesliga,34,1985,8,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2049,Rafinha,br BRA,FW,Barcelona,es La Liga,26,1993,3,2,186,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2050,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,29,25,"2,111",23.5,4,1,5,4,0,0,5,0,0.17,0.04,0.21,0.17,0.21,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2051,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,13,2,313,3.5,1,0,1,1,0,0,1,0,0.29,0,0.29,0.29,0.29,Matches
2052,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,2,2,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2053,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,32,32,"2,775",30.8,1,0,1,1,0,0,9,1,0.03,0,0.03,0.03,0.03,Matches
2054,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27,27,"2,430",27,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2055,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,31,16,"1,589",17.7,1,3,4,1,0,0,5,0,0.06,0.17,0.23,0.06,0.23,Matches
2056,Benito Raman,be BEL,"FW,MF",Schalke 04,de Bundesliga,24,1994,25,19,"1,601",17.8,4,3,7,4,0,0,2,0,0.22,0.17,0.39,0.22,0.39,Matches
2057,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,26,19,"1,392",15.5,7,2,9,4,3,3,5,0,0.45,0.13,0.58,0.26,0.39,Matches
2058,Sandro Ramírez,es ESP,FW,Valladolid,es La Liga,24,1995,24,15,"1,306",14.5,3,1,4,3,0,1,2,0,0.21,0.07,0.28,0.21,0.28,Matches
2059,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,7,6,457,5.1,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
2060,Adrián Ramos,co COL,"MF,FW",Granada,es La Liga,33,1986,7,2,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2061,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,35,35,"3,013",33.5,11,0,11,5,6,6,10,0,0.33,0,0.33,0.15,0.15,Matches
2062,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,37,"3,330",37,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
2063,Aaron Ramsey,wls WAL,"MF,FW",Juventus,it Serie A,28,1990,24,11,"1,051",11.7,3,1,4,3,0,0,2,0,0.26,0.09,0.34,0.26,0.34,Matches
2064,Darren Randolph,ie IRL,GK,West Ham United,eng Premier League,32,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2065,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,3,2,232,2.6,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
2066,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,7,5,526,5.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2067,Raphinha,br BRA,"MF,FW",Rennes,fr Ligue 1,22,1996,22,20,"1,690",18.8,5,3,8,4,1,1,4,0,0.27,0.16,0.43,0.21,0.37,Matches
2068,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2069,Marcus Rashford,eng ENG,"MF,FW",Manchester Utd,eng Premier League,21,1997,31,31,"2,643",29.4,17,7,24,11,6,8,3,0,0.58,0.24,0.82,0.37,0.61,Matches
2070,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,28,27,"2,264",25.2,8,5,13,6,2,3,2,0,0.32,0.2,0.52,0.24,0.44,Matches
2071,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,11,2,264,2.9,2,0,2,2,0,0,0,0,0.68,0,0.68,0.68,0.68,Matches
2072,Raúl,es ESP,FW,Real Betis,es La Liga,18,2000,3,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2073,Ante Rebić,hr CRO,"MF,FW",Milan,it Serie A,25,1993,26,15,"1,395",15.5,11,3,14,11,0,0,5,0,0.71,0.19,0.9,0.71,0.9,Matches
2074,Ante Rebić,hr CRO,FW,Eintracht Frankfurt,de Bundesliga,25,1993,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2075,Arkadiusz Reca,pl POL,"MF,DF",SPAL,it Serie A,24,1995,25,22,"1,928",21.4,0,2,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2076,Recio,es ESP,MF,Leganés,es La Liga,28,1991,25,18,"1,570",17.4,0,0,0,0,0,0,11,0,0,0,0,0,0,Matches
2077,Daishawn Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2078,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,32,32,"2,762",30.7,4,4,8,4,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
2079,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,2,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2080,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,3,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2081,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,2,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2082,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,31,29,"2,509",27.9,2,4,6,2,0,0,8,0,0.07,0.14,0.22,0.07,0.22,Matches
2083,Ken Reichel,de GER,"DF,MF",Union Berlin,de Bundesliga,32,1986,7,6,533,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2084,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,36,"3,240",36,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2085,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,12,"1,080",12,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2086,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2087,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,1,1,79,0.9,1,1,2,1,0,0,0,0,1.14,1.14,2.28,1.14,2.28,Matches
2088,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,21,1998,14,11,783,8.7,2,1,3,2,0,0,3,0,0.23,0.11,0.34,0.23,0.34,Matches
2089,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,14,"1,260",14,1,0,1,1,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
2090,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,25,"2,250",25,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2091,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,20,11,963,10.7,7,0,7,7,0,0,2,0,0.65,0,0.65,0.65,0.65,Matches
2092,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,3,1,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2093,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,19,18,"1,495",16.6,11,5,16,10,1,1,1,0,0.66,0.3,0.96,0.6,0.9,Matches
2094,Elvis Rexhbeçaj,xk KVX,MF,Köln,de Bundesliga,21,1997,13,7,623,6.9,0,3,3,0,0,0,3,0,0,0.43,0.43,0,0.43,Matches
2095,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,15,2,355,3.9,0,1,1,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
2096,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,23,22,"2,035",22.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2097,Nico Ribaudo,es ESP,MF,Espanyol,es La Liga,18,2001,6,2,182,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2098,Lucas Ribeiro,br BRA,DF,Hoffenheim,de Bundesliga,20,1999,2,0,65,0.7,1,0,1,1,0,0,1,0,1.38,0,1.38,1.38,1.38,Matches
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,21,19,"1,409",15.7,3,3,6,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2101,Declan Rice,eng ENG,MF,West Ham United,eng Premier League,20,1999,38,38,"3,420",38,1,3,4,1,0,0,6,0,0.03,0.08,0.11,0.03,0.11,Matches
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2103,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,22,1997,36,36,"3,070",34.1,13,3,16,13,0,0,8,0,0.38,0.09,0.47,0.38,0.47,Matches
2104,Marco Richter,de GER,MF,Augsburg,de Bundesliga,21,1997,31,26,"2,280",25.3,4,3,7,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,Matches
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,27,27,"2,332",25.9,0,4,4,0,0,0,6,0,0,0.15,0.15,0,0.15,Matches
2106,Sergio Rico,es ESP,GK,Paris Saint-Germain,fr Ligue 1,25,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2107,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,17,7,769,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2108,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,8,4,431,4.8,0,1,1,0,0,0,2,0,0,0.21,0.21,0,0.21,Matches
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,32,31,"2,702",30,1,3,4,1,0,0,10,0,0.03,0.1,0.13,0.03,0.13,Matches
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,28,19,"1,634",18.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2111,Renaud Ripart,fr FRA,"FW,MF",Nîmes,fr Ligue 1,26,1993,24,23,"2,027",22.5,4,2,6,2,2,2,0,0,0.18,0.09,0.27,0.09,0.18,Matches
2112,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,28,20,"1,909",21.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2114,Marcel Risse,de GER,"DF,FW",Köln,de Bundesliga,29,1989,6,0,132,1.5,0,2,2,0,0,0,1,0,0,1.36,1.36,0,1.36,Matches
2115,Mihailo Ristić,rs SRB,MF,Montpellier,fr Ligue 1,23,1995,18,8,811,9,0,2,2,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
2116,Matt Ritchie,sct SCO,"MF,DF",Newcastle United,eng Premier League,29,1989,18,14,"1,315",14.6,2,1,3,2,0,1,4,0,0.14,0.07,0.21,0.14,0.21,Matches
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,11,3,435,4.8,0,1,1,0,0,0,3,0,0,0.21,0.21,0,0.21,Matches
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,5,3,311,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2119,Maxence Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,4,2,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2121,Roberto,es ESP,GK,West Ham United,eng Premier League,33,1986,8,7,687,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,9,8,790,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2123,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,30,27,"2,339",26,1,2,3,1,0,0,8,0,0.04,0.08,0.12,0.04,0.12,Matches
2124,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,36,34,"3,111",34.6,2,12,14,2,0,0,2,0,0.06,0.35,0.41,0.06,0.41,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2126,Callum Robinson,ie IRL,FW,Sheffield United,eng Premier League,24,1995,16,9,676,7.5,1,1,2,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches
2127,Jack Robinson,eng ENG,DF,Sheffield United,eng Premier League,25,1993,6,6,504,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
