Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1341,Dominik Kohr,de GER,"DF,MF",Augsburg,de Bundesliga,20,1994,26,19,"1,634",18.2,1,1,2,0,1,1,10,0,0.06,0.06,0.11,0,0.06,Matches
1342,Bengali-Fodé Koita,gn GUI,"FW,MF",Caen,fr Ligue 1,23,1990,29,22,"1,842",20.5,3,2,5,2,1,1,1,0,0.15,0.1,0.24,0.1,0.2,Matches
1343,Koke,es ESP,MF,Atlético Madrid,es La Liga,22,1992,34,33,"2,881",32,2,10,12,2,0,0,9,0,0.06,0.31,0.37,0.06,0.37,Matches
1344,Aleksandar Kolarov,rs SRB,DF,Manchester City,eng Premier League,28,1985,21,16,"1,489",16.5,2,3,5,2,0,0,4,0,0.12,0.18,0.3,0.12,0.3,Matches
1345,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,de Bundesliga,21,1993,6,6,451,5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1346,Timothée Kolodziejczak,fr FRA,DF,Sevilla,es La Liga,22,1991,18,18,"1,575",17.5,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
1347,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,28,1986,25,23,"2,034",22.6,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
1348,Paul Konchesky,eng ENG,"DF,FW",Leicester City,eng Premier League,33,1981,26,26,"2,244",24.9,1,1,2,1,0,0,5,2,0.04,0.04,0.08,0.04,0.08,Matches
1349,Geoffrey Kondogbia,cf CTA,"DF,MF",Monaco,fr Ligue 1,21,1993,23,22,"1,908",21.2,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches
1350,Arouna Koné,ci CIV,FW,Everton,eng Premier League,30,1983,12,7,601,6.7,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1351,Bakary Koné,bf BFA,DF,Lyon,fr Ligue 1,26,1988,17,14,"1,292",14.4,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
1352,Djakaridja Koné,bf BFA,MF,Evian,fr Ligue 1,28,1986,26,22,"1,919",21.3,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
1353,Famoussa Koné,ml MLI,FW,Bastia,fr Ligue 1,20,1994,4,2,253,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1354,Lamine Koné,ci CIV,DF,Lorient,fr Ligue 1,25,1989,30,30,"2,699",30,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
1355,Panagiotis Kone,gr GRE,MF,Udinese,it Serie A,27,1987,28,20,"1,670",18.6,1,3,4,1,0,0,10,1,0.05,0.16,0.22,0.05,0.22,Matches
1356,Abdoulay Konko,fr FRA,"DF,MF",Lazio,it Serie A,30,1984,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1357,Anders Konradsen,no NOR,MF,Rennes,fr Ligue 1,24,1990,19,10,"1,072",11.9,2,0,2,2,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
1358,Julian Korb,de GER,"DF,MF",Gladbach,de Bundesliga,22,1992,24,23,"2,075",23.1,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
1359,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,28,1985,27,26,"2,287",25.4,3,0,3,3,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
1360,Filip Kostić,rs SRB,"FW,MF",Stuttgart,de Bundesliga,21,1992,29,15,"1,537",17.1,3,5,8,3,0,0,5,0,0.18,0.29,0.47,0.18,0.47,Matches
1361,Kévin Koubemba,cg CGO,FW,Lille,fr Ligue 1,21,1993,8,5,561,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1362,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,23,1991,27,27,"2,425",26.9,1,0,1,1,0,0,10,1,0.04,0,0.04,0.04,0.04,Matches
1363,Cheikhou Kouyaté,sn SEN,"DF,MF",West Ham United,eng Premier League,24,1989,31,30,"2,657",29.5,4,2,6,4,0,0,5,0,0.14,0.07,0.2,0.14,0.2,Matches
1364,Mateo Kovačić,hr CRO,MF,Inter,it Serie A,20,1994,35,26,"2,461",27.3,5,4,9,5,0,0,3,1,0.18,0.15,0.33,0.18,0.33,Matches
1365,Vincent Koziello,fr FRA,MF,Nice,fr Ligue 1,18,1995,7,3,286,3.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1366,Cole Kpekawa,eng ENG,DF,QPR,eng Premier League,18,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1367,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,26,1988,32,32,"2,872",31.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1368,Luka Krajnc,si SVN,DF,Cesena,it Serie A,19,1994,22,20,"1,831",20.3,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
1369,Andrej Kramarić,hr CRO,"FW,MF",Leicester City,eng Premier League,23,1991,13,6,577,6.4,2,2,4,2,0,0,0,0,0.31,0.31,0.62,0.31,0.62,Matches
1370,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,23,1991,30,28,"2,507",27.9,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches
1371,Niko Kranjčar,hr CRO,MF,QPR,eng Premier League,29,1984,22,11,"1,119",12.4,2,1,3,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches
1372,Rene Krhin,si SVN,"FW,MF",Córdoba,es La Liga,24,1990,14,14,"1,201",13.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1373,Rene Krhin,si SVN,"FW,MF",Inter,it Serie A,24,1990,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1374,Sergey Krivets,by BLR,MF,Metz,fr Ligue 1,28,1986,22,15,"1,313",14.6,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
1375,Bojan Krkić,es ESP,"FW,MF",Stoke City,eng Premier League,23,1990,16,14,"1,203",13.4,4,1,5,3,1,1,2,0,0.3,0.07,0.37,0.22,0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1376,Pavel Krmaš,cz CZE,"DF,MF",Freiburg,de Bundesliga,34,1980,22,22,"1,936",21.5,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches
1377,Michael Krohn-Dehli,dk DEN,"FW,MF",Celta Vigo,es La Liga,31,1983,36,35,"3,077",34.2,1,4,5,1,0,0,7,0,0.03,0.12,0.15,0.03,0.15,Matches
1378,Felix Kroos,de GER,MF,Werder Bremen,de Bundesliga,23,1991,26,14,"1,320",14.7,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
1379,Toni Kroos,de GER,MF,Real Madrid,es La Liga,24,1990,36,36,"3,049",33.9,2,7,9,2,0,0,6,0,0.06,0.21,0.27,0.06,0.27,Matches
1380,Nenad Krstičić,rs SRB,MF,Sampdoria,it Serie A,24,1990,12,2,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1381,Tim Krul,nl NED,GK,Newcastle United,eng Premier League,26,1988,30,30,"2,700",30,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1382,Lukas Kruse,de GER,GK,Paderborn 07,de Bundesliga,31,1983,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1383,Max Kruse,de GER,"FW,MF",Gladbach,de Bundesliga,26,1988,32,29,"2,580",28.7,11,9,20,8,3,3,2,0,0.38,0.31,0.7,0.28,0.59,Matches
1384,Robbie Kruse,au AUS,"FW,MF",Leverkusen,de Bundesliga,25,1988,4,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1385,Grzegorz Krychowiak,pl POL,MF,Sevilla,es La Liga,24,1990,32,31,"2,712",30.1,2,0,2,2,0,0,13,1,0.07,0,0.07,0.07,0.07,Matches
1386,Juraj Kucka,sk SVK,MF,Genoa,it Serie A,27,1987,34,19,"1,873",20.8,2,0,2,2,0,0,5,0,0.1,0,0.1,0.1,0.1,Matches
1387,Sinan Kurt,,"FW,MF",Bayern Munich,de Bundesliga,18,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1388,Jasmin Kurtić,si SVN,MF,Fiorentina,it Serie A,25,1989,21,15,"1,345",14.9,1,2,3,1,0,0,5,1,0.07,0.13,0.2,0.07,0.2,Matches
1389,Layvin Kurzawa,fr FRA,DF,Monaco,fr Ligue 1,21,1992,27,25,"2,205",24.5,0,4,4,0,0,1,1,0,0,0.16,0.16,0,0.16,Matches
1390,Stefan Kutschke,de GER,FW,Paderborn 07,de Bundesliga,25,1988,19,7,841,9.3,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches
1391,Zdravko Kuzmanović,rs SRB,MF,Inter,it Serie A,26,1987,14,10,860,9.6,0,1,1,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
1392,Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,18,1995,3,0,62,0.7,1,0,1,1,0,0,1,0,1.45,0,1.45,1.45,1.45,Matches
1393,Alberto de la Bella,es ESP,DF,Real Sociedad,es La Liga,28,1985,23,21,"1,906",21.2,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
1394,Antonino La Gumina,it ITA,FW,Palermo,it Serie A,18,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1395,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,23,1991,33,33,"2,842",31.6,27,6,33,19,8,9,6,0,0.86,0.19,1.05,0.6,0.79,Matches
1396,Mehdi Lacen,dz ALG,MF,Getafe,es La Liga,30,1984,30,29,"2,598",28.9,2,1,3,2,0,0,7,0,0.07,0.03,0.1,0.07,0.1,Matches
1397,Daniel Lafferty,nir NIR,DF,Burnley,eng Premier League,25,1989,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1398,Ángel Lafita,es ESP,"FW,MF",Getafe,es La Liga,29,1984,15,12,"1,064",11.8,2,1,3,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,Matches
1399,Roberto Lago,es ESP,"DF,MF",Getafe,es La Liga,28,1985,16,11,"1,029",11.4,0,1,1,0,0,0,3,1,0,0.09,0.09,0,0.09,Matches
1400,Philipp Lahm,de GER,"DF,MF",Bayern Munich,de Bundesliga,30,1983,20,17,"1,404",15.6,2,2,4,2,0,0,0,0,0.13,0.13,0.26,0.13,0.26,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Srđan Lakić,hr CRO,FW,Paderborn 07,de Bundesliga,30,1983,17,10,"1,010",11.2,2,2,4,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,Matches
1402,Adam Lallana,eng ENG,"FW,MF",Liverpool,eng Premier League,26,1988,27,23,"1,779",19.8,5,3,8,5,0,0,4,0,0.25,0.15,0.4,0.25,0.4,Matches
1403,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,24,1989,8,6,640,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1404,Rickie Lambert,eng ENG,FW,Liverpool,eng Premier League,32,1982,25,7,839,9.3,2,2,4,2,0,0,2,0,0.21,0.21,0.43,0.21,0.43,Matches
1405,Érik Lamela,ar ARG,"FW,MF",Tottenham Hotspur,eng Premier League,22,1992,33,25,"2,299",25.5,2,7,9,2,0,0,6,0,0.08,0.27,0.35,0.08,0.35,Matches
1406,Frank Lampard,eng ENG,MF,Manchester City,eng Premier League,36,1978,32,10,"1,002",11.1,6,1,7,6,0,0,1,0,0.54,0.09,0.63,0.54,0.63,Matches
1407,Loïck Landre,fr FRA,DF,Lens,fr Ligue 1,22,1992,26,26,"2,241",24.9,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches
1408,Mitchell Langerak,au AUS,GK,Dortmund,de Bundesliga,25,1988,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1409,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,26,1988,16,15,"1,357",15.1,1,0,1,1,0,0,5,1,0.07,0,0.07,0.07,0.07,Matches
1410,Martin Lanig,de GER,MF,Eintracht Frankfurt,de Bundesliga,30,1984,3,1,102,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1411,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,20,1994,33,33,"2,960",32.9,0,1,1,0,0,0,12,1,0,0.03,0.03,0,0.03,Matches
1412,Javi Lara,es ESP,MF,Eibar,es La Liga,28,1985,31,16,"1,715",19.1,1,3,4,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,Matches
1413,Sami Larabi,fr FRA,DF,Toulouse,fr Ligue 1,18,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1414,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,30,1984,37,37,"3,330",37,2,0,2,2,0,0,7,0,0.05,0,0.05,0.05,0.05,Matches
1415,Joaquín Larrivey,ar ARG,FW,Celta Vigo,es La Liga,29,1984,35,26,"2,196",24.4,11,2,13,11,0,0,5,0,0.45,0.08,0.53,0.45,0.53,Matches
1416,Marcelo Larrondo,cl CHI,FW,Torino,it Serie A,25,1988,5,3,279,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1417,Daniel Larsson,se SWE,"FW,MF",Granada,es La Liga,27,1987,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1418,Sebastian Larsson,se SWE,MF,Sunderland,eng Premier League,29,1985,36,36,"3,051",33.9,3,3,6,3,0,0,10,0,0.09,0.09,0.18,0.09,0.18,Matches
1419,Paul Lasne,fr FRA,MF,Montpellier,fr Ligue 1,25,1989,31,21,"1,757",19.5,2,1,3,2,0,0,1,0,0.1,0.05,0.15,0.1,0.15,Matches
1420,Pierre-Michel Lasogga,de GER,FW,Hamburger SV,de Bundesliga,22,1991,26,22,"1,856",20.6,4,0,4,4,0,0,2,0,0.19,0,0.19,0.19,0.19,Matches
1421,Laure,es ESP,DF,Dep La Coruña,es La Liga,29,1985,19,14,"1,364",15.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1422,Vincent Laurini,fr FRA,DF,Empoli,it Serie A,25,1989,15,14,"1,057",11.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1423,Wesley Lautoa,nc NCL,"DF,MF",Lorient,fr Ligue 1,26,1987,26,26,"2,308",25.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1424,Ezequiel Lavezzi,ar ARG,"FW,MF",Paris Saint-Germain,fr Ligue 1,29,1985,31,19,"1,654",18.4,8,2,10,8,0,0,2,0,0.44,0.11,0.54,0.44,0.54,Matches
1425,Valentin Lavigne,fr FRA,"FW,MF",Lorient,fr Ligue 1,20,1994,15,4,466,5.2,3,1,4,3,0,0,1,0,0.58,0.19,0.77,0.58,0.77,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Tom Lawrence,wls WAL,"FW,MF",Leicester City,eng Premier League,20,1994,3,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1427,Diego Laxalt,uy URU,"DF,MF",Genoa,it Serie A,21,1993,8,1,218,2.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1428,Diego Laxalt,uy URU,"DF,MF",Empoli,it Serie A,21,1993,4,0,96,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1429,Achraf Lazaar,ma MAR,"DF,MF",Palermo,it Serie A,22,1992,29,27,"2,171",24.1,2,3,5,2,0,0,2,0,0.08,0.12,0.21,0.08,0.21,Matches
1430,Dejan Lazarević,si SVN,MF,Chievo,it Serie A,24,1990,8,2,259,2.9,1,1,2,1,0,0,0,0,0.35,0.35,0.69,0.35,0.69,Matches
1431,Dejan Lazarević,si SVN,MF,Sassuolo,it Serie A,24,1990,10,4,366,4.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1432,Andrea Lazzari,it ITA,MF,Fiorentina,it Serie A,29,1984,3,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1433,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,24,1989,28,25,"2,299",25.5,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches
1434,Nicola Leali,it ITA,GK,Cesena,it Serie A,21,1993,28,28,"2,460",27.3,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1435,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,28,1985,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1436,Quentin Lecoeuche,fr FRA,"DF,MF",Lens,fr Ligue 1,20,1994,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1437,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,23,1991,38,38,"3,416",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1438,Cristian Ledesma,it ITA,MF,Lazio,it Serie A,31,1982,13,7,636,7.1,0,3,3,0,0,0,3,0,0,0.42,0.42,0,0.42,Matches
1439,Joe Ledley,wls WAL,MF,Crystal Palace,eng Premier League,27,1987,32,30,"2,571",28.6,2,0,2,2,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
1440,Elliot Lee,eng ENG,"FW,MF",West Ham United,eng Premier League,19,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1441,Matthias Lehmann,de GER,MF,Köln,de Bundesliga,31,1983,32,32,"2,842",31.6,5,1,6,1,4,4,9,0,0.16,0.03,0.19,0.03,0.06,Matches
1442,Moritz Leitner,de GER,MF,Stuttgart,de Bundesliga,21,1992,19,13,"1,094",12.2,1,1,2,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
1443,Lucas Leiva,br BRA,MF,Liverpool,eng Premier League,27,1987,20,16,"1,313",14.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1444,Kevin Lejeune,fr FRA,"DF,MF",Metz,fr Ligue 1,29,1985,32,27,"2,310",25.7,1,3,4,1,0,1,4,0,0.04,0.12,0.16,0.04,0.16,Matches
1445,Dejan Lekić,rs SRB,FW,Eibar,es La Liga,29,1985,18,1,384,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1446,Reynald Lemaître,fr FRA,"DF,MF",Guingamp,fr Ligue 1,31,1983,15,12,"1,202",13.4,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
1447,Thomas Lemar,fr FRA,MF,Caen,fr Ligue 1,18,1995,25,6,729,8.1,1,4,5,1,0,0,1,0,0.12,0.49,0.62,0.12,0.62,Matches
1448,Mario Lemina,ga GAB,"DF,MF",Marseille,fr Ligue 1,20,1993,23,13,"1,260",14,2,0,2,2,0,0,2,1,0.14,0,0.14,0.14,0.14,Matches
1449,Jérôme Lemoigne,fr FRA,"FW,MF",Lens,fr Ligue 1,31,1983,31,31,"2,482",27.6,0,1,1,0,0,0,9,1,0,0.04,0.04,0,0.04,Matches
1450,Fabien Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1987,35,31,"2,810",31.2,2,4,6,2,0,0,7,0,0.06,0.13,0.19,0.06,0.19,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1451,Ermir Lenjani,al ALB,"DF,FW",Rennes,fr Ligue 1,24,1989,3,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1452,Aaron Lennon,eng ENG,"FW,MF",Tottenham Hotspur,eng Premier League,27,1987,9,3,279,3.1,0,2,2,0,0,0,1,0,0,0.65,0.65,0,0.65,Matches
1453,Aaron Lennon,eng ENG,"FW,MF",Everton,eng Premier League,27,1987,14,12,"1,068",11.9,2,0,2,2,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
1454,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,22,1992,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1455,Pedro León,es ESP,"FW,MF",Getafe,es La Liga,27,1986,25,16,"1,470",16.3,2,5,7,2,0,0,1,0,0.12,0.31,0.43,0.12,0.43,Matches
1456,Benjamin Leroy,fr FRA,GK,Evian,fr Ligue 1,25,1989,23,23,"2,070",23,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1457,Facundo Lescano,ar ARG,FW,Torino,it Serie A,17,1996,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1458,Joleon Lescott,eng ENG,DF,West Brom,eng Premier League,31,1982,34,34,"3,060",34,1,2,3,1,0,0,3,0,0.03,0.06,0.09,0.03,0.09,Matches
1459,Maxime Lestienne,be BEL,"FW,MF",Genoa,it Serie A,22,1992,23,10,992,11,1,2,3,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,Matches
1460,Dorian Lévêque,fr FRA,DF,Guingamp,fr Ligue 1,24,1989,18,17,"1,441",16,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
1461,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,25,1988,31,28,"2,480",27.6,17,5,22,16,1,1,0,0,0.62,0.18,0.8,0.58,0.76,Matches
1462,Licá,pt POR,"FW,MF",Rayo Vallecano,es La Liga,25,1988,21,17,"1,294",14.4,0,3,3,0,0,0,2,0,0,0.21,0.21,0,0.21,Matches
1463,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,it Serie A,30,1984,32,26,"2,450",27.2,3,5,8,3,0,0,10,1,0.11,0.18,0.29,0.11,0.29,Matches
1464,Jonathan Ligali,fr FRA,GK,Montpellier,fr Ligue 1,23,1991,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1465,Andi Lila,al ALB,"DF,MF",Parma,it Serie A,28,1986,13,9,717,8,2,0,2,2,0,0,5,0,0.25,0,0.25,0.25,0.25,Matches
1466,Lillo,es ESP,DF,Eibar,es La Liga,25,1989,31,28,"2,536",28.2,0,0,0,0,0,0,14,0,0,0,0,0,0,Matches
1467,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,21,1992,1,1,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1468,Jake Livermore,eng ENG,MF,Hull City,eng Premier League,24,1989,35,35,"3,028",33.6,1,1,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches
1469,Adem Ljajić,rs SRB,"FW,MF",Roma,it Serie A,22,1991,32,23,"2,016",22.4,8,2,10,7,1,2,2,0,0.36,0.09,0.45,0.31,0.4,Matches
1470,Fernando Llorente,es ESP,FW,Juventus,it Serie A,29,1985,31,25,"1,947",21.6,7,1,8,7,0,0,0,0,0.32,0.05,0.37,0.32,0.37,Matches
1471,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,27,1986,35,35,"3,063",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1472,Francesco Lodi,it ITA,MF,Parma,it Serie A,30,1984,23,20,"1,634",18.2,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
1473,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,18,1996,3,2,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1474,David Lombán,es ESP,DF,Elche,es La Liga,27,1987,34,33,"2,984",33.2,5,0,5,2,3,3,10,0,0.15,0,0.15,0.06,0.06,Matches
1475,Kevin Long,ie IRL,DF,Burnley,eng Premier League,23,1990,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1476,Shane Long,ie IRL,FW,Southampton,eng Premier League,27,1987,32,16,"1,545",17.2,5,5,10,5,0,0,2,0,0.29,0.29,0.58,0.29,0.58,Matches
1477,Alessandro Longhi,it ITA,DF,Sassuolo,it Serie A,25,1989,19,17,"1,445",16.1,0,1,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
1478,Samuele Longo,it ITA,FW,Cagliari,it Serie A,22,1992,27,9,"1,077",12,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1479,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,23,1990,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1480,Rony Lopes,pt POR,"FW,MF",Lille,fr Ligue 1,18,1995,23,18,"1,432",15.9,3,3,6,3,0,0,4,1,0.19,0.19,0.38,0.19,0.38,Matches
1481,Álex López,es ESP,MF,Celta Vigo,es La Liga,26,1988,25,12,"1,121",12.5,1,0,1,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
1482,David López,es ESP,"DF,MF",Espanyol,es La Liga,24,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1483,David López,es ESP,"DF,MF",Napoli,it Serie A,24,1989,32,29,"2,595",28.8,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
1484,Diego López,es ESP,GK,Milan,it Serie A,32,1981,28,28,"2,514",27.9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1485,Aritz López Garai,es ESP,MF,Córdoba,es La Liga,33,1980,6,5,380,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1486,Íñigo López,es ESP,DF,Córdoba,es La Liga,32,1982,21,21,"1,787",19.9,0,0,0,0,0,0,10,2,0,0,0,0,0,Matches
1487,Iván López,es ESP,DF,Levante,es La Liga,20,1993,26,23,"2,084",23.2,0,2,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
1488,Javi López,es ESP,"DF,MF",Espanyol,es La Liga,28,1986,28,25,"2,180",24.2,0,1,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
1489,Jonathan López,es ESP,GK,Getafe,es La Liga,33,1981,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1490,Maxi López,ar ARG,FW,Torino,it Serie A,30,1984,18,8,933,10.4,8,2,10,8,0,0,2,0,0.77,0.19,0.96,0.77,0.96,Matches
1491,Maxi López,ar ARG,FW,Chievo,it Serie A,30,1984,13,7,658,7.3,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
1492,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,30,1983,10,10,860,9.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
