Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2025,João Pedro,it ITA,"FW,MF",Cagliari,it Serie A,28,1992,36.1,16,76,35,46.1,2.1,0.97,0.16,0.34,4,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2026,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,39,1981,1,0,0,0,,0,0,,,0,0,Matches
2027,Peter Pekarík,sk SVK,DF,Hertha BSC,de Bundesliga,33,1986,18.8,3,8,5,62.5,0.43,0.27,0.38,0.6,0,0,Matches
2028,Yohann Pelé,fr FRA,GK,Marseille,fr Ligue 1,37,1982,1,0,0,0,,0,0,,,0,0,Matches
2029,Graziano Pellè,it ITA,FW,Parma,it Serie A,35,1985,6.8,1,14,5,35.7,2.05,0.73,0.07,0.2,0,0,Matches
2030,Pietro Pellegri,it ITA,FW,Monaco,fr Ligue 1,19,2001,2.6,1,9,3,33.3,3.52,1.17,0.11,0.33,0,0,Matches
2031,Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,24,1996,28.9,7,70,28,40,2.42,0.97,0.09,0.21,1,1,Matches
2032,Luca Pellegrini,it ITA,"MF,DF",Genoa,it Serie A,21,1999,7.1,0,5,0,0,0.7,0,0,,0,0,Matches
2033,Facundo Pellistri,uy URU,"MF,FW",Alavés,es La Liga,18,2001,6,0,5,2,40,0.83,0.33,0,0,0,0,Matches
2034,Andy Pelmard,mg MAD,DF,Nice,fr Ligue 1,20,2000,13.4,0,2,1,50,0.15,0.07,0,0,0,0,Matches
2035,Lee Peltier,eng ENG,DF,West Brom,eng Premier League,33,1986,2.5,0,0,0,,0,0,,,0,0,Matches
2036,Federico Peluso,it ITA,DF,Sassuolo,it Serie A,36,1984,2.3,0,0,0,,0,0,,,0,0,Matches
2037,Timothee Pembele,fr FRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,17,2002,4.3,1,4,2,50,0.94,0.47,0.25,0.5,0,0,Matches
2038,Rubén Peña,es ESP,"DF,MF",Villarreal,es La Liga,29,1991,12.4,1,6,2,33.3,0.48,0.16,0.17,0.5,0,0,Matches
2039,Philipp Pentke,de GER,GK,Hoffenheim,de Bundesliga,35,1985,3,0,0,0,,0,0,,,0,0,Matches
2040,Nicolas Pépé,ci CIV,"MF,FW",Arsenal,eng Premier League,25,1995,18,10,48,21,43.8,2.67,1.17,0.19,0.43,1,1,Matches
2041,Alberto Perea,es ESP,MF,Cádiz,es La Liga,29,1990,17.2,2,28,6,21.4,1.63,0.35,0.07,0.33,0,0,Matches
2042,Andreas Pereira,br BRA,"MF,FW",Lazio,it Serie A,24,1996,6,1,14,5,35.7,2.32,0.83,0.07,0.2,0,0,Matches
2043,Danilo Pereira,pt POR,"MF,DF",Paris Saint-Germain,fr Ligue 1,28,1991,15.9,2,17,5,29.4,1.07,0.31,0.12,0.4,0,0,Matches
2044,Mathias Pereira Lage,pt POR,MF,Angers,fr Ligue 1,23,1996,16.3,4,28,10,35.7,1.72,0.61,0.14,0.4,0,0,Matches
2045,Matheus Pereira,br BRA,MF,West Brom,eng Premier League,24,1996,28.6,11,65,28,43.1,2.27,0.98,0.11,0.25,4,4,Matches
2046,Pedro Pereira,pt POR,MF,Crotone,it Serie A,22,1998,28.3,0,14,6,42.9,0.49,0.21,0,0,0,0,Matches
2047,Ricardo Pereira,pt POR,"MF,DF",Leicester City,eng Premier League,26,1993,10.7,0,7,4,57.1,0.66,0.38,0,0,0,0,Matches
2048,Gastón Pereiro,uy URU,MF,Cagliari,it Serie A,25,1995,3,2,14,5,35.7,4.63,1.65,0.14,0.4,0,0,Matches
2049,Bruno Peres,br BRA,MF,Roma,it Serie A,30,1990,15.9,1,12,6,50,0.76,0.38,0.08,0.17,0,0,Matches
2050,Roberto Pereyra,ar ARG,"MF,FW",Udinese,it Serie A,29,1991,32.5,5,28,7,25,0.86,0.22,0.14,0.57,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2051,Ayoze Pérez,es ESP,"MF,FW",Leicester City,eng Premier League,27,1993,14.8,2,31,13,41.9,2.1,0.88,0.06,0.15,0,0,Matches
2052,Carles Pérez,es ESP,"MF,FW",Roma,it Serie A,22,1998,8.6,2,23,8,34.8,2.68,0.93,0.09,0.25,0,0,Matches
2053,Iñigo Pérez,es ESP,"MF,DF",Osasuna,es La Liga,32,1988,15,0,8,2,25,0.53,0.13,0,0,0,0,Matches
2054,Juan Pérez,es ESP,GK,Osasuna,es La Liga,24,1996,3,0,0,0,,0,0,,,0,0,Matches
2055,Kike Pérez,es ESP,MF,Valladolid,es La Liga,23,1997,12.9,0,15,4,26.7,1.16,0.31,0,0,0,0,Matches
2056,Lucas Pérez,es ESP,FW,Alavés,es La Liga,31,1988,19.5,4,32,14,43.8,1.64,0.72,0.03,0.07,3,4,Matches
2057,Luis Pérez,es ESP,DF,Valladolid,es La Liga,25,1995,14.4,0,2,0,0,0.14,0,0,,0,0,Matches
2058,Manuel Perez,fr FRA,MF,Lens,fr Ligue 1,29,1991,1.4,0,1,0,0,0.7,0,0,,0,0,Matches
2059,Nehuén Pérez,ar ARG,DF,Granada,es La Liga,20,2000,8.2,0,5,1,20,0.61,0.12,0,0,0,0,Matches
2060,Mattia Perin,it ITA,GK,Genoa,it Serie A,27,1992,32,0,0,0,,0,0,,,0,0,Matches
2061,Ivan Perišić,hr CRO,MF,Inter,it Serie A,31,1989,19.9,4,36,11,30.6,1.81,0.55,0.11,0.36,0,0,Matches
2062,Romain Perraud,fr FRA,DF,Brest,fr Ligue 1,22,1997,34.9,3,43,11,25.6,1.23,0.32,0.07,0.27,0,0,Matches
2063,Lucas Perrin,fr FRA,DF,Marseille,fr Ligue 1,21,1998,3.4,1,3,1,33.3,0.88,0.29,0.33,1,0,0,Matches
2064,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,32,1987,2,0,0,0,,0,0,,,0,0,Matches
2065,Matteo Pessina,it ITA,MF,Atalanta,it Serie A,23,1997,18.3,2,22,10,45.5,1.2,0.55,0.09,0.2,0,0,Matches
2066,Andrea Petagna,it ITA,FW,Napoli,it Serie A,25,1995,10.7,4,24,10,41.7,2.24,0.93,0.17,0.4,0,0,Matches
2067,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,31,1988,14.5,8,34,12,35.3,2.35,0.83,0.21,0.58,1,1,Matches
2068,Lukas Petkov,bg BUL,"FW,MF",Augsburg,de Bundesliga,19,2000,0,0,0,0,,0,0,,,0,0,Matches
2069,Jacopo Petriccione,it ITA,MF,Crotone,it Serie A,25,1995,10.6,0,3,1,33.3,0.28,0.09,0,0,0,0,Matches
2070,Jens Petter Hauge,no NOR,MF,Milan,it Serie A,20,1999,5.9,2,7,3,42.9,1.18,0.51,0.29,0.67,0,0,Matches
2071,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,29,1991,30.5,1,16,2,12.5,0.52,0.07,0.06,0.5,0,0,Matches
2072,Giuseppe Pezzella,it ITA,DF,Parma,it Serie A,22,1997,20.3,1,8,2,25,0.39,0.1,0.13,0.5,0,0,Matches
2073,Maximilian Philipp,de GER,MF,Wolfsburg,de Bundesliga,26,1994,12.3,6,30,16,53.3,2.43,1.3,0.2,0.38,0,0,Matches
2074,Rayan Philippe,fr FRA,FW,Dijon,fr Ligue 1,19,2000,1,0,2,2,100,1.94,1.94,0,0,0,0,Matches
2075,Romain Philippoteaux,fr FRA,MF,Nîmes,fr Ligue 1,32,1988,2.4,1,2,2,100,0.84,0.84,0.5,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2076,Romain Philippoteaux,fr FRA,"MF,FW",Brest,fr Ligue 1,32,1988,6.5,1,10,2,20,1.55,0.31,0.1,0.5,0,0,Matches
2077,Kalvin Phillips,eng ENG,MF,Leeds United,eng Premier League,24,1995,27,1,15,5,33.3,0.56,0.19,0.07,0.2,0,0,Matches
2078,Matt Phillips,sct SCO,MF,West Brom,eng Premier League,29,1991,20.3,2,22,10,45.5,1.08,0.49,0.09,0.2,0,0,Matches
2079,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,23,1997,16.2,1,15,2,13.3,0.93,0.12,0.07,0.5,0,0,Matches
2080,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,eng Premier League,18,2002,0,0,0,0,,0,0,,,0,0,Matches
2081,Krzysztof Piątek,pl POL,FW,Hertha BSC,de Bundesliga,25,1995,18.1,7,41,19,46.3,2.26,1.05,0.17,0.37,0,1,Matches
2082,Pablo Piatti,ar ARG,"MF,FW",Elche,es La Liga,31,1989,4,0,4,3,75,1,0.75,0,0,0,0,Matches
2083,Cristiano Piccini,it ITA,DF,Atalanta,it Serie A,27,1992,0.7,0,1,0,0,1.53,0,0,,0,0,Matches
2084,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,27,1992,0.7,0,1,0,0,1.34,0,0,,0,0,Matches
2085,Roberto Piccoli,it ITA,FW,Spezia,it Serie A,19,2001,7.8,5,16,12,75,2.05,1.54,0.31,0.42,0,0,Matches
2086,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,26,1994,30.5,0,0,0,,0,0,,,0,0,Matches
2087,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,31,1989,3.5,0,1,1,100,0.28,0.28,0,0,0,0,Matches
2088,Amos Pieper,de GER,DF,Arminia,de Bundesliga,22,1998,29.8,1,15,6,40,0.5,0.2,0.07,0.17,0,0,Matches
2089,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,22,1998,25.6,1,8,2,25,0.31,0.08,0.13,0.5,0,0,Matches
2090,Erik Pieters,nl NED,"DF,MF",Burnley,eng Premier League,31,1988,14.1,0,4,3,75,0.28,0.21,0,0,0,0,Matches
2091,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,32,1987,28.6,1,9,1,11.1,0.31,0.03,0.11,1,0,0,Matches
2092,Andrea Pinamonti,it ITA,FW,Inter,it Serie A,21,1999,1.9,1,4,2,50,2.13,1.07,0.25,0.5,0,0,Matches
2093,Yeremi Pino,es ESP,"FW,MF",Villarreal,es La Liga,17,2002,8.9,3,13,5,38.5,1.47,0.56,0.23,0.6,0,0,Matches
2094,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,30,1990,0.3,0,0,0,,0,0,,,0,0,Matches
2095,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,16.5,0,9,2,22.2,0.55,0.12,0,0,0,0,Matches
2096,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,2.5,0,0,0,,0,0,,,0,0,Matches
2097,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,5.1,0,1,0,0,0.2,0,0,,0,0,Matches
2098,Marko Pjaca,hr CRO,"FW,MF",Genoa,it Serie A,25,1995,15.8,3,29,11,37.9,1.84,0.7,0.1,0.27,0,0,Matches
2099,Miralem Pjanić,ba BIH,MF,Barcelona,es La Liga,30,1990,7,0,16,3,18.8,2.3,0.43,0,0,0,0,Matches
2100,Óscar Plano,es ESP,MF,Valladolid,es La Liga,29,1991,28,5,42,12,28.6,1.5,0.43,0.12,0.42,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2101,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,11.9,0,3,0,0,0.25,0,0,,0,0,Matches
2102,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,27,1993,20,6,63,25,39.7,3.14,1.25,0.1,0.24,0,0,Matches
2103,Dani Plomer,es ESP,FW,Granada,es La Liga,21,1998,0.5,0,0,0,,0,0,,,0,0,Matches
2104,Tommaso Pobega,it ITA,MF,Spezia,it Serie A,21,1999,13.7,6,22,10,45.5,1.61,0.73,0.27,0.6,0,0,Matches
2105,Daniel Podence,pt POR,"MF,FW",Wolves,eng Premier League,24,1995,18.5,3,32,14,43.8,1.73,0.76,0.09,0.21,0,0,Matches
2106,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,27,1993,21.1,3,31,11,35.5,1.47,0.52,0.1,0.27,0,0,Matches
2107,Joel Pohjanpalo,fi FIN,FW,Union Berlin,de Bundesliga,25,1994,9.5,6,31,16,51.6,3.28,1.69,0.19,0.38,0,0,Matches
2108,Joel Pohjanpalo,fi FIN,FW,Leverkusen,de Bundesliga,25,1994,0.1,0,0,0,,0,0,,,0,0,Matches
2109,Andrea Poli,it ITA,MF,Bologna,it Serie A,30,1989,4.3,1,3,2,66.7,0.7,0.47,0.33,0.5,0,0,Matches
2110,Matteo Politano,it ITA,MF,Napoli,it Serie A,26,1993,21.2,9,62,19,30.6,2.92,0.9,0.15,0.47,0,0,Matches
2111,Jorge Pombo,es ESP,"MF,FW",Cádiz,es La Liga,26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,0,0,Matches
2112,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,6.4,0,1,0,0,0.16,0,0,,0,0,Matches
2113,Pere Pons,es ESP,MF,Alavés,es La Liga,27,1993,13.2,2,9,4,44.4,0.68,0.3,0.22,0.5,0,0,Matches
2114,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28,1992,32,0,0,0,,0,0,,,0,0,Matches
2115,Manolo Portanova,it ITA,"FW,MF",Genoa,it Serie A,20,2000,0.7,0,1,1,100,1.36,1.36,0,0,0,0,Matches
2116,Manolo Portanova,it ITA,MF,Juventus,it Serie A,20,2000,0.8,0,5,2,40,6.43,2.57,0,0,0,0,Matches
2117,Francisco Portillo,es ESP,MF,Getafe,es La Liga,30,1990,4.6,0,0,0,,0,0,,,0,0,Matches
2118,Portu,es ESP,"MF,FW",Real Sociedad,es La Liga,28,1992,24.3,8,31,12,38.7,1.28,0.49,0.26,0.67,0,0,Matches
2119,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,0,10,2,20,0.42,0.08,0,0,0,0,Matches
2120,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18,0,1,0,0,0.06,0,0,,0,0,Matches
2121,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,26,1994,15,5,45,15,33.3,2.99,1,0.11,0.33,0,0,Matches
2122,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,5.5,0,1,0,0,0.18,0,0,,0,0,Matches
2123,Darío Poveda,es ESP,FW,Getafe,es La Liga,23,1997,0.1,0,0,0,,0,0,,,0,0,Matches
2124,Ian Poveda,eng ENG,"FW,MF",Leeds United,eng Premier League,20,2000,3.9,0,5,3,60,1.27,0.76,0,0,0,0,Matches
2125,Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,es La Liga,21,1999,24.3,0,12,1,8.3,0.49,0.04,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2126,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,26,1994,8,1,8,2,25,1,0.25,0.13,0.5,0,0,Matches
2127,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,26,1993,3.9,0,7,2,28.6,1.78,0.51,0,0,0,0,Matches
2128,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,29,1991,17.9,1,38,11,28.9,2.12,0.61,0.03,0.09,0,0,Matches
2129,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,28,1991,28,1,19,5,26.3,0.68,0.18,0.05,0.2,0,0,Matches
2130,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,25,1995,20.2,3,20,5,25,0.99,0.25,0.15,0.6,0,0,Matches
2131,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,28,1991,2.4,0,4,2,50,1.69,0.85,0,0,0,0,Matches
2132,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26,1994,29,0,0,0,,0,0,,,0,0,Matches
2133,Antonio Puertas,es ESP,MF,Granada,es La Liga,28,1992,24.1,3,26,11,42.3,1.08,0.46,0.12,0.27,0,0,Matches
2134,Riqui Puig,es ESP,MF,Barcelona,es La Liga,20,1999,3.2,1,4,2,50,1.23,0.62,0.25,0.5,0,0,Matches
2135,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,26,1994,22.2,1,16,3,18.8,0.72,0.13,0.06,0.33,0,0,Matches
2136,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,32.1,1,17,4,23.5,0.53,0.12,0.06,0.25,0,0,Matches
2137,Christian Pulisic,us USA,"MF,FW",Chelsea,eng Premier League,21,1998,19.3,4,43,16,37.2,2.23,0.83,0.09,0.25,0,0,Matches
2138,Ignacio Pussetto,ar ARG,FW,Udinese,it Serie A,24,1995,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,0,0,Matches
2139,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,37,1983,24.5,13,82,28,34.1,3.35,1.14,0.13,0.39,2,3,Matches
2140,Robin Quaison,se SWE,"MF,FW",Mainz 05,de Bundesliga,26,1993,16.4,6,35,17,48.6,2.13,1.04,0.14,0.29,1,1,Matches
2141,Domingos Quina,pt POR,MF,Granada,es La Liga,20,1999,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,0,0,Matches
2142,Quini,es ESP,DF,Granada,es La Liga,30,1989,13.2,1,8,3,37.5,0.6,0.23,0.13,0.33,0,0,Matches
2143,Quique,es ESP,"FW,MF",Eibar,es La Liga,30,1990,1.9,0,4,1,25,2.16,0.54,0,0,0,0,Matches
2144,Dani Raba,es ESP,MF,Villarreal,es La Liga,24,1995,1.7,0,6,1,16.7,3.6,0.6,0,0,0,0,Matches
2145,Simone Rabbi,it ITA,FW,Bologna,it Serie A,18,2001,0.4,0,0,0,,0,0,,,0,0,Matches
2146,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,25,1995,25.7,4,33,12,36.4,1.28,0.47,0.12,0.33,0,0,Matches
2147,Uroš Račić,rs SRB,MF,Valencia,es La Liga,22,1998,24.3,1,37,11,29.7,1.52,0.45,0.03,0.09,0,0,Matches
2148,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21,1998,21,0,0,0,,0,0,,,0,0,Matches
2149,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,27,1993,12.5,0,6,0,0,0.48,0,0,,0,0,Matches
2150,Nemanja Radonjić,rs SRB,"MF,FW",Hertha BSC,de Bundesliga,24,1996,6.8,1,15,6,40,2.21,0.88,0.07,0.17,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2151,Nemanja Radonjić,rs SRB,"MF,FW",Marseille,fr Ligue 1,24,1996,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,0,0,Matches
2152,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1,0,0,0,,0,0,,,0,0,Matches
2153,Ivan Radovanović,rs SRB,"DF,MF",Genoa,it Serie A,31,1988,24.8,0,6,1,16.7,0.24,0.04,0,0,0,0,Matches
2154,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23,1997,1.5,0,0,0,,0,0,,,0,0,Matches
2155,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,27.3,0,8,2,25,0.29,0.07,0,0,0,0,Matches
2156,Rafael,br BRA,GK,Spezia,it Serie A,38,1982,2.3,0,0,0,,0,0,,,0,0,Matches
2157,Rafinha,br BRA,MF,Paris Saint-Germain,fr Ligue 1,27,1993,15.1,0,24,8,33.3,1.59,0.53,0,0,0,0,Matches
2158,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,16,2004,0,0,0,0,,0,0,,,0,0,Matches
2159,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24,1995,36.5,0,0,0,,0,0,,,0,0,Matches
2160,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,32,1988,24.8,4,40,10,25,1.61,0.4,0.05,0.2,2,2,Matches
2161,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,3.4,0,0,0,,0,0,,,0,0,Matches
2162,Benito Raman,be BEL,"MF,FW",Schalke 04,de Bundesliga,25,1994,13.8,2,26,9,34.6,1.88,0.65,0.08,0.22,0,0,Matches
2163,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,it Serie A,29,1990,10.8,0,12,5,41.7,1.11,0.46,0,0,0,0,Matches
2164,Sandro Ramírez,es ESP,FW,Huesca,es La Liga,25,1995,14.3,5,30,18,60,2.1,1.26,0.17,0.28,0,0,Matches
2165,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,14.2,2,17,6,35.3,1.2,0.42,0,0,2,2,Matches
2166,Aaron Ramsdale,eng ENG,GK,Sheffield United,eng Premier League,22,1998,38,0,0,0,,0,0,,,0,0,Matches
2167,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,12.1,2,24,11,45.8,1.98,0.91,0.08,0.18,0,0,Matches
2168,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,7,0,11,1,9.1,1.58,0.14,0,0,0,0,Matches
2169,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1,0,0,0,,0,0,,,0,0,Matches
2170,Darren Randolph,ie IRL,GK,West Ham United,eng Premier League,33,1987,3,0,0,0,,0,0,,,0,0,Matches
2171,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,0,9,2,22.2,1.15,0.26,0,0,0,0,Matches
2172,Raphinha,br BRA,MF,Leeds United,eng Premier League,23,1996,26.2,6,67,24,35.8,2.56,0.92,0.09,0.25,0,0,Matches
2173,Raphinha,br BRA,"FW,MF",Rennes,fr Ligue 1,23,1996,4.5,1,10,3,30,2.23,0.67,0.1,0.33,0,0,Matches
2174,Marcus Rashford,eng ENG,"MF,FW",Manchester Utd,eng Premier League,22,1997,32.4,11,79,37,46.8,2.43,1.14,0.14,0.3,0,0,Matches
2175,Milot Rashica,xk KVX,"MF,FW",Werder Bremen,de Bundesliga,24,1996,16.2,3,43,15,34.9,2.65,0.92,0.05,0.13,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2176,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,20,2000,13.7,6,24,12,50,1.75,0.88,0.25,0.5,0,0,Matches
2177,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4,0,0,0,,0,0,,,0,0,Matches
2178,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7,0,0,0,,0,0,,,0,0,Matches
2179,Ante Rebić,hr CRO,"MF,FW",Milan,it Serie A,26,1993,19.7,11,44,25,56.8,2.23,1.27,0.25,0.44,0,0,Matches
2180,Arkadiusz Reca,pl POL,MF,Crotone,it Serie A,25,1995,25.7,2,30,7,23.3,1.17,0.27,0.07,0.29,0,0,Matches
2181,Recio,es ESP,MF,Eibar,es La Liga,29,1991,8.2,1,14,3,21.4,1.72,0.37,0,0,1,1,Matches
2182,Daishawn Redan,nl NED,FW,Hertha BSC,de Bundesliga,19,2001,1.1,0,3,2,66.7,2.65,1.76,0,0,0,0,Matches
2183,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,1994,19.3,2,45,13,28.9,2.33,0.67,0.04,0.15,0,0,Matches
2184,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,25,0,13,4,30.8,0.52,0.16,0,0,0,0,Matches
2185,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1,0,0,0,,0,0,,,0,0,Matches
2186,Sergio Reguilón,es ESP,"DF,MF",Tottenham Hotspur,eng Premier League,23,1996,24.9,0,20,4,20,0.8,0.16,0,0,0,0,Matches
2187,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29,0,0,0,,0,0,,,0,0,Matches
2188,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,11.8,1,15,5,33.3,1.28,0.43,0.07,0.2,0,0,Matches
2189,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,1998,0.3,0,1,1,100,3.75,3.75,0,0,0,0,Matches
2190,Reinier,br BRA,MF,Dortmund,de Bundesliga,18,2002,2.9,1,3,1,33.3,1.05,0.35,0.33,1,0,0,Matches
2191,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2,0,0,0,,0,0,,,0,0,Matches
2192,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,18,2002,0.7,0,0,0,,0,0,,,0,0,Matches
2193,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,0,2,0,0,0.28,0,0,,0,0,Matches
2194,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38,0,0,0,,0,0,,,0,0,Matches
2195,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,3,0,1,1,100,0.33,0.33,0,0,0,0,Matches
2196,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,1989,25.3,8,56,25,44.6,2.21,0.99,0.14,0.32,0,2,Matches
2197,Elvis Rexhbeçaj,xk KVX,MF,Köln,de Bundesliga,22,1997,20.4,5,28,11,39.3,1.37,0.54,0.18,0.45,0,0,Matches
2198,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1998,0.2,0,0,0,,0,0,,,0,0,Matches
2199,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,17,2002,22,4,38,14,36.8,1.73,0.64,0.11,0.29,0,0,Matches
2200,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,1990,38,0,2,1,50,0.05,0.03,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2201,Bryan Reynolds,us USA,"MF,DF",Roma,it Serie A,19,2001,3.1,0,0,0,,0,0,,,0,0,Matches
2202,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,1983,23.9,2,22,9,40.9,0.92,0.38,0.09,0.22,0,0,Matches
2203,Federico Ricci,it ITA,"FW,MF",Sassuolo,it Serie A,26,1994,0,0,0,0,,0,0,,,0,0,Matches
2204,Giacomo Ricci,it ITA,"DF,MF",Parma,it Serie A,23,1996,0.7,0,0,0,,0,0,,,0,0,Matches
2205,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,1994,24.8,0,22,6,27.3,0.89,0.24,0,0,0,0,Matches
2206,Declan Rice,eng ENG,MF,West Ham United,eng Premier League,21,1999,32,2,28,8,28.6,0.88,0.25,0.04,0.13,1,2,Matches
2207,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,10.5,0,2,0,0,0.19,0,0,,0,0,Matches
2208,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,2000,1,0,0,0,,0,0,,,0,0,Matches
