Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1401,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,0,4,1,25,0.59,0.15,0,0,0,0,Matches
1402,Lucas Lima,br BRA,"DF,MF",Nantes,fr Ligue 1,26,1991,27.7,0,21,5,23.8,0.76,0.18,0,0,0,0,Matches
1403,Anthony Limbombe,be BEL,"FW,MF",Nantes,fr Ligue 1,24,1994,13.7,1,42,12,28.6,3.06,0.87,0.02,0.08,0,0,Matches
1404,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1,8,1,12.5,0.28,0.03,0.13,1,0,0,Matches
1405,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,3,34,13,38.2,1.22,0.47,0.09,0.23,0,0,Matches
1406,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,1992,18.5,4,32,14,43.8,1.73,0.76,0.09,0.21,1,1,Matches
1407,Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,1997,33.1,2,17,3,17.6,0.51,0.09,0.12,0.67,0,0,Matches
1408,Adem Ljajić,rs SRB,"FW,MF",Torino,it Serie A,26,1991,0.3,0,2,1,50,6,3,0,0,0,0,Matches
1409,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,0,7,1,14.3,0.36,0.05,0,0,0,0,Matches
1410,Fernando Llorente,es ESP,FW,Tottenham Hotspur,eng Premier League,33,1985,7.7,1,24,5,20.8,3.11,0.65,0.04,0.2,0,0,Matches
1411,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6,0,1,1,100,0.17,0.17,0,0,0,0,Matches
1412,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,31,1986,33,0,0,0,,0,0,,,0,0,Matches
1413,Giovani Lo Celso,ar ARG,"FW,MF",Paris Saint-Germain,fr Ligue 1,22,1996,0.1,0,0,0,,0,0,,,0,0,Matches
1414,Giovani Lo Celso,ar ARG,"MF,FW",Real Betis,es La Liga,22,1996,26.6,9,64,29,45.3,2.4,1.09,0.11,0.24,2,4,Matches
1415,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,0,11,2,18.2,0.4,0.07,0,0,0,0,Matches
1416,Jürgen Locadia,cw CUW,"MF,FW",Brighton,eng Premier League,24,1993,13.7,2,28,10,35.7,2.04,0.73,0.07,0.2,0,0,Matches
1417,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,2,30,6,20,1.46,0.29,0.07,0.33,0,0,Matches
1418,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,22,1996,11.1,6,28,8,28.6,2.53,0.72,0.21,0.75,0,0,Matches
1419,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,0,5,2,40,0.53,0.21,0,0,0,0,Matches
1420,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,0,1,0,0,0.18,0,0,,0,0,Matches
1421,Shane Long,ie IRL,FW,Southampton,eng Premier League,31,1987,14.1,5,30,10,33.3,2.12,0.71,0.17,0.5,0,0,Matches
1422,Samuele Longo,it ITA,FW,Huesca,es La Liga,26,1992,6.2,1,10,4,40,1.62,0.65,0.1,0.25,0,0,Matches
1423,Sean Longstaff,eng ENG,MF,Newcastle United,eng Premier League,20,1997,7.6,1,8,2,25,1.05,0.26,0.13,0.5,0,0,Matches
1424,Ademola Lookman,ng NGA,MF,Everton,eng Premier League,20,1997,6.9,0,12,3,25,1.75,0.44,0,0,0,0,Matches
1425,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1426,Rony Lopes,pt POR,"MF,FW",Monaco,fr Ligue 1,22,1995,20.5,2,51,24,47.1,2.48,1.17,0.04,0.08,0,0,Matches
1427,Álex López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,0,1,0,0,0.8,0,0,,0,0,Matches
1428,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,2,14,5,35.7,3.39,1.21,0.14,0.4,0,1,Matches
1429,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,0,9,2,22.2,0.45,0.1,0,0,0,0,Matches
1430,Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38,0,0,0,,0,0,,,0,0,Matches
1431,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,0,7,1,14.3,0.32,0.05,0,0,0,0,Matches
1432,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,0,1,1,100,0.17,0.17,0,0,0,0,Matches
1433,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,1,13,4,30.8,0.54,0.17,0.08,0.25,0,0,Matches
1434,Pedro López Muñoz,es ESP,"DF,MF",Levante,es La Liga,34,1983,5.2,0,2,1,50,0.39,0.19,0,0,0,0,Matches
1435,Pau López,es ESP,GK,Real Betis,es La Liga,23,1994,33,0,0,0,,0,0,,,0,0,Matches
1436,Roberto López,es ESP,"FW,MF",Real Sociedad,es La Liga,18,2000,0.3,0,0,0,,0,0,,,0,0,Matches
1437,Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,0,4,2,50,1.1,0.55,0,0,0,0,Matches
1438,Jonas Lössl,dk DEN,GK,Huddersfield Town,eng Premier League,29,1989,30.9,0,0,0,,0,0,,,0,0,Matches
1439,Albert Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,16,2001,0.2,0,0,0,,0,0,,,0,0,Matches
1440,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1,0,1,0,0,1.02,0,0,,0,0,Matches
1441,Davor Lovren,hr CRO,FW,Düsseldorf,de Bundesliga,19,1998,0.5,0,1,1,100,1.96,1.96,0,0,0,0,Matches
1442,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11,1,6,1,16.7,0.55,0.09,0.17,1,0,0,Matches
1443,Chris Löwe,de GER,"MF,DF",Huddersfield Town,eng Premier League,29,1989,22.9,0,18,6,33.3,0.79,0.26,0,0,0,0,Matches
1444,Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,18,3,37,14,37.8,2.05,0.78,0.08,0.21,0,0,Matches
1445,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,0,4,1,25,0.21,0.05,0,0,0,0,Matches
1446,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,1993,8.1,0,23,11,47.8,2.84,1.36,0,0,0,0,Matches
1447,Derrick Luckassen,gh GHA,DF,Hertha BSC,de Bundesliga,23,1995,2.8,0,0,0,,0,0,,,0,0,Matches
1448,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,2,10,6,60,0.44,0.27,0.2,0.33,0,0,Matches
1449,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,1,15,3,20,0.43,0.09,0.07,0.33,0,0,Matches
1450,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,31,1987,35.5,12,65,33,50.8,1.83,0.93,0.14,0.27,3,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1451,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1,8,4,50,0.32,0.16,0.13,0.25,0,0,Matches
1452,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,0,3,1,33.3,0.53,0.18,0,0,0,0,Matches
1453,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36,3,34,8,23.5,0.95,0.22,0.09,0.38,0,0,Matches
1454,Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,0,16,0,0,0.97,0,0,,0,0,Matches
1455,Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,0,2,0,0,0.57,0,0,,0,0,Matches
1456,Jordan Lukaku,be BEL,MF,Lazio,it Serie A,24,1994,1.9,0,0,0,,0,0,,,0,0,Matches
1457,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,12,55,32,58.2,2.32,1.35,0.22,0.38,0,0,Matches
1458,Dodi Lukebakio,be BEL,"MF,FW",Düsseldorf,de Bundesliga,20,1997,21.9,10,56,31,55.4,2.56,1.41,0.11,0.19,4,6,Matches
1459,Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11,2,9,4,44.4,0.82,0.36,0.22,0.5,0,0,Matches
1460,Senad Lulić,ba BIH,MF,Lazio,it Serie A,32,1986,32.5,4,27,8,29.6,0.83,0.25,0.15,0.5,0,0,Matches
1461,Antonio Luna,es ESP,"MF,DF",Levante,es La Liga,27,1991,14,0,3,1,33.3,0.21,0.07,0,0,0,0,Matches
1462,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,,0,0,,,0,0,Matches
1463,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,0,2,0,0,0.25,0,0,,0,0,Matches
1464,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,0,4,0,0,0.17,0,0,,0,0,Matches
1465,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,0,0,0,,0,0,,,0,0,Matches
1466,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1,0,0,0,,0,0,,,0,0,Matches
1467,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,1,8,2,25,0.64,0.16,0.13,0.5,0,0,Matches
1468,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,2,3,2,66.7,0.18,0.12,0.67,1,0,0,Matches
1469,Babis Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,0,7,2,28.6,0.76,0.22,0,0,0,0,Matches
1470,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,0,14,2,14.3,0.39,0.06,0,0,0,0,Matches
1471,Darwin Machís,ve VEN,"MF,FW",Udinese,it Serie A,25,1993,5.1,0,16,3,18.8,3.11,0.58,0,0,0,0,Matches
1472,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,7,83,29,34.9,2.64,0.92,0.07,0.21,1,2,Matches
1473,Gary Madine,eng ENG,FW,Cardiff City,eng Premier League,27,1990,0.4,0,0,0,,0,0,,,0,0,Matches
1474,Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,0,4,1,25,0.6,0.15,0,0,0,0,Matches
1475,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,10,3,30,0.84,0.25,0.1,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1476,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,0,9,0,0,0.44,0,0,,0,0,Matches
1477,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,0,2,0,0,0.12,0,0,,0,0,Matches
1478,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,3,30,13,43.3,1.04,0.45,0.1,0.23,0,0,Matches
1479,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,7,54,25,46.3,3.62,1.68,0.13,0.28,0,1,Matches
1480,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,0,2,1,50,0.18,0.09,0,0,0,0,Matches
1481,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,0,10,2,20,0.44,0.09,0,0,0,0,Matches
1482,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,0,20,6,30,0.87,0.26,0,0,0,0,Matches
1483,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19,0,7,2,28.6,0.37,0.11,0,0,0,0,Matches
1484,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38,0,0,0,,0,0,,,0,0,Matches
1485,Linton Maina,de GER,"MF,FW",Hannover 96,de Bundesliga,19,1999,15.7,1,21,3,14.3,1.34,0.19,0.05,0.33,0,0,Matches
1486,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,20,1997,11,1,5,3,60,0.46,0.27,0.2,0.33,0,0,Matches
1487,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,1,5,2,40,2.27,0.91,0.2,0.5,0,0,Matches
1488,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,1991,25,5,39,13,33.3,1.56,0.52,0.1,0.31,1,1,Matches
1489,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1998,11.4,1,13,5,38.5,1.14,0.44,0.08,0.2,0,0,Matches
1490,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,1,33,7,21.2,0.93,0.2,0.03,0.14,0,0,Matches
1491,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,0,2,1,50,0.13,0.07,0,0,0,0,Matches
1492,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,1997,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,0,0,Matches
1493,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,0,12,3,25,0.6,0.15,0,0,0,0,Matches
1494,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,1,9,5,55.6,1.16,0.64,0,0,1,1,Matches
1495,Hugo Mallo,es ESP,"DF,MF",Celta Vigo,es La Liga,27,1991,34.4,1,24,8,33.3,0.7,0.23,0.04,0.13,0,0,Matches
1496,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,0,0,0,,0,0,,,0,0,Matches
1497,Vincent Manceau,fr FRA,"DF,MF",Angers,fr Ligue 1,29,1989,31,1,16,1,6.3,0.52,0.03,0.06,1,0,0,Matches
1498,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25,5,41,13,31.7,1.64,0.52,0.12,0.38,0,0,Matches
1499,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,0,0,0,,0,0,,,0,0,Matches
1500,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1501,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,26,1991,34,1,6,3,50,0.18,0.09,0.17,0.33,0,0,Matches
1502,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,3,46,11,23.9,1.42,0.34,0.07,0.27,0,0,Matches
1503,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,9,33,18,54.5,1.47,0.8,0.27,0.5,0,0,Matches
1504,Sadio Mané,sn SEN,"FW,MF",Liverpool,eng Premier League,26,1992,34.2,22,87,42,48.3,2.54,1.23,0.25,0.52,0,0,Matches
1505,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,3,21,9,42.9,1.18,0.51,0,0,3,4,Matches
1506,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1,14,1,7.1,0.54,0.04,0.07,1,0,0,Matches
1507,Javier Manquillo,es ESP,DF,Newcastle United,eng Premier League,24,1994,12.2,0,2,1,50,0.16,0.08,0,0,0,0,Matches
1508,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,5,3,60,0.64,0.39,0.4,0.67,0,0,Matches
1509,Juan Manuel Valencia,co COL,MF,Bologna,it Serie A,20,1998,0.3,0,1,0,0,3.21,0,0,,0,0,Matches
1510,Harrison Manzala,cd COD,MF,Angers,fr Ligue 1,24,1994,0.8,0,2,0,0,2.43,0,0,,0,0,Matches
1511,Fran Manzanara,es ESP,DF,Levante,es La Liga,21,1996,1.7,0,1,0,0,0.57,0,0,,0,0,Matches
1512,Myziane Maolida,km COM,FW,Nice,fr Ligue 1,19,1999,10.6,0,18,7,38.9,1.7,0.66,0,0,0,0,Matches
1513,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,0,8,3,37.5,0.34,0.13,0,0,0,0,Matches
1514,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,0,5,1,20,0.51,0.1,0,0,0,0,Matches
1515,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,0,3,1,33.3,0.33,0.11,0,0,0,0,Matches
1516,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,0,26,5,19.2,0.81,0.16,0,0,0,0,Matches
1517,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,2,35,12,34.3,1.7,0.58,0.06,0.17,0,0,Matches
1518,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,24,1994,27.4,1,43,9,20.9,1.57,0.33,0.02,0.11,0,0,Matches
1519,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,0,0,0,,0,0,,,0,0,Matches
1520,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,4,23,9,39.1,0.74,0.29,0.17,0.44,0,0,Matches
1521,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.5,0,0,Matches
1522,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,2,17,4,23.5,0.74,0.17,0.12,0.5,0,0,Matches
1523,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,1,0,0,1.3,0,0,,0,0,Matches
1524,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,0,15,3,20,0.76,0.15,0,0,0,0,Matches
1525,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5,3,23,8,34.8,4.63,1.61,0.13,0.38,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1526,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,3,0,0,1.89,0,0,,0,0,Matches
1527,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,0,7,1,14.3,0.33,0.05,0,0,0,0,Matches
1528,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20,1,15,7,46.7,0.75,0.35,0.07,0.14,0,0,Matches
1529,Adrián Marín,es ESP,DF,Alavés,es La Liga,21,1997,3.2,0,2,0,0,0.62,0,0,,0,0,Matches
1530,João Mário,pt POR,MF,Inter,it Serie A,25,1993,12,1,16,3,18.8,1.33,0.25,0.06,0.33,0,0,Matches
1531,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,2,15,4,26.7,0.67,0.18,0.13,0.5,0,0,Matches
1532,Lazar Marković,rs SRB,"FW,MF",Fulham,eng Premier League,24,1994,0.5,0,0,0,,0,0,,,0,0,Matches
1533,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,1,6,2,33.3,0.36,0.12,0.17,0.5,0,0,Matches
1534,Marquinhos,br BRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,24,1994,29.9,3,13,4,30.8,0.43,0.13,0.23,0.75,0,0,Matches
1535,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21,13,71,30,42.3,3.39,1.43,0.15,0.37,2,2,Matches
1536,Anthony Martial,fr FRA,"FW,MF",Manchester Utd,eng Premier League,22,1995,18,10,40,23,57.5,2.22,1.28,0.23,0.39,1,1,Matches
1537,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32,0,18,5,27.8,0.56,0.16,0,0,0,0,Matches
1538,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,3,21,12,57.1,0.92,0.52,0.05,0.08,2,3,Matches
1539,Marvin Martin,fr FRA,"MF,FW",Reims,fr Ligue 1,30,1988,6.9,0,7,1,14.3,1.01,0.14,0,0,0,0,Matches
1540,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,0,25,4,16,0.78,0.12,0,0,0,0,Matches
1541,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,3,18,8,44.4,1.24,0.55,0.17,0.38,0,0,Matches
1542,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,6,64,21,32.8,4.29,1.41,0.08,0.24,1,1,Matches
1543,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,3,14,6,42.9,0.45,0.19,0.21,0.5,0,0,Matches
1544,Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,0,5,1,20,1.97,0.39,0,0,0,0,Matches
1545,Gelson Martins,pt POR,MF,Monaco,fr Ligue 1,23,1995,15.4,4,30,16,53.3,1.94,1.04,0.13,0.25,0,0,Matches
1546,Adam Marušić,me MNE,MF,Lazio,it Serie A,25,1992,23.5,1,16,6,37.5,0.68,0.26,0.06,0.17,0,0,Matches
1547,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,25,1993,11,0,6,0,0,0.54,0,0,,0,0,Matches
1548,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,0,9,1,11.1,0.44,0.05,0,0,0,0,Matches
1549,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,0,3,0,0,0.27,0,0,,0,0,Matches
1550,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1551,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,,0,0,,,0,0,Matches
1552,Arthur Masuaku,cd COD,DF,West Ham United,eng Premier League,24,1993,19.5,0,4,1,25,0.2,0.05,0,0,0,0,Matches
1553,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27,14,59,25,42.4,2.18,0.93,0.17,0.4,4,4,Matches
1554,Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,30,1988,14.3,3,19,6,31.6,1.33,0.42,0.16,0.5,0,0,Matches
1555,Luca Matarese,it ITA,MF,Frosinone,it Serie A,20,1998,0.2,0,0,0,,0,0,,,0,0,Matches
1556,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,14,96,35,36.5,3.48,1.27,0.15,0.4,0,0,Matches
1557,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,0,0,0,,0,0,,,0,0,Matches
1558,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1,12,3,25,0.44,0.11,0.08,0.33,0,0,Matches
1559,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1,8,2,25,0.47,0.12,0.13,0.5,0,0,Matches
1560,Rabbi Matondo,wls WAL,MF,Schalke 04,de Bundesliga,17,2000,2.1,0,3,1,33.3,1.43,0.48,0,0,0,0,Matches
1561,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,2,15,10,66.7,2.24,1.49,0.13,0.2,0,0,Matches
1562,Federico Mattiello,it ITA,"MF,DF",Bologna,it Serie A,23,1995,14.8,1,11,5,45.5,0.74,0.34,0.09,0.2,0,0,Matches
1563,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,3,20,6,30,0.74,0.22,0.15,0.5,0,0,Matches
1564,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,4,0,0,1.73,0,0,,0,0,Matches
1565,Stephy Mavididi,eng ENG,"FW,MF",Juventus,it Serie A,20,1998,0.2,0,0,0,,0,0,,,0,0,Matches
1566,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,0,2,0,0,1.22,0,0,,0,0,Matches
1567,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,0,2,1,50,0.16,0.08,0,0,0,0,Matches
1568,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,4,24,13,54.2,0.84,0.46,0.17,0.31,0,0,Matches
1569,Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,1,16,3,18.8,2.49,0.47,0.06,0.33,0,0,Matches
1570,Eric Maxim Choupo-Moting,cm CMR,FW,Paris Saint-Germain,fr Ligue 1,29,1989,8.9,3,25,7,28,2.81,0.79,0.12,0.43,0,0,Matches
1571,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18,3,24,15,62.5,1.33,0.83,0.13,0.2,0,0,Matches
1572,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1,0,1,0,0,1,0,0,,0,0,Matches
1573,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,0,5,0,0,1.39,0,0,,0,0,Matches
1574,Kylian Mbappé,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,19,1998,26,33,125,70,56,4.8,2.69,0.26,0.46,1,2,Matches
1575,Ibrahima Mbaye,sn SEN,"DF,MF",Bologna,it Serie A,23,1994,22.3,2,13,3,23.1,0.58,0.13,0.15,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1576,Loïc Mbe Soh,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,17,2001,2,0,1,0,0,0.5,0,0,,0,0,Matches
1577,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,1995,4,0,4,0,0,1.01,0,0,,0,0,Matches
1578,Adama Mbengue,sn SEN,"DF,MF",Caen,fr Ligue 1,24,1993,8.2,0,9,1,11.1,1.1,0.12,0,0,0,0,Matches
1579,Isaac Mbenza,be BEL,"MF,FW",Huddersfield Town,eng Premier League,22,1996,11,1,16,5,31.3,1.46,0.46,0.06,0.2,0,0,Matches
1580,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5,0,1,0,0,0.2,0,0,,0,0,Matches
1581,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0,5,1,20,0.89,0.18,0,0,0,0,Matches
1582,Jordi Mboula,es ESP,MF,Monaco,fr Ligue 1,19,1999,3.1,0,9,2,22.2,2.93,0.65,0,0,0,0,Matches
