Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
184,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,23,1996,21.5,1,48,26,54.2,2.23,1.21,0,0,1,3,Matches
185,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,3,40,10,25,1.45,0.36,0.03,0.1,2,2,Matches
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,4,16,7,43.8,0.65,0.29,0.25,0.57,0,0,Matches
187,Antonín Barák,cz CZE,FW,Udinese,it Serie A,24,1994,2.2,0,4,2,50,1.86,0.93,0,0,0,0,Matches
188,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,2,34,13,38.2,2.24,0.85,0.06,0.15,0,0,Matches
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5,0,1,1,100,0.2,0.2,0,0,0,0,Matches
190,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,0,5,1,20,0.4,0.08,0,0,0,0,Matches
191,Melvin Bard,fr FRA,"DF,MF",Lyon,fr Ligue 1,18,2000,0.5,0,0,0,,0,0,,,0,0,Matches
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,7,58,19,32.8,2.47,0.81,0.12,0.37,0,0,Matches
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21,0,12,5,41.7,0.57,0.24,0,0,0,0,Matches
194,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.2,0,0,Matches
195,Philipp Bargfrede,de GER,"MF,FW",Werder Bremen,de Bundesliga,30,1989,6.5,0,5,0,0,0.77,0,0,,0,0,Matches
196,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,1,17,3,17.6,0.91,0.16,0.06,0.33,0,0,Matches
197,Kike Barja,es ESP,MF,Osasuna,es La Liga,22,1997,3.5,0,6,3,50,1.73,0.86,0,0,0,0,Matches
198,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,1,40,12,30,3.26,0.98,0.03,0.08,0,0,Matches
199,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,,0,0,,,0,0,Matches
200,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15,6,40,12,30,2.66,0.8,0.13,0.42,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Harvey Barnes,eng ENG,MF,Leicester City,eng Premier League,21,1997,23.1,6,61,28,45.9,2.64,1.21,0.1,0.21,0,0,Matches
202,Antonio Barragán,es ESP,"DF,MF",Real Betis,es La Liga,32,1987,7.1,0,2,0,0,0.28,0,0,,0,0,Matches
203,Antonio Barreca,it ITA,MF,Genoa,it Serie A,24,1995,12.2,0,6,3,50,0.49,0.25,0,0,0,0,Matches
204,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,0,8,1,12.5,0.77,0.1,0,0,0,0,Matches
205,Ander Barrenetxea,es ESP,MF,Real Sociedad,es La Liga,17,2001,4.9,0,15,4,26.7,3.05,0.81,0,0,0,0,Matches
206,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1,0,1,1,100,1,1,0,0,0,0,Matches
207,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,20,1998,15,9,65,22,33.8,4.32,1.46,0.12,0.36,1,1,Matches
208,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,20,1998,2.1,0,11,6,54.5,5.21,2.84,0,0,0,1,Matches
209,Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0,0,0,0,Matches
210,Marc Bartra,es ESP,"DF,MF",Real Betis,es La Liga,28,1991,28,3,23,4,17.4,0.82,0.14,0.13,0.75,0,0,Matches
211,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0,0,0,0,Matches
212,Chris Basham,eng ENG,DF,Sheffield United,eng Premier League,31,1988,36,0,6,0,0,0.17,0,0,,0,0,Matches
213,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11,1,17,4,23.5,1.54,0.36,0.06,0.25,0,0,Matches
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,0,1,0,0,0.22,0,0,,0,0,Matches
215,Gil Bastião Dias,pt POR,MF,Granada,es La Liga,22,1996,4,0,6,3,50,1.52,0.76,0,0,0,0,Matches
216,Gil Bastião Dias,pt POR,"MF,DF",Monaco,fr Ligue 1,22,1996,11.7,0,17,5,29.4,1.45,0.43,0,0,0,0,Matches
217,Borja Bastón,es ESP,FW,Aston Villa,eng Premier League,26,1992,0.2,0,0,0,,0,0,,,0,0,Matches
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,2,8,4,50,0.37,0.19,0.25,0.5,0,0,Matches
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.5,0,0,Matches
220,Oliver Batista-Meier,de GER,"FW,MF",Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,,0,0,,,0,0,Matches
221,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.5,0,0,Matches
222,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,3,20,7,35,1.29,0.45,0.15,0.43,0,1,Matches
223,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30,0,0,0,,0,0,,,0,0,Matches
224,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.4,0,0,Matches
225,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,7,56,23,41.1,3.38,1.39,0.13,0.3,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Noah Joel Sarenren Bazee,ng NGA,MF,Augsburg,de Bundesliga,22,1996,4.2,1,4,3,75,0.94,0.71,0.25,0.33,0,0,Matches
227,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,6,35,17,48.6,1.5,0.73,0.17,0.35,0,0,Matches
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1,7,2,28.6,0.28,0.08,0.14,0.5,0,0,Matches
229,Sheraldo Becker,sr SUR,MF,Union Berlin,de Bundesliga,24,1995,6,0,6,4,66.7,1,0.67,0,0,0,0,Matches
230,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,0,4,1,25,1.07,0.27,0,0,0,0,Matches
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34,1,7,1,14.3,0.21,0.03,0.14,1,0,0,Matches
232,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,,0,0,,,0,0,Matches
233,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,0,5,1,20,0.41,0.08,0,0,0,0,Matches
234,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,16,2002,1.2,0,5,3,60,4.13,2.48,0,0,0,0,Matches
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,3,0,0,0.47,0,0,,0,0,Matches
236,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3,0,10,2,20,3.35,0.67,0,0,0,0,Matches
237,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,0,6,2,33.3,0.3,0.1,0,0,0,0,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,,0,0,,,0,0,Matches
239,Raoul Bellanova,it ITA,MF,Atalanta,it Serie A,19,2000,0.2,0,2,0,0,10,0,0,,0,0,Matches
240,Karim Bellarabi,de GER,"MF,FW",Leverkusen,de Bundesliga,29,1990,15.8,4,55,26,47.3,3.48,1.64,0.07,0.15,0,0,Matches
241,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,fr Ligue 1,21,1998,16.6,0,17,3,17.6,1.02,0.18,0,0,0,0,Matches
242,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,1,7,2,28.6,0.54,0.16,0.14,0.5,0,0,Matches
243,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,16,105,40,38.1,3.14,1.2,0.09,0.23,7,8,Matches
244,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,1,14,4,28.6,0.69,0.2,0.07,0.25,0,0,Matches
245,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,,0,0,,,0,0,Matches
246,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,0,2,0,0,1.13,0,0,,0,0,Matches
247,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24,18,64,37,57.8,2.66,1.54,0.23,0.41,3,3,Matches
248,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,1,20,4,20,1.84,0.37,0.05,0.25,0,0,Matches
249,Cristian Benavente,pe PER,MF,Nantes,fr Ligue 1,25,1994,3.9,0,4,3,75,1.03,0.77,0,0,0,0,Matches
250,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,2,14,2,14.3,0.92,0.13,0.14,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2,18,5,27.8,0.59,0.17,0.11,0.4,0,0,Matches
252,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,11,61,27,44.3,2.61,1.16,0.18,0.41,0,1,Matches
253,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,21,1997,10,0,23,6,26.1,2.31,0.6,0,0,0,0,Matches
254,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26,0,0,0,,0,0,,,0,0,Matches
255,Loris Benito,ch SUI,"MF,DF",Bordeaux,fr Ligue 1,27,1992,21.1,1,12,2,16.7,0.57,0.09,0.08,0.5,0,0,Matches
256,Bilal Benkhedim,dz ALG,MF,Saint-Étienne,fr Ligue 1,18,2001,1.5,0,1,0,0,0.68,0,0,,0,0,Matches
257,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,1,15,2,13.3,0.54,0.07,0.07,0.5,0,0,Matches
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,0,1,0,0,0.15,0,0,,0,0,Matches
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,,0,0,,,0,0,Matches
260,Keanan Bennetts,eng ENG,MF,Gladbach,de Bundesliga,20,1999,0,0,0,0,,0,0,,,0,0,Matches
261,Yassine Benrahou,fr FRA,FW,Bordeaux,fr Ligue 1,20,1999,1.9,0,3,0,0,1.61,0,0,,0,0,Matches
262,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,2,23,10,43.5,2.72,1.18,0.09,0.2,0,0,Matches
263,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,24,1995,16.1,5,23,10,43.5,1.43,0.62,0.13,0.3,2,2,Matches
264,Nabil Bentaleb,dz ALG,MF,Newcastle United,eng Premier League,24,1994,8.3,0,4,0,0,0.48,0,0,,0,0,Matches
265,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,0,16,3,18.8,0.66,0.12,0,0,0,0,Matches
266,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14,2,41,19,46.3,2.93,1.36,0.05,0.11,0,0,Matches
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,,0,0,,,0,0,Matches
268,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,21,124,60,48.4,3.55,1.72,0.13,0.27,5,5,Matches
269,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,0,4,0,0,2.08,0,0,,0,0,Matches
270,Domenico Berardi,it ITA,"MF,FW",Sassuolo,it Serie A,24,1994,27.7,14,119,46,38.7,4.3,1.66,0.1,0.26,2,3,Matches
271,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,2,35,9,25.7,1.11,0.28,0.06,0.22,0,0,Matches
272,Álex Berenguer,es ESP,"MF,FW",Torino,it Serie A,24,1995,20.3,6,40,14,35,1.97,0.69,0.15,0.43,0,0,Matches
273,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,0,16,1,6.3,0.6,0.04,0,0,0,0,Matches
274,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,1,11,2,18.2,1.59,0.29,0.09,0.5,0,0,Matches
275,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,0,1,0,0,1.25,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Sander Berge,no NOR,MF,Sheffield United,eng Premier League,21,1998,10.5,1,5,2,40,0.48,0.19,0.2,0.5,0,0,Matches
277,Steven Bergwijn,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,21,1997,7.8,3,9,4,44.4,1.15,0.51,0.33,0.75,0,0,Matches
278,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,1,7,2,28.6,1.53,0.44,0.14,0.5,0,0,Matches
279,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26,0,0,0,,0,0,,,0,0,Matches
280,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,0,0,0,,0,0,,,0,0,Matches
281,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,0,12,2,16.7,1.15,0.19,0,0,0,0,Matches
282,Sergio Bermejo,es ESP,"FW,MF",Celta Vigo,es La Liga,21,1997,0.1,0,0,0,,0,0,,,0,0,Matches
283,Bernard,br BRA,MF,Everton,eng Premier League,26,1992,14.2,3,12,5,41.7,0.84,0.35,0.25,0.6,0,0,Matches
284,Federico Bernardeschi,it ITA,"FW,MF",Juventus,it Serie A,25,1994,17.5,1,50,9,18,2.86,0.52,0.02,0.11,0,0,Matches
285,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,24,1995,7.5,0,7,2,28.6,0.93,0.27,0,0,0,0,Matches
286,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,,0,0,,,0,0,Matches
287,Juan Bernat,es ESP,"DF,MF",Paris Saint-Germain,fr Ligue 1,26,1993,15.4,0,6,2,33.3,0.39,0.13,0,0,0,0,Matches
288,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,0,0,,0,0,,,0,0,Matches
289,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,0,4,2,50,0.67,0.34,0,0,0,0,Matches
290,Ryan Bertrand,eng ENG,"DF,MF",Southampton,eng Premier League,29,1989,30.5,1,19,3,15.8,0.62,0.1,0.05,0.33,0,0,Matches
291,Muhamed Bešić,ba BIH,MF,Sheffield United,eng Premier League,26,1992,2.8,0,4,2,50,1.44,0.72,0,0,0,0,Matches
292,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,19,2000,1.2,0,0,0,,0,0,,,0,0,Matches
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,2,7,2,28.6,0.54,0.15,0.29,1,0,0,Matches
294,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,3,8,5,62.5,0.41,0.25,0.38,0.6,0,0,Matches
295,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,0,6,1,16.7,0.79,0.13,0,0,0,0,Matches
296,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5,3,11,6,54.5,2.19,1.19,0.09,0.17,2,2,Matches
297,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,1,33,8,24.2,1.17,0.28,0.03,0.13,0,0,Matches
298,Cristiano Biraghi,it ITA,MF,Inter,it Serie A,26,1992,17.5,2,9,5,55.6,0.51,0.29,0.22,0.4,0,0,Matches
299,Davide Biraschi,it ITA,"DF,MF",Genoa,it Serie A,25,1994,21.9,0,7,2,28.6,0.32,0.09,0,0,0,0,Matches
300,Valter Birsa,si SVN,MF,Cagliari,it Serie A,32,1986,4.8,0,3,0,0,0.63,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,1,25,9,36,1.05,0.38,0.04,0.11,0,0,Matches
302,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14,1,16,7,43.8,1.14,0.5,0.06,0.14,0,0,Matches
303,Leonardo Bittencourt,de GER,"FW,MF",Hoffenheim,de Bundesliga,25,1993,0,0,1,0,0,30,0,0,,0,0,Matches
304,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1993,21,4,42,11,26.2,2,0.52,0.1,0.36,0,0,Matches
305,Birkir Bjarnason,is ISL,MF,Brescia,it Serie A,31,1988,8.9,0,8,3,37.5,0.9,0.34,0,0,0,0,Matches
306,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,0,0,0,,0,0,,,0,0,Matches
307,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,21,1997,20.5,5,46,19,41.3,2.24,0.93,0.11,0.26,0,0,Matches
308,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,31,1988,17.8,2,15,6,40,0.84,0.34,0.07,0.17,1,1,Matches
309,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0,0,0,0,,0,0,,,0,0,Matches
310,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,0,2,0,0,0.1,0,0,,0,0,Matches
311,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20,0,6,2,33.3,0.3,0.1,0,0,0,0,Matches
312,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,1,18,3,16.7,2.7,0.45,0.06,0.33,0,0,Matches
313,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2,0,2,0,0,1,0,0,,0,0,Matches
314,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,2,19,5,26.3,2.63,0.69,0.11,0.4,0,0,Matches
315,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,0,0,0,,0,0,,,0,0,Matches
316,Mathieu Bodmer,fr FRA,"DF,MF",Amiens,fr Ligue 1,36,1982,1,1,4,2,50,4.09,2.05,0.25,0.5,0,0,Matches
317,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,0,9,4,44.4,0.4,0.18,0,0,0,0,Matches
318,Jean-Paul Boëtius,sr SUR,"MF,FW",Mainz 05,de Bundesliga,25,1994,25.2,4,36,12,33.3,1.43,0.48,0.11,0.33,0,0,Matches
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,0,1,0,0,0.52,0,0,,0,0,Matches
320,Jeremie Boga,ci CIV,"MF,FW",Sassuolo,it Serie A,22,1997,27.9,11,57,21,36.8,2.04,0.75,0.19,0.52,0,0,Matches
321,Melayro Bogarde,sr SUR,DF,Hoffenheim,de Bundesliga,17,2002,0.6,0,1,0,0,1.76,0,0,,0,0,Matches
322,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,1997,12.7,1,17,2,11.8,1.34,0.16,0.06,0.5,0,0,Matches
323,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22,0,5,3,60,0.23,0.14,0,0,0,0,Matches
324,Giacomo Bonaventura,it ITA,"MF,FW",Milan,it Serie A,29,1989,14.9,3,44,14,31.8,2.96,0.94,0.07,0.21,0,0,Matches
325,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22,1997,8.3,6,43,15,34.9,5.2,1.81,0.14,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,31,1988,0.7,0,0,0,,0,0,,,0,0,Matches
327,Kevin Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,2.7,1,3,1,33.3,1.09,0.36,0.33,1,0,0,Matches
328,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,13.2,1,5,1,20,0.38,0.08,0.2,1,0,0,Matches
329,Federico Bonini,it ITA,DF,Bologna,it Serie A,17,2001,0.1,0,0,0,,0,0,,,0,0,Matches
330,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,34.2,3,23,9,39.1,0.67,0.26,0.13,0.33,0,0,Matches
331,Fabio Borini,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1991,9,3,39,15,38.5,4.34,1.67,0.05,0.13,1,1,Matches
332,Fabio Borini,it ITA,MF,Milan,it Serie A,28,1991,0.8,0,2,0,0,2.57,0,0,,0,0,Matches
333,Dennis Borkowski,de GER,"FW,MF",RB Leipzig,de Bundesliga,17,2002,0.1,0,0,0,,0,0,,,0,0,Matches
334,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,23,1995,2,0,0,0,,0,0,,,0,0,Matches
335,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,20,1999,27.2,6,18,7,38.9,0.66,0.26,0.33,0.86,0,0,Matches
336,Brandon Borrello,au AUS,"MF,FW",Freiburg,de Bundesliga,24,1995,3.3,0,7,1,14.3,2.11,0.3,0,0,0,0,Matches
337,Gabriel Boschilia,br BRA,MF,Monaco,fr Ligue 1,23,1996,1.4,0,5,0,0,3.46,0,0,,0,0,Matches
338,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,24,1994,22.7,10,77,35,45.5,3.39,1.54,0.09,0.2,3,3,Matches
339,Hicham Boudaoui,dz ALG,"MF,FW",Nice,fr Ligue 1,19,1999,5.4,1,4,3,75,0.73,0.55,0.25,0.33,0,0,Matches
340,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,29,1990,17.7,1,26,6,23.1,1.47,0.34,0,0,1,1,Matches
341,Sofiane Boufal,ma MAR,MF,Southampton,eng Premier League,25,1993,8.5,0,18,7,38.9,2.12,0.82,0,0,0,0,Matches
342,Nassim Boujellab,ma MAR,"FW,MF",Schalke 04,de Bundesliga,20,1999,4.7,0,6,0,0,1.29,0,0,,0,0,Matches
343,Farid Boulaya,dz ALG,FW,Metz,fr Ligue 1,26,1993,9.1,2,24,9,37.5,2.63,0.99,0.08,0.22,0,0,Matches
344,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,28,1991,5.5,0,0,0,,0,0,,,0,0,Matches
345,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,27,1991,10.3,1,10,5,50,0.97,0.49,0.1,0.2,0,0,Matches
346,Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,25,1994,21.1,2,42,10,23.8,1.99,0.47,0.05,0.2,0,0,Matches
347,Bilal Boutobba,fr FRA,"FW,MF",Montpellier,fr Ligue 1,20,1998,0.1,0,0,0,,0,0,,,0,0,Matches
348,Jarrod Bowen,eng ENG,MF,West Ham United,eng Premier League,22,1996,10.2,1,24,7,29.2,2.36,0.69,0.04,0.14,0,0,Matches
349,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,28,1990,27.1,4,16,4,25,0.59,0.15,0.25,1,0,0,Matches
350,John Boye,gh GHA,DF,Metz,fr Ligue 1,32,1987,23.5,2,7,2,28.6,0.3,0.09,0.29,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Can Bozdogan,de GER,MF,Schalke 04,de Bundesliga,18,2001,2.6,0,4,2,50,1.53,0.77,0,0,0,0,Matches
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,19,1999,15.8,0,5,0,0,0.32,0,0,,0,0,Matches
353,Filip Bradarić,hr CRO,MF,Celta Vigo,es La Liga,27,1992,7.8,0,4,4,100,0.51,0.51,0,0,0,0,Matches
354,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,27,1992,5,1,12,1,8.3,2.38,0.2,0.08,1,0,0,Matches
355,Martin Braithwaite,dk DEN,"FW,MF",Barcelona,es La Liga,28,1991,4.5,1,13,8,61.5,2.87,1.77,0.08,0.13,0,0,Matches
356,Martin Braithwaite,dk DEN,"FW,MF",Leganés,es La Liga,28,1991,21.5,6,42,18,42.9,1.95,0.84,0.14,0.33,0,1,Matches
357,Federico Brancolini,it ITA,GK,Fiorentina,it Serie A,18,2001,0.1,0,0,0,,0,0,,,0,0,Matches
358,Brandon,es ESP,"FW,MF",Osasuna,es La Liga,24,1995,4.5,0,8,2,25,1.77,0.44,0,0,0,0,Matches
359,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,23,1996,24.5,3,34,17,50,1.39,0.69,0.09,0.18,0,0,Matches
360,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,17,2002,3.3,0,0,0,,0,0,,,0,0,Matches
361,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,27,1992,24.9,0,22,8,36.4,0.88,0.32,0,0,0,0,Matches
362,Claudio Bravo,cl CHI,GK,Manchester City,eng Premier League,36,1983,3.9,0,0,0,,0,0,,,0,0,Matches
363,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,de Bundesliga,21,1998,18.6,3,42,16,38.1,2.26,0.86,0.07,0.19,0,0,Matches
364,Gleison Bremer,br BRA,DF,Torino,it Serie A,22,1997,25.2,3,14,6,42.9,0.56,0.24,0.21,0.5,0,0,Matches
365,Marco Brescianini,it ITA,MF,Milan,it Serie A,19,2000,0.3,0,0,0,,0,0,,,0,0,Matches
366,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,24,1994,19.3,1,18,3,16.7,0.93,0.16,0.06,0.33,0,0,Matches
367,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,33,1985,16.9,7,28,11,39.3,1.65,0.65,0.21,0.55,1,1,Matches
