Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2322,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,3,48,13,27.1,1.42,0.39,0.06,0.23,0,0,Matches
2323,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,1990,8.6,3,14,5,35.7,1.63,0.58,0.21,0.6,0,0,Matches
2324,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,0,2,0,0,0.2,0,0,,0,0,Matches
2325,Matteo Ruggeri,it ITA,"MF,DF",Salernitana,it Serie A,19,2002,7.5,0,3,0,0,0.4,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2326,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,0,32,10,31.3,0.96,0.3,0,0,0,0,Matches
2327,Aitor Ruibal,es ESP,"MF,DF",Real Betis,es La Liga,25,1996,9.5,0,20,3,15,2.1,0.32,0,0,0,0,Matches
2328,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,2001,3.1,0,4,1,25,1.27,0.32,0,0,0,0,Matches
2329,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,7,39,13,33.3,1.47,0.49,0.18,0.54,0,0,Matches
2330,Víctor Ruiz,es ESP,DF,Real Betis,es La Liga,32,1989,15.8,0,7,1,14.3,0.44,0.06,0,0,0,0,Matches
2331,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32,0,0,0,,0,0,,,0,0,Matches
2332,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,0,12,2,16.7,1.4,0.23,0,0,0,0,Matches
2333,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,0,0,0,,0,0,,,0,0,Matches
2334,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,1,6,2,33.3,0.37,0.12,0.17,0.5,0,0,Matches
2335,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,de Bundesliga,19,2002,17.9,8,52,22,42.3,2.91,1.23,0.15,0.36,0,0,Matches
2336,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3,0,0,0,,0,0,,,0,0,Matches
2337,Julian Ryerson,no NOR,"MF,DF",Union Berlin,de Bundesliga,23,1997,15.9,2,17,6,35.3,1.07,0.38,0.12,0.33,0,0,Matches
2338,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7,0,0,0,,0,0,,,0,0,Matches
2339,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,0,0,0,,0,0,,,0,0,Matches
2340,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,0,5,1,20,0.79,0.16,0,0,0,0,Matches
2341,Youssouf Sabaly,sn SEN,DF,Real Betis,es La Liga,28,1993,8.8,0,4,1,25,0.46,0.11,0,0,0,0,Matches
2342,Mathys Saban,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,2002,0.8,0,0,0,,0,0,,,0,0,Matches
2343,Stefano Sabelli,it ITA,MF,Genoa,it Serie A,28,1993,3.9,0,3,2,66.7,0.78,0.52,0,0,0,0,Matches
2344,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,24,1996,9.9,3,17,9,52.9,1.71,0.91,0.18,0.33,0,0,Matches
2345,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,de Bundesliga,27,1994,10.1,1,20,6,30,1.99,0.6,0.05,0.17,0,0,Matches
2346,Marcel Sabitzer,at AUT,"FW,MF",RB Leipzig,de Bundesliga,27,1994,0.5,0,2,0,0,3.67,0,0,,0,0,Matches
2347,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,0,1,0,0,0.13,0,0,,0,0,Matches
2348,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,22,1999,20.7,1,39,12,30.8,1.88,0.58,0.03,0.08,0,0,Matches
2349,Moïse Sahi Dion,ci CIV,FW,Strasbourg,fr Ligue 1,19,2001,1.4,0,5,2,40,3.52,1.41,0,0,0,0,Matches
2350,Rafiki Said,km COM,"FW,MF",Brest,fr Ligue 1,21,2000,1.4,0,6,2,33.3,4.43,1.48,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2351,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,26,1995,7.3,5,25,11,44,3.44,1.51,0.2,0.45,0,0,Matches
2352,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle United,eng Premier League,24,1997,31.2,5,64,26,40.6,2.05,0.83,0.08,0.19,0,0,Matches
2353,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,2,18,6,33.3,0.6,0.2,0.11,0.33,0,0,Matches
2354,Bukayo Saka,eng ENG,"MF,FW",Arsenal,eng Premier League,19,2001,33.1,11,97,31,32,2.93,0.94,0.09,0.29,2,2,Matches
2355,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,0,1,0,0,0.03,0,0,,0,0,Matches
2356,Bakary Sako,ml MLI,FW,Saint-Étienne,fr Ligue 1,33,1988,1.7,0,6,0,0,3.46,0,0,,0,0,Matches
2357,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,1991,9.8,1,4,2,50,0.41,0.2,0.25,0.5,0,0,Matches
2358,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,1992,30.7,23,139,60,43.2,4.53,1.96,0.13,0.3,5,6,Matches
2359,Eddie Salcedo,it ITA,"MF,FW",Spezia,it Serie A,19,2001,4.8,0,16,4,25,3.36,0.84,0,0,0,0,Matches
2360,William Saliba,fr FRA,"DF,MF",Marseille,fr Ligue 1,20,2001,36,0,16,2,12.5,0.44,0.06,0,0,0,0,Matches
2361,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1984,1,0,0,0,,0,0,,,0,0,Matches
2362,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33,0,24,10,41.7,0.73,0.3,0,0,0,0,Matches
2363,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,24,1997,17.2,4,47,10,21.3,2.73,0.58,0.09,0.4,0,0,Matches
2364,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,0,9,1,11.1,0.3,0.03,0,0,0,0,Matches
2365,Salvi,es ESP,MF,Cádiz,es La Liga,30,1991,15.5,2,20,8,40,1.29,0.52,0.1,0.25,0,1,Matches
2366,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,19,2002,5.4,2,17,6,35.3,3.12,1.1,0.12,0.33,0,0,Matches
2367,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,1996,18.4,2,15,4,26.7,0.82,0.22,0.13,0.5,0,0,Matches
2368,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,fr Ligue 1,25,1995,19.1,3,48,18,37.5,2.52,0.94,0.06,0.17,0,1,Matches
2369,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,1999,12.6,0,20,8,40,1.59,0.63,0,0,0,0,Matches
2370,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,24,1996,17,1,21,6,28.6,1.23,0.35,0.05,0.17,0,0,Matches
2371,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,2002,0.1,0,0,0,,0,0,,,0,0,Matches
2372,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,1997,9.2,0,0,0,,0,0,,,0,0,Matches
2373,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,20,6,49,21,42.9,2.45,1.05,0.12,0.29,0,0,Matches
2374,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,2000,15.8,6,30,14,46.7,1.9,0.89,0.2,0.43,0,0,Matches
2375,Renato Sanches,pt POR,"MF,FW",Lille,fr Ligue 1,23,1997,18.3,2,22,4,18.2,1.2,0.22,0.09,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2376,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,1988,9.8,5,33,13,39.4,3.37,1.33,0.15,0.38,0,0,Matches
2377,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,24,1997,18,1,18,4,22.2,1,0.22,0.06,0.25,0,0,Matches
2378,Davinson Sánchez,co COL,DF,Tottenham Hotspur,eng Premier League,25,1996,18.1,2,13,3,23.1,0.72,0.17,0.15,0.67,0,0,Matches
2379,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,2,13,4,30.8,0.51,0.16,0.15,0.5,0,0,Matches
2380,Juanlu Sánchez,es ESP,"DF,MF",Sevilla,es La Liga,17,2003,0.1,0,0,0,,0,0,,,0,0,Matches
2381,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,1,6,1,16.7,0.24,0.04,0.17,1,0,0,Matches
2382,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37,0,0,0,,0,0,,,0,0,Matches
2383,Jadon Sancho,eng ENG,"MF,FW",Manchester Utd,eng Premier League,21,2000,21.1,3,26,9,34.6,1.23,0.43,0.12,0.33,0,0,Matches
2384,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,0,0,0,,0,0,,,0,0,Matches
2385,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,0,9,2,22.2,0.46,0.1,0,0,0,0,Matches
2386,Leroy Sané,de GER,MF,Bayern Munich,de Bundesliga,25,1996,22,7,89,32,36,4.05,1.46,0.08,0.22,0,0,Matches
2387,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,1986,8.4,1,10,1,10,1.19,0.12,0.1,1,0,0,Matches
2388,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,2003,0,0,1,1,100,22.5,22.5,0,0,0,0,Matches
2389,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,1994,4,0,1,0,0,0.25,0,0,,0,0,Matches
2390,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,29,1991,10,2,24,6,25,2.41,0.6,0.08,0.33,0,0,Matches
2391,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,1995,0.2,0,0,0,,0,0,,,0,0,Matches
2392,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,fr Ligue 1,26,1995,28,2,34,7,20.6,1.22,0.25,0.06,0.29,0,0,Matches
2393,Federico Santander,py PAR,FW,Bologna,it Serie A,30,1991,0.7,1,2,1,50,2.69,1.34,0.5,1,0,0,Matches
2394,Yellu Santiago,es ESP,MF,Valencia,es La Liga,17,2004,0.9,0,0,0,,0,0,,,0,0,Matches
2395,Samir Santos,br BRA,DF,Udinese,it Serie A,26,1994,15.8,0,7,3,42.9,0.44,0.19,0,0,0,0,Matches
2396,Samir Santos,br BRA,DF,Watford,eng Premier League,26,1994,18.6,0,8,2,25,0.43,0.11,0,0,0,0,Matches
2397,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,2001,0.1,0,0,0,,0,0,,,0,0,Matches
2398,Alvaro Sanz,es ESP,MF,Barcelona,es La Liga,20,2001,0.3,0,0,0,,0,0,,,0,0,Matches
2399,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29,1991,14.3,3,37,14,37.8,2.59,0.98,0.08,0.21,0,0,Matches
2400,Pablo Sarabia,es ESP,"FW,MF",Paris Saint-Germain,fr Ligue 1,29,1992,0.2,1,1,1,100,4.09,4.09,1,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2401,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,1998,2.1,0,0,0,,0,0,,,0,0,Matches
2402,Josh Sargent,us USA,"FW,MF",Norwich City,eng Premier League,21,2000,17.5,2,23,3,13,1.32,0.17,0.09,0.67,0,0,Matches
2403,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,19,2002,0.5,0,0,0,,0,0,,,0,0,Matches
2404,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,de Bundesliga,29,1992,0.7,0,1,0,0,1.41,0,0,,0,0,Matches
2405,Ismaila Sarr,sn SEN,"MF,FW",Watford,eng Premier League,23,1998,20.7,5,39,17,43.6,1.89,0.82,0.13,0.29,0,1,Matches
2406,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,1999,6.1,0,1,0,0,0.16,0,0,,0,0,Matches
2407,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,1997,2.9,0,2,0,0,0.7,0,0,,0,0,Matches
2408,Giacomo Satalino,it ITA,GK,Sassuolo,it Serie A,22,1999,0.1,0,0,0,,0,0,,,0,0,Matches
2409,Martin Satriano,uy URU,FW,Inter,it Serie A,20,2001,0.4,0,0,0,,0,0,,,0,0,Matches
2410,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,20,2001,10.4,4,24,9,37.5,2.32,0.87,0.17,0.44,0,0,Matches
2411,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,29,1991,26.8,8,81,39,48.1,3.02,1.45,0.06,0.13,3,4,Matches
2412,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,30,1991,18.9,0,9,3,33.3,0.48,0.16,0,0,0,0,Matches
2413,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,1991,27.1,0,15,5,33.3,0.55,0.18,0,0,0,0,Matches
2414,Joe Scally,us USA,"MF,DF",Gladbach,de Bundesliga,18,2002,21.2,1,18,6,33.3,0.85,0.28,0.06,0.17,0,0,Matches
2415,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,it Serie A,17,2003,8.5,1,16,3,18.8,1.89,0.35,0.06,0.33,0,0,Matches
2416,Gianluca Scamacca,it ITA,FW,Sassuolo,it Serie A,22,1999,23.8,16,79,37,46.8,3.31,1.55,0.19,0.41,1,1,Matches
2417,Dane Scarlett,eng ENG,FW,Tottenham Hotspur,eng Premier League,17,2004,0,0,0,0,,0,0,,,0,0,Matches
2418,Kevin Schade,de GER,"MF,FW",Freiburg,de Bundesliga,19,2001,9.2,4,19,9,47.4,2.06,0.97,0.21,0.44,0,0,Matches
2419,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,22,1999,2.7,1,7,3,42.9,2.64,1.13,0.14,0.33,0,0,Matches
2420,Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,29,1991,24,2,20,7,35,0.83,0.29,0.1,0.29,0,0,Matches
2421,Louis Schaub,at AUT,MF,Köln,de Bundesliga,26,1994,7.3,1,14,2,14.3,1.93,0.28,0.07,0.5,0,0,Matches
2422,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,1993,6.3,1,2,1,50,0.32,0.16,0.5,1,0,0,Matches
2423,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,1996,23.1,24,90,45,50,3.9,1.95,0.26,0.51,1,2,Matches
2424,Kingsley Schindler,gh GHA,DF,Köln,de Bundesliga,28,1993,3.9,1,3,1,33.3,0.77,0.26,0.33,1,0,0,Matches
2425,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,1997,11.6,0,10,1,10,0.87,0.09,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2426,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,24,1997,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
2427,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1999,30.9,4,36,16,44.4,1.16,0.52,0.11,0.25,0,0,Matches
2428,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,28,1992,20.6,4,33,9,27.3,1.6,0.44,0.12,0.44,0,0,Matches
2429,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37,0,0,0,,0,0,,,0,0,Matches
2430,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,31,1990,6.5,0,5,1,20,0.77,0.15,0,0,0,0,Matches
2431,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,1994,26.9,0,12,3,25,0.45,0.11,0,0,0,0,Matches
2432,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1998,1.6,0,0,0,,0,0,,,0,0,Matches
2433,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,31,1989,7.2,0,2,0,0,0.28,0,0,,0,0,Matches
2434,Alessandro Schöpf,at AUT,"MF,FW",Arminia,de Bundesliga,27,1994,26.6,1,35,9,25.7,1.31,0.34,0.03,0.11,0,0,Matches
2435,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,24,1997,15.5,1,6,1,16.7,0.39,0.06,0.17,1,0,0,Matches
2436,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,28,1993,9.3,0,3,2,66.7,0.32,0.22,0,0,0,0,Matches
2437,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21,0,0,0,,0,0,,,0,0,Matches
2438,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,24.2,0,0,0,,0,0,,,0,0,Matches
2439,Valentino Scotta,es ESP,DF,Sevilla,es La Liga,19,2001,0,0,0,0,,0,0,,,0,0,Matches
2440,Demba Seck,sn SEN,MF,Torino,it Serie A,20,2001,1.6,0,4,3,75,2.47,1.85,0,0,0,0,Matches
2441,Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,29,1991,4.5,0,0,0,,0,0,,,0,0,Matches
2442,Paul Seguin,de GER,MF,Greuther Fürth,de Bundesliga,26,1995,23.4,0,11,2,18.2,0.47,0.09,0,0,0,0,Matches
2443,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,21,2000,15.7,0,9,1,11.1,0.57,0.06,0,0,0,0,Matches
2444,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,26,1995,11.2,4,26,10,38.5,2.33,0.9,0.12,0.3,1,1,Matches
2445,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37,0,2,0,0,0.05,0,0,,0,0,Matches
2446,Ken Sema,se SWE,"MF,FW",Watford,eng Premier League,27,1993,9.5,0,3,1,33.3,0.32,0.11,0,0,0,0,Matches
2447,Nélson Semedo,pt POR,MF,Wolves,eng Premier League,27,1993,23.7,0,19,4,21.1,0.8,0.17,0,0,0,0,Matches
2448,Lion Semić,de GER,DF,Dortmund,de Bundesliga,17,2003,0,0,0,0,,0,0,,,0,0,Matches
2449,Adrian Šemper,hr CRO,GK,Genoa,it Serie A,23,1998,1,0,0,0,,0,0,,,0,0,Matches
2450,Stefano Sensi,it ITA,"MF,FW",Sampdoria,it Serie A,25,1995,8.4,1,10,4,40,1.19,0.48,0.1,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2451,Stefano Sensi,it ITA,FW,Inter,it Serie A,25,1995,1.9,0,3,0,0,1.62,0,0,,0,0,Matches
2452,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,15.5,0,0,0,,0,0,,,0,0,Matches
2453,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,24,1997,24.6,3,33,11,33.3,1.34,0.45,0.09,0.27,0,0,Matches
2454,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,0,0,0,,0,0,,,0,0,Matches
2455,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,3,24,9,37.5,1.93,0.73,0.13,0.33,0,0,Matches
2456,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,0,0,0,,0,0,,,0,0,Matches
2457,Nicolás Serrano,es ESP,MF,Athletic Club,es La Liga,18,2003,3.5,1,9,4,44.4,2.56,1.14,0.11,0.25,0,0,Matches
2458,Zidan Sertdemir,dk DEN,MF,Leverkusen,de Bundesliga,16,2005,0.2,0,0,0,,0,0,,,0,0,Matches
2459,Ryan Sessegnon,eng ENG,MF,Tottenham Hotspur,eng Premier League,21,2000,11.6,0,6,1,16.7,0.52,0.09,0,0,0,0,Matches
2460,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,0,0,0,,0,0,,,0,0,Matches
2461,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,5,26,8,30.8,1.55,0.48,0.04,0.13,4,4,Matches
2462,Stephan El Shaarawy,it ITA,MF,Roma,it Serie A,28,1992,11.7,3,39,12,30.8,3.33,1.02,0.08,0.25,0,0,Matches
2463,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,eng Premier League,21,1999,7.9,0,4,1,25,0.51,0.13,0,0,0,0,Matches
2464,Xherdan Shaqiri,ch SUI,MF,Lyon,fr Ligue 1,29,1991,7.5,2,13,5,38.5,1.72,0.66,0.15,0.4,0,0,Matches
2465,Luke Shaw,eng ENG,"DF,MF",Manchester Utd,eng Premier League,26,1995,17.8,0,6,1,16.7,0.34,0.06,0,0,0,0,Matches
2466,Jonjo Shelvey,eng ENG,MF,Newcastle United,eng Premier League,29,1992,22,2,30,14,46.7,1.36,0.64,0.07,0.14,0,0,Matches
2467,Aimar Sher,iq IRQ,MF,Spezia,it Serie A,18,2002,0.5,0,0,0,,0,0,,,0,0,Matches
2468,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,26,1995,8.7,3,31,12,38.7,3.56,1.38,0.1,0.25,0,0,Matches
2469,Shola Shoretire,eng ENG,"FW,MF",Manchester Utd,eng Premier League,17,2004,0.2,0,0,0,,0,0,,,0,0,Matches
2470,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,25,1996,0.2,0,0,0,,0,0,,,0,0,Matches
2471,Aboubakar Sidibé,fr FRA,FW,Clermont Foot,fr Ligue 1,25,1996,0.1,0,0,0,,0,0,,,0,0,Matches
2472,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,0,0,0,,0,0,,,0,0,Matches
2473,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,0,4,1,25,0.38,0.09,0,0,0,0,Matches
2474,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,0,2,0,0,2.25,0,0,,0,0,Matches
2475,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,0,1,1,100,0.21,0.21,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2476,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,it Serie A,22,1999,2,0,1,0,0,0.49,0,0,,0,0,Matches
2477,Kiliann Sildillia,fr FRA,MF,Freiburg,de Bundesliga,19,2002,1.9,0,0,0,,0,0,,,0,0,Matches
2478,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12,0,8,2,25,0.66,0.17,0,0,0,0,Matches
2479,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,11,58,28,48.3,2.51,1.21,0.14,0.29,3,3,Matches
2480,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,26,1994,31.7,8,48,20,41.7,1.51,0.63,0.17,0.4,0,0,Matches
2481,Caio Henrique Oliveira Silva,br BRA,"DF,MF",Monaco,fr Ligue 1,24,1997,29.6,2,18,6,33.3,0.61,0.2,0.11,0.33,0,0,Matches
2482,David Silva,es ESP,"MF,FW",Real Sociedad,es La Liga,35,1986,19.1,2,21,6,28.6,1.1,0.31,0.1,0.33,0,0,Matches
2483,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,0,19,5,26.3,2.99,0.79,0,0,0,0,Matches
2484,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,7.9,0,1,0,0,0.13,0,0,,0,0,Matches
2485,Jonathan Silva,ar ARG,DF,Getafe,es La Liga,27,1994,2.5,0,1,1,100,0.4,0.4,0,0,0,0,Matches
2486,Rui Silva,pt POR,GK,Real Betis,es La Liga,27,1994,21.8,0,0,0,,0,0,,,0,0,Matches
2487,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,3,18,5,27.8,0.61,0.17,0.17,0.6,0,0,Matches
2488,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35,0,0,0,,0,0,,,0,0,Matches
2489,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,1,11,3,27.3,0.49,0.13,0.09,0.33,0,0,Matches
2490,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,17,70,32,45.7,2.37,1.09,0.24,0.53,0,1,Matches
2491,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,0,0,0,,0,0,,,0,0,Matches
2492,Giuliano Simeone,ar ARG,"FW,MF",Atlético Madrid,es La Liga,18,2002,0,0,0,0,,0,0,,,0,0,Matches
2493,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,0,0,0,,0,0,,,0,0,Matches
2494,Moses Simon,ng NGA,"MF,FW",Nantes,fr Ligue 1,26,1995,25.9,6,42,19,45.2,1.62,0.73,0.14,0.32,0,0,Matches
2495,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34,0,0,0,,0,0,,,0,0,Matches
2496,Xavi Simons,nl NED,FW,Paris Saint-Germain,fr Ligue 1,18,2003,1.5,0,2,0,0,1.36,0,0,,0,0,Matches
2497,Wilfried Singo,ci CIV,MF,Torino,it Serie A,20,2000,29,3,41,7,17.1,1.42,0.24,0.07,0.43,0,0,Matches
2498,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,0,1,1,100,0.26,0.26,0,0,0,0,Matches
2499,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,33,1988,1,0,0,0,,0,0,,,0,0,Matches
2500,Hugo Siquet,be BEL,"DF,MF",Freiburg,de Bundesliga,19,2002,0.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2501,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37,0,0,0,,0,0,,,0,0,Matches
2502,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,19,2002,4.8,0,3,2,66.7,0.62,0.41,0,0,0,0,Matches
2503,Ibrahima Sissoko,ml MLI,"MF,DF",Strasbourg,fr Ligue 1,23,1997,25.6,2,25,6,24,0.98,0.23,0.08,0.33,0,0,Matches
2504,Moussa Sissoko,fr FRA,MF,Watford,eng Premier League,31,1989,35.8,2,25,8,32,0.7,0.22,0.08,0.25,0,0,Matches
2505,Nelson Sissoko,ml MLI,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,0,0,0,,0,0,,,0,0,Matches
