Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
449,Angelo Ogbonna,it ITA,DF,it Juventus,25,1988,1.8,0,,0,,,0,,,0,0,Matches
450,Rubin Okotie,at AUT,FW,at Austria Wien,26,1987,0.3,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
451,Michael Olaitan,ng NGA,FW,gr Olympiacos,20,1993,2.6,0,,3,,,1.14,,0,0,0,Matches
452,Manuel Ortlechner,at AUT,DF,at Austria Wien,33,1980,6,0,,0,,,0,,,0,0,Matches
453,Oscar,br BRA,"FW,MF",eng Chelsea,21,1991,7.7,1,,2,,,0.26,,0.5,0,0,Matches
454,Nicolás Otamendi,ar ARG,DF,pt Porto,25,1988,4,0,,1,,,0.25,,0,0,0,Matches
455,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Arsenal,19,1993,1.8,0,,1,,,0.57,,0,0,0,Matches
456,Mesut Özil,de GER,MF,eng Arsenal,24,1988,7.4,1,,4,,,0.54,,0.25,0,2,Matches
457,Simone Padoin,it ITA,"DF,MF",it Juventus,29,1984,0.8,0,,1,,,1.3,,0,0,0,Matches
458,Goran Pandev,mk MKD,FW,it Napoli,30,1983,3,0,,3,,,0.99,,0,0,0,Matches
459,Costel Pantilimon,ro ROU,GK,eng Manchester City,26,1987,1,0,,0,,,0,,,0,0,Matches
460,Kyriakos Papadopoulos,gr GRE,"DF,MF",de Schalke 04,21,1992,0.4,0,,0,,,0,,,0,0,Matches
461,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,25,1988,6.1,0,,0,,,0,,,0,0,Matches
462,Rubén Pardo,es ESP,MF,es Real Sociedad,20,1992,3.7,0,,6,,,1.62,,0,0,0,Matches
463,Javier Pastore,ar ARG,MF,fr Paris Saint-Germain,24,1989,2.6,1,,5,,,1.94,,0.2,0,0,Matches
464,Dimitri Payet,fr FRA,"FW,MF",fr Marseille,26,1987,3.2,0,,4,,,1.26,,0,0,0,Matches
465,Giampaolo Pazzini,it ITA,FW,it Milan,28,1984,0.4,0,,0,,,0,,,0,0,Matches
466,Pedro,es ESP,"FW,MF",es Barcelona,26,1987,3.4,1,,2,,,0.59,,0.5,0,0,Matches
467,Federico Peluso,it ITA,DF,it Juventus,29,1984,0.8,0,,0,,,0,,,0,0,Matches
468,Pepe,pt POR,"DF,MF",es Real Madrid,30,1983,10.8,0,,2,,,0.18,,0,0,0,Matches
469,Maxi Pereira,uy URU,DF,pt Benfica,29,1984,3.2,0,,1,,,0.32,,0,0,0,Matches
470,Ricardo Pereira,pt POR,"DF,FW",pt Porto,19,1993,0.3,0,,0,,,0,,,0,0,Matches
471,Enzo Pérez,ar ARG,MF,pt Benfica,27,1986,5.6,0,,3,,,0.53,,0,0,0,Matches
472,Hernán Pérez,py PAR,"FW,MF",gr Olympiacos,24,1989,1.6,0,,1,,,0.63,,0,0,0,Matches
473,Robin van Persie,nl NED,FW,eng Manchester Utd,29,1983,4.6,4,,6,,,1.3,,0.5,1,2,Matches
474,Josué Pesqueira,pt POR,"FW,MF",pt Porto,22,1990,4.7,0,,3,,,0.64,,0,0,1,Matches
475,Milan Petržela,cz CZE,MF,cz Viktoria Plzeň,30,1983,5.5,0,,3,,,0.54,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
476,Mihai Pintilii,ro ROU,"DF,MF",ro Steaua,28,1984,2.9,0,,1,,,0.35,,0,0,0,Matches
477,Federico Piovaccari,it ITA,FW,ro Steaua,28,1984,3.4,1,,4,,,1.19,,0.25,0,0,Matches
478,Gerard Piqué,es ESP,DF,es Barcelona,26,1987,8,2,,4,,,0.5,,0.5,0,0,Matches
479,Andrea Pirlo,it ITA,MF,it Juventus,34,1979,4.7,0,,4,,,0.86,,0,0,0,Matches
480,Łukasz Piszczek,pl POL,"DF,MF",de Dortmund,28,1985,3.9,0,,1,,,0.26,,0,0,0,Matches
481,Claudio Pizarro,pe PER,FW,de Bayern Munich,34,1978,0.8,0,,3,,,3.91,,0,0,0,Matches
482,Lukas Podolski,de GER,"FW,MF",eng Arsenal,28,1985,1,1,,1,,,1,,1,0,0,Matches
483,Paul Pogba,fr FRA,MF,it Juventus,20,1993,6,0,,9,,,1.5,,0,0,0,Matches
484,Andrea Poli,it ITA,MF,it Milan,23,1989,5.6,0,,1,,,0.18,,0,0,0,Matches
485,Adrian Popa,ro ROU,MF,ro Steaua,25,1988,4.5,0,,2,,,0.44,,0,0,0,Matches
486,Martin Pospíšil,cz CZE,MF,cz Viktoria Plzeň,22,1991,0.1,0,,0,,,0,,,0,0,Matches
487,Christian Poulsen,dk DEN,MF,nl Ajax,33,1980,4,0,,0,,,0,,,0,0,Matches
488,Marvin Pourié,de GER,FW,dk FC Copenhagen,22,1991,0.2,0,,1,,,4.09,,0,0,0,Matches
489,Dennis Praet,be BEL,MF,be Anderlecht,19,1994,4.5,0,,2,,,0.44,,0,0,0,Matches
490,Andrei Prepeliță,ro ROU,MF,ro Steaua,27,1985,1.2,0,,0,,,0,,,0,0,Matches
491,Xabi Prieto,es ESP,MF,es Real Sociedad,29,1983,3.3,0,,1,,,0.31,,0,0,0,Matches
492,Václav Procházka,cz CZE,DF,cz Viktoria Plzeň,29,1984,6,0,,1,,,0.17,,0,0,0,Matches
493,Silvio Proto,be BEL,GK,be Anderlecht,30,1983,3,0,,0,,,0,,,0,0,Matches
494,Teemu Pukki,fi FIN,FW,sct Celtic,23,1990,1.8,0,,0,,,0,,,0,0,Matches
495,Carles Puyol,es ESP,DF,es Barcelona,35,1978,0.8,0,,0,,,0,,,0,0,Matches
496,Andriy Pyatov,ua UKR,GK,ua Shakhtar Donetsk,29,1984,6,0,,0,,,0,,,0,0,Matches
497,Fabio Quagliarella,it ITA,FW,it Juventus,30,1983,1.7,2,,6,,,3.55,,0.33,0,0,Matches
498,Juan Quintero,co COL,"FW,MF",pt Porto,20,1993,0.5,0,,0,,,0,,,0,0,Matches
499,Adrien Rabiot,fr FRA,MF,fr Paris Saint-Germain,18,1995,3.1,0,,2,,,0.65,,0,0,0,Matches
500,Rafael,br BRA,"DF,MF",eng Manchester Utd,23,1990,3.7,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Rafinha,br BRA,DF,de Bayern Munich,27,1985,7.5,0,,0,,,0,,,0,0,Matches
502,František Rajtoral,cz CZE,"DF,MF",cz Viktoria Plzeň,27,1986,6,1,,7,,,1.17,,0.14,0,0,Matches
503,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar Donetsk,23,1989,6,0,,2,,,0.33,,0,0,0,Matches
504,Adil Rami,fr FRA,DF,it Milan,27,1985,2,0,,0,,,0,,,0,0,Matches
505,Ramires,br BRA,MF,eng Chelsea,26,1987,9.2,2,,3,,,0.33,,0.67,0,0,Matches
506,Sergio Ramos,es ESP,DF,es Real Madrid,27,1986,10.2,3,,8,,,0.78,,0.38,0,0,Matches
507,Christian Ramsebner,at AUT,DF,at Austria Wien,24,1989,2,0,,1,,,0.5,,0,0,0,Matches
508,Aaron Ramsey,wls WAL,MF,eng Arsenal,22,1990,5.2,2,,8,,,1.55,,0.25,0,0,Matches
509,Pepe Reina,es ESP,GK,it Napoli,30,1982,5,0,,0,,,0,,,0,0,Matches
510,Stefan Reinartz,de GER,"DF,MF",de Leverkusen,24,1989,4.1,0,,4,,,0.97,,0,0,0,Matches
511,Christoffer Remmer,dk DEN,"DF,MF",dk FC Copenhagen,20,1993,0.1,0,,0,,,0,,,0,0,Matches
512,Marco Reus,de GER,"FW,MF",de Dortmund,24,1989,8.5,5,,22,,,2.58,,0.18,1,1,Matches
513,Radim Řezník,cz CZE,DF,cz Viktoria Plzeň,24,1989,2.1,0,,0,,,0,,,0,0,Matches
514,Ricardo van Rhijn,nl NED,DF,nl Ajax,22,1991,5.9,0,,4,,,0.68,,0,0,0,Matches
515,Franck Ribéry,fr FRA,"FW,MF",de Bayern Munich,30,1983,9.2,3,,7,,,0.76,,0.29,1,1,Matches
516,Micah Richards,eng ENG,DF,eng Manchester City,25,1988,2.2,0,,1,,,0.46,,0,0,0,Matches
517,Albert Riera,es ESP,"DF,FW",tr Galatasaray,31,1982,3.9,0,,0,,,0,,,0,0,Matches
518,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,29,1984,9.7,4,,14,,,1.44,,0.29,0,0,Matches
519,Roberto,es ESP,GK,gr Olympiacos,27,1986,8,0,,0,,,0,,,0,0,Matches
520,Sergi Roberto,es ESP,"DF,MF",es Barcelona,21,1992,1.3,0,,1,,,0.79,,0,0,0,Matches
521,Robinho,br BRA,"FW,MF",it Milan,29,1984,2.9,1,,2,,,0.7,,0.5,0,0,Matches
522,Rodrigo,es ESP,"FW,MF",pt Benfica,22,1991,0.1,1,,1,,,8.18,,1,0,0,Matches
523,Cristian Rodríguez,uy URU,MF,es Atlético Madrid,27,1985,2.6,0,,4,,,1.52,,0,0,0,Matches
524,Jack Rodwell,eng ENG,"DF,MF",eng Manchester City,22,1991,0,0,,0,,,0,,,0,0,Matches
525,Tom Rogić,au AUS,"FW,MF",sct Celtic,20,1992,0.1,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Kaja Rogulj,ba BIH,DF,at Austria Wien,27,1986,4,0,,1,,,0.25,,0,0,0,Matches
527,Simon Rolfes,de GER,MF,de Leverkusen,31,1982,7.5,3,,6,,,0.8,,0.33,1,2,Matches
528,Alaixys Romao,tg TOG,"DF,MF",fr Marseille,29,1984,4.9,0,,1,,,0.2,,0,0,0,Matches
529,Cristiano Ronaldo,pt POR,"FW,MF",es Real Madrid,28,1985,11,17,,48,,,4.35,,0.31,2,3,Matches
530,Salomón Rondón,ve VEN,FW,ru Zenit,23,1989,1.3,1,,1,,,0.77,,1,0,0,Matches
531,Wayne Rooney,eng ENG,"FW,MF",eng Manchester Utd,27,1985,8.5,2,,19,,,2.23,,0.11,0,0,Matches
532,Javier Ros,es ESP,MF,es Real Sociedad,23,1990,0.2,0,,0,,,0,,,0,0,Matches
533,Tomáš Rosický,cz CZE,MF,eng Arsenal,32,1980,5,0,,2,,,0.4,,0,0,0,Matches
534,Daniel Royer,at AUT,MF,at Austria Wien,23,1990,4.9,0,,5,,,1.02,,0,0,0,Matches
535,Lesly de Sa,nl NED,"FW,MF",nl Ajax,20,1993,0.9,0,,0,,,0,,,0,0,Matches
536,Behrang Safari,se SWE,DF,ch Basel,28,1985,2.7,0,,0,,,0,,,0,0,Matches
537,Bacary Sagna,fr FRA,DF,eng Arsenal,30,1983,7,0,,0,,,0,,,0,0,Matches
538,Nuri Şahin,tr TUR,MF,de Dortmund,24,1988,9,0,,9,,,1,,0,0,0,Matches
539,Mohamed Salah,eg EGY,"FW,MF",ch Basel,21,1992,5.9,2,,6,,,1.02,,0.33,0,0,Matches
540,Leandro Salino,br BRA,"DF,MF",gr Olympiacos,28,1985,5.5,0,,0,,,0,,,0,0,Matches
541,Sidney Sam,de GER,"FW,MF",de Leverkusen,25,1988,5.2,2,,12,,,2.29,,0.17,0,0,Matches
542,Georgios Samaras,gr GRE,"FW,MF",sct Celtic,28,1985,6,1,,7,,,1.17,,0.14,0,0,Matches
543,Andreas Samaris,gr GRE,MF,gr Olympiacos,24,1989,6,0,,0,,,0,,,0,0,Matches
544,Alexis Sánchez,cl CHI,"FW,MF",es Barcelona,24,1988,5.2,0,,4,,,0.77,,0,0,0,Matches
545,Alex Sandro,br BRA,"DF,MF",pt Porto,22,1991,6,0,,3,,,0.5,,0,0,0,Matches
546,Yaya Sanogo,fr FRA,FW,eng Arsenal,20,1993,1,0,,1,,,1,,0,0,0,Matches
547,Felipe Santana,br BRA,DF,de Schalke 04,27,1986,4,0,,0,,,0,,,0,0,Matches
548,Marian Sarr,gm GAM,DF,de Dortmund,18,1995,1,0,,0,,,0,,,0,0,Matches
549,Gastón Sauro,ar ARG,DF,ch Basel,23,1990,0,0,,0,,,0,,,0,0,Matches
550,Javier Saviola,ar ARG,FW,gr Olympiacos,31,1981,2.2,2,,4,,,1.79,,0.5,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Fabian Schär,ch SUI,DF,ch Basel,21,1991,6,0,,2,,,0.33,,0,0,0,Matches
552,Julian Schieber,de GER,FW,de Dortmund,24,1989,0.4,0,,0,,,0,,,0,0,Matches
553,Marcel Schmelzer,de GER,DF,de Dortmund,25,1988,4.9,0,,2,,,0.41,,0,0,0,Matches
554,Lasse Schöne,dk DEN,MF,nl Ajax,27,1986,3.2,2,,8,,,2.54,,0.25,0,0,Matches
555,André Schürrle,de GER,"FW,MF",eng Chelsea,22,1990,5.6,1,,7,,,1.26,,0.14,0,0,Matches
556,Mark Schwarzer,au AUS,GK,eng Chelsea,40,1972,2.8,0,,0,,,0,,,0,0,Matches
557,Bastian Schweinsteiger,de GER,"DF,MF",de Bayern Munich,28,1984,6.5,3,,9,,,1.38,,0.33,0,0,Matches
558,Haris Seferović,ch SUI,FW,es Real Sociedad,21,1992,2.8,0,,4,,,1.45,,0,0,0,Matches
559,Thulani Serero,za RSA,"FW,MF",nl Ajax,23,1990,4,1,,2,,,0.5,,0.5,0,0,Matches
560,Stephan El Shaarawy,it ITA,"FW,MF",it Milan,20,1992,0.3,0,,1,,,3.75,,0,0,0,Matches
561,Xherdan Shaqiri,ch SUI,"FW,MF",de Bayern Munich,21,1991,0.5,0,,2,,,4,,0,0,0,Matches
562,Oleg Shatov,ru RUS,"FW,MF",ru Zenit,23,1990,6,1,,4,,,0.66,,0.25,0,0,Matches
563,Georgi Shchennikov,ru RUS,"DF,MF",ru CSKA Moscow,22,1991,6,0,,0,,,0,,,0,0,Matches
564,Vyacheslav Shevchuk,ua UKR,DF,ua Shakhtar Donetsk,34,1979,6,0,,3,,,0.5,,0,0,0,Matches
565,Roman Shirokov,ru RUS,"DF,MF",ru Zenit,32,1981,3.7,0,,0,,,0,,,0,0,Matches
566,Ragnar Sigurðsson,is ISL,DF,dk FC Copenhagen,27,1986,6,0,,0,,,0,,,0,0,Matches
567,Kolbeinn Sigþórsson,is ISL,FW,nl Ajax,23,1990,4.2,0,,6,,,1.43,,0,0,1,Matches
568,David Silva,es ESP,"FW,MF",eng Manchester City,27,1986,4.4,1,,5,,,1.13,,0.2,0,0,Matches
569,Eduardo da Silva,hr CRO,FW,ua Shakhtar Donetsk,30,1983,0.2,0,,0,,,0,,,0,0,Matches
570,Thiago Silva,br BRA,DF,fr Paris Saint-Germain,28,1984,6.3,0,,1,,,0.16,,0,0,0,Matches
571,Sílvio,pt POR,DF,pt Benfica,25,1987,3,0,,2,,,0.67,,0,0,0,Matches
572,Tomáš Šimkovič,at AUT,MF,at Austria Wien,26,1987,2.1,0,,1,,,0.48,,0,0,0,Matches
573,Giovanni Sio,ci CIV,"FW,MF",ch Basel,24,1989,1.8,1,,4,,,2.28,,0.25,0,0,Matches
574,Dimitris Siovas,gr GRE,"DF,MF",gr Olympiacos,24,1988,6,0,,1,,,0.17,,0,0,0,Matches
575,Guilherme Siqueira,br BRA,"DF,MF",pt Benfica,27,1986,3,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Salvatore Sirigu,it ITA,GK,fr Paris Saint-Germain,26,1987,10,0,,0,,,0,,,0,0,Matches
577,Chris Smalling,eng ENG,DF,eng Manchester Utd,23,1989,6.3,1,,1,,,0.16,,1,0,0,Matches
578,Igor Smolnikov,ru RUS,"DF,MF",ru Zenit,24,1988,4.1,0,,2,,,0.49,,0,0,0,Matches
579,Wesley Sneijder,nl NED,MF,tr Galatasaray,29,1984,6,2,,3,,,0.5,,0.67,0,0,Matches
580,Yann Sommer,ch SUI,GK,ch Basel,24,1988,6,0,,0,,,0,,,0,0,Matches
581,Alexandre Song,cm CMR,"DF,MF",es Barcelona,25,1987,1.2,0,,0,,,0,,,0,0,Matches
582,José Sosa,ar ARG,MF,es Atlético Madrid,28,1985,1.3,0,,1,,,0.78,,0,0,0,Matches
583,Claudemir de Souza,br BRA,MF,dk FC Copenhagen,25,1988,5.9,1,,2,,,0.34,,0.5,0,0,Matches
584,Emir Spahić,ba BIH,DF,de Leverkusen,32,1980,5.3,0,,2,,,0.38,,0,0,0,Matches
585,Srđan Spiridonović,at AUT,"FW,MF",at Austria Wien,19,1993,0.2,0,,0,,,0,,,0,0,Matches
586,Darijo Srna,hr CRO,"DF,MF",ua Shakhtar Donetsk,31,1982,6,0,,4,,,0.67,,0,0,0,Matches
587,Nicolae Stanciu,ro ROU,MF,ro Steaua,20,1993,3.7,0,,5,,,1.34,,0,0,0,Matches
588,Marko Stanković,at AUT,"FW,MF",at Austria Wien,27,1986,1.9,0,,0,,,0,,,0,0,Matches
589,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,23,1989,2.3,0,,0,,,0,,,0,0,Matches
590,Valentin Stocker,ch SUI,MF,ch Basel,24,1989,5.7,0,,4,,,0.7,,0,0,0,Matches
591,Anthony Stokes,ie IRL,FW,sct Celtic,25,1988,4,0,,2,,,0.51,,0,0,0,Matches
592,Marco Streller,ch SUI,FW,ch Basel,32,1981,5.7,1,,4,,,0.7,,0.25,0,0,Matches
593,Mario Suárez,es ESP,MF,es Atlético Madrid,26,1987,4.9,0,,0,,,0,,,0,0,Matches
594,Matías Suárez,ar ARG,"FW,MF",be Anderlecht,25,1988,2.5,0,,4,,,1.59,,0,0,0,Matches
595,Neven Subotić,rs SRB,DF,de Dortmund,24,1988,4,0,,0,,,0,,,0,0,Matches
596,Miralem Sulejmani,rs SRB,"FW,MF",pt Benfica,24,1988,0.6,0,,1,,,1.64,,0,0,0,Matches
597,Markus Suttner,at AUT,"DF,MF",at Austria Wien,26,1987,5.3,0,,1,,,0.19,,0,0,0,Matches
598,Ádám Szalai,hu HUN,FW,de Schalke 04,25,1987,4.8,0,,8,,,1.68,,0,0,0,Matches
599,Wojciech Szczęsny,pl POL,GK,eng Arsenal,23,1990,6.4,0,,0,,,0,,,0,0,Matches
600,Łukasz Szukała,pl POL,DF,ro Steaua,29,1984,6,0,,3,,,0.5,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Adel Taarabt,ma MAR,"FW,MF",it Milan,24,1989,1.5,0,,2,,,1.32,,0,0,0,Matches
602,Taison,br BRA,"FW,MF",ua Shakhtar Donetsk,25,1988,3.6,1,,4,,,1.12,,0.25,0,0,Matches
603,Cristian Tănase,ro ROU,MF,ro Steaua,26,1987,5,0,,7,,,1.4,,0,0,0,Matches
604,Ciprian Tătărușanu,ro ROU,GK,ro Steaua,27,1986,6,0,,0,,,0,,,0,0,Matches
605,Leandro Tatu,br BRA,FW,ro Steaua,31,1982,1.3,1,,1,,,0.76,,1,0,0,Matches
606,Stanislav Tecl,cz CZE,FW,cz Viktoria Plzeň,22,1990,3.2,1,,7,,,2.18,,0.14,0,0,Matches
607,Alex Teixeira,br BRA,"FW,MF",ua Shakhtar Donetsk,23,1990,5.8,3,,8,,,1.37,,0.38,0,0,Matches
608,Alex Telles,br BRA,DF,tr Galatasaray,20,1992,2,0,,2,,,1,,0,0,0,Matches
609,Cristian Tello,es ESP,"FW,MF",es Barcelona,21,1991,0.4,1,,2,,,4.62,,0.5,0,0,Matches
610,John Terry,eng ENG,DF,eng Chelsea,32,1980,10.8,0,,2,,,0.19,,0,0,0,Matches
611,Carlos Tevez,ar ARG,"FW,MF",it Juventus,29,1984,5.8,0,,11,,,1.89,,0,0,0,Matches
612,Florian Thauvin,fr FRA,"FW,MF",fr Marseille,20,1993,2.7,1,,5,,,1.87,,0.2,0,0,Matches
613,Youri Tielemans,be BEL,MF,be Anderlecht,16,1997,2.1,0,,2,,,0.95,,0,0,0,Matches
614,Ömer Toprak,tr TUR,DF,de Leverkusen,24,1989,8,2,,2,,,0.25,,1,0,0,Matches
615,Fernando Torres,es ESP,FW,eng Chelsea,29,1984,4.6,4,,7,,,1.51,,0.57,0,0,Matches
616,Óliver Torres,es ESP,MF,es Atlético Madrid,18,1994,1.4,0,,1,,,0.71,,0,0,0,Matches
617,Zoran Tošić,rs SRB,"FW,MF",ru CSKA Moscow,26,1987,5.1,2,,11,,,2.17,,0.18,0,0,Matches
618,Yaya Touré,ci CIV,MF,eng Manchester City,30,1983,6.2,1,,3,,,0.49,,0.33,0,0,Matches
619,Youssef Toutouh,dk DEN,"FW,MF",dk FC Copenhagen,20,1992,3.5,0,,3,,,0.86,,0,0,0,Matches
620,Adama Traoré,es ESP,"FW,MF",es Barcelona,17,1996,0.1,0,,0,,,0,,,0,0,Matches
621,Kalifa Traoré,ml MLI,DF,fr Paris Saint-Germain,22,1991,1,0,,0,,,0,,,0,0,Matches
622,Arda Turan,tr TUR,"FW,MF",es Atlético Madrid,26,1987,7.1,4,,9,,,1.27,,0.44,0,0,Matches
623,Anatoliy Tymoshchuk,ua UKR,"DF,MF",ru Zenit,34,1979,0.8,0,,0,,,0,,,0,0,Matches
624,Atsuto Uchida,jp JPN,DF,de Schalke 04,25,1988,6,1,,1,,,0.17,,1,0,0,Matches
625,Mathieu Valbuena,fr FRA,"FW,MF",fr Marseille,28,1984,3.9,0,,5,,,1.29,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Víctor Valdés,es ESP,GK,es Barcelona,31,1982,6,0,,0,,,0,,,0,0,Matches
627,Nelson Valdez,py PAR,FW,gr Olympiacos,29,1983,0.4,0,,0,,,0,,,0,0,Matches
628,Antonio Valencia,ec ECU,"DF,MF",eng Manchester Utd,27,1985,8.4,2,,8,,,0.95,,0.25,0,0,Matches
629,Daniel Van Buyten,be BEL,DF,de Bayern Munich,35,1978,2,0,,1,,,0.5,,0,0,0,Matches
630,Virgil van Dijk,nl NED,DF,sct Celtic,22,1991,6,0,,3,,,0.5,,0,0,0,Matches
631,Anthony Vanden Borre,be BEL,"DF,MF",be Anderlecht,25,1987,2.8,0,,0,,,0,,,0,0,Matches
632,Raphaël Varane,fr FRA,"DF,MF",es Real Madrid,20,1993,4.7,0,,2,,,0.43,,0,0,0,Matches
633,Fernando Varela,cv CPV,"DF,MF",ro Steaua,25,1987,0.7,0,,0,,,0,,,0,0,Matches
634,Silvestre Varela,pt POR,"FW,MF",pt Porto,28,1985,4.8,0,,8,,,1.67,,0,0,0,Matches
635,Ronald Vargas,ve VEN,"FW,MF",be Anderlecht,26,1986,0.2,0,,0,,,0,,,0,0,Matches
636,Carlos Vela,mx MEX,"FW,MF",es Real Sociedad,24,1989,5.8,1,,8,,,1.37,,0.13,0,1,Matches
637,Joël Veltman,nl NED,DF,nl Ajax,21,1992,2.5,0,,0,,,0,,,0,0,Matches
638,Nikos Vergos,gr GRE,FW,gr Olympiacos,17,1996,0.1,0,,0,,,0,,,0,0,Matches
639,Thomas Vermaelen,be BEL,DF,eng Arsenal,27,1985,1,0,,0,,,0,,,0,0,Matches
640,Kenneth Vermeer,nl NED,GK,nl Ajax,27,1986,1,0,,0,,,0,,,0,0,Matches
641,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,20,1992,6.5,0,,1,,,0.15,,0,0,0,Matches
642,Igor Vetokele,ao ANG,FW,dk FC Copenhagen,21,1992,1.5,0,,1,,,0.66,,0,0,0,Matches
643,Arturo Vidal,cl CHI,MF,it Juventus,26,1987,5.9,5,,14,,,2.36,,0.07,4,4,Matches
644,Nemanja Vidić,rs SRB,DF,eng Manchester Utd,31,1981,6,1,,1,,,0.17,,1,0,0,Matches
645,David Villa,es ESP,"FW,MF",es Atlético Madrid,31,1981,5,0,,5,,,0.99,,0,0,0,Matches
646,Vitinho,br BRA,"FW,MF",ru CSKA Moscow,19,1993,0.6,0,,1,,,1.55,,0,0,0,Matches
647,Kay Voser,ch SUI,"DF,MF",ch Basel,26,1987,6,0,,0,,,0,,,0,0,Matches
648,Mirko Vučinić,me MNE,FW,it Juventus,29,1983,0.4,0,,0,,,0,,,0,0,Matches
649,Tomáš Wágner,cz CZE,FW,cz Viktoria Plzeň,23,1990,0.1,1,,1,,,11.25,,1,0,0,Matches
650,Theo Walcott,eng ENG,"FW,MF",eng Arsenal,24,1989,1,1,,3,,,2.87,,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Roman Weidenfeller,de GER,GK,de Dortmund,32,1980,8.5,0,,0,,,0,,,0,0,Matches
652,Mitchell Weiser,de GER,"DF,MF",de Bayern Munich,19,1994,0,0,,0,,,0,,,0,0,Matches
653,Vladimír Weiss,sk SVK,"FW,MF",gr Olympiacos,23,1989,3.5,1,,5,,,1.45,,0.2,0,1,Matches
654,Danny Welbeck,eng ENG,"FW,MF",eng Manchester Utd,22,1990,4.1,1,,3,,,0.73,,0.33,0,0,Matches
655,Pontus Wernbloom,se SWE,"FW,MF",ru CSKA Moscow,27,1986,6,0,,1,,,0.17,,0,0,0,Matches
656,Johan Wiland,se SWE,GK,dk FC Copenhagen,32,1981,6,0,,0,,,0,,,0,0,Matches
657,Willian,br BRA,"FW,MF",eng Chelsea,24,1988,9.5,0,,4,,,0.42,,0,0,0,Matches
658,Jack Wilshere,eng ENG,MF,eng Arsenal,21,1992,3.8,2,,3,,,0.8,,0.67,0,0,Matches
659,Axel Witsel,be BEL,"DF,MF",ru Zenit,24,1989,6.4,0,,7,,,1.1,,0,0,0,Matches
660,Philipp Wollscheid,de GER,DF,de Leverkusen,24,1989,2.7,0,,1,,,0.37,,0,0,0,Matches
661,Xavi,es ESP,MF,es Barcelona,33,1980,9,1,,10,,,1.11,,0,1,1,Matches
662,Taulant Xhaka,al ALB,"DF,MF",ch Basel,22,1991,3.7,0,,1,,,0.27,,0,0,0,Matches
663,Sambou Yatabaré,ml MLI,MF,gr Olympiacos,24,1989,0.9,0,,0,,,0,,,0,0,Matches
664,Aydın Yılmaz,tr TUR,MF,tr Galatasaray,25,1988,0.7,0,,1,,,1.45,,0,0,0,Matches
665,Burak Yılmaz,tr TUR,FW,tr Galatasaray,28,1985,5.4,0,,3,,,0.56,,0,0,0,Matches
666,Ashley Young,eng ENG,"DF,FW",eng Manchester Utd,28,1985,2.7,0,,1,,,0.36,,0,0,0,Matches
667,Pablo Zabaleta,ar ARG,"DF,MF",eng Manchester City,28,1985,5.7,0,,1,,,0.18,,0,0,0,Matches
668,Cristian Zaccardo,it ITA,DF,it Milan,31,1981,1,0,,1,,,1,,0,0,0,Matches
669,Gökhan Zan,tr TUR,DF,tr Galatasaray,31,1981,2.7,0,,0,,,0,,,0,0,Matches
670,Cristián Zapata,co COL,DF,it Milan,26,1986,6,1,,2,,,0.33,,0.5,0,0,Matches
