Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
683,Marián Tvrdoň,sk SVK,GK,cz Viktoria Plzeň,27,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
684,Manuel Ugarte,uy URU,MF,pt Sporting CP,21,2001,6,6,467,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
685,Andreas Ulmer,at AUT,DF,at RB Salzburg,36,1985,6,4,375,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
686,Sven Ulreich,de GER,GK,de Bayern Munich,33,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
687,Cengiz Ünder,tr TUR,FW,fr Marseille,25,1997,6,1,173,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
688,Dayot Upamecano,fr FRA,DF,de Bayern Munich,23,1998,10,9,713,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
689,Mateus Uribe,co COL,MF,pt Porto,31,1991,7,7,610,6.8,1,0,1,0,1,1,3,0,0.15,0,0.15,0,0,Matches
690,Jesús Vallejo,es ESP,DF,es Real Madrid,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
691,Federico Valverde,uy URU,"MF,FW",es Real Madrid,24,1998,11,11,967,10.7,2,3,5,2,0,0,0,0,0.19,0.28,0.47,0.19,0.47,Matches
692,Virgil van Dijk,nl NED,DF,eng Liverpool,31,1991,8,8,720,8,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
693,Hans Vanaken,be BEL,MF,be Club Brugge,29,1992,8,8,703,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
694,Denis Vavro,sk SVK,DF,dk FC Copenhagen,26,1996,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
695,Lucas Vázquez,es ESP,DF,es Real Madrid,31,1991,5,2,202,2.2,0,1,1,0,0,0,1,0,0,0.45,0.45,0,0.45,Matches
696,Jordan Veretout,fr FRA,MF,fr Marseille,29,1993,6,6,485,5.4,0,1,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
697,Lucas Veríssimo,br BRA,DF,pt Benfica,27,1995,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
698,Gabriel Veron,br BRA,"FW,MF",pt Porto,19,2002,3,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
699,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,29,1992,7,7,623,6.9,0,1,1,0,0,0,4,0,0,0.14,0.14,0,0.14,Matches
700,Vitinha,pt POR,MF,fr Paris Saint-Germain,22,2000,8,7,584,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Odysseas Vlachodimos,gr GRE,GK,pt Benfica,28,1994,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
702,Dušan Vlahović,rs SRB,FW,it Juventus,22,2000,5,5,411,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,Matches
703,Adam Vlkanova,cz CZE,MF,cz Viktoria Plzeň,27,1994,6,6,458,5.1,1,1,2,1,0,0,0,0,0.2,0.2,0.39,0.2,0.39,Matches
704,Stefan de Vrij,nl NED,DF,it Inter,30,1992,7,3,299,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
705,Kyle Walker,eng ENG,DF,eng Manchester City,32,1990,5,3,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
706,Paul Wanner,at AUT,MF,de Bayern Munich,16,2005,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
707,Stephen Welsh,sct SCO,DF,sct Celtic,22,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
708,Wendell,br BRA,DF,pt Porto,29,1993,6,1,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
709,Timo Werner,de GER,"MF,FW",de RB Leipzig,26,1996,8,7,500,5.6,2,2,4,2,0,0,1,0,0.36,0.36,0.72,0.36,0.72,Matches
710,Owen Wijndal,nl NED,DF,nl Ajax,22,1999,2,1,76,0.8,0,1,1,0,0,0,0,0,0,1.18,1.18,0,1.18,Matches
711,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,19,2002,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
712,Axel Witsel,be BEL,"MF,DF",es Atlético Madrid,33,1989,6,5,462,5.1,0,1,1,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
713,Maximilian Wöber,at AUT,DF,at RB Salzburg,24,1998,3,2,165,1.8,0,1,1,0,0,0,0,0,0,0.55,0.55,0,0.55,Matches
714,Marius Wolf,de GER,DF,de Dortmund,27,1995,4,2,176,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
715,Scott Wright,sct SCO,MF,sct Rangers,24,1997,4,2,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
716,Roman Yaremchuk,ua UKR,FW,be Club Brugge,26,1995,4,1,112,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
717,Rıdvan Yılmaz,tr TUR,DF,sct Rangers,21,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
718,Warren Zaïre-Emery,fr FRA,MF,fr Paris Saint-Germain,16,2006,3,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
719,Denis Zakaria,ch SUI,MF,eng Chelsea,25,1996,2,1,74,0.8,1,0,1,1,0,0,0,0,1.22,0,1.22,1.22,1.22,Matches
720,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,26,1995,8,8,650,7.2,1,3,4,1,0,0,2,1,0.14,0.42,0.55,0.14,0.55,Matches
721,Alessandro Zanoli,it ITA,MF,it Napoli,21,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
722,Zeca,gr GRE,MF,dk FC Copenhagen,33,1988,2,2,161,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
723,Alessio Zerbin,it ITA,"FW,MF",it Napoli,23,1999,3,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Piotr Zieliński,pl POL,MF,it Napoli,28,1994,10,8,619,6.9,4,2,6,2,2,3,1,0,0.58,0.29,0.87,0.29,0.58,Matches
725,Hakim Ziyech,ma MAR,MF,eng Chelsea,29,1993,4,1,148,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Oleksandr Zubkov,ua UKR,"MF,FW",ua Shakhtar Donetsk,25,1996,5,5,365,4.1,2,0,2,2,0,0,1,0,0.49,0,0.49,0.49,0.49,Matches
727,Neven Đurasek,hr CRO,MF,ua Shakhtar Donetsk,23,1998,5,0,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
