Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
620,Denis Terentyev,ru RUS,"DF,MF",ru Rostov,23,1992,2.3,0,1,0,0,0.43,0,0,,0,0,Matches
621,Kieran Tierney,sct SCO,DF,sct Celtic,19,1997,3,0,2,0,0,0.67,0,0,,0,0,Matches
622,Corentin Tolisso,fr FRA,MF,fr Lyon,21,1994,5,2,15,4,26.7,3,0.8,0.13,0.5,0,0,Matches
623,Ömer Toprak,tr TUR,DF,de Leverkusen,27,1989,6,0,4,1,25,0.67,0.17,0,0,0,0,Matches
624,Fernando Torres,es ESP,FW,es Atlético Madrid,32,1984,5.2,1,16,6,37.5,3.07,1.15,0.06,0.17,0,0,Matches
625,Óliver Torres,es ESP,MF,pt Porto,21,1994,6.6,0,7,1,14.3,1.06,0.15,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Duško Tošić,rs SRB,DF,tr Beşiktaş,31,1985,4.9,0,0,0,,0,0,,,0,0,Matches
627,Zoran Tošić,rs SRB,MF,ru CSKA Moscow,29,1987,3.2,0,8,3,37.5,2.49,0.93,0,0,0,0,Matches
628,Cenk Tosun,tr TUR,"FW,MF",tr Beşiktaş,25,1991,2.4,1,4,1,25,1.65,0.41,0.25,1,0,0,Matches
629,Almamy Touré,ml MLI,DF,fr Monaco,20,1996,3.3,0,2,1,50,0.6,0.3,0,0,0,0,Matches
630,Kolo Touré,ci CIV,DF,sct Celtic,35,1981,3,0,2,1,50,0.67,0.33,0,0,0,0,Matches
631,Yaya Touré,ci CIV,MF,eng Manchester City,33,1983,1,0,2,0,0,2,0,0,,0,0,Matches
632,Lucas Tousart,fr FRA,MF,fr Lyon,19,1997,0.6,0,2,1,50,3.1,1.55,0,0,0,0,Matches
633,Youssef Toutouh,dk DEN,MF,dk FC Copenhagen,23,1992,4.2,0,3,0,0,0.72,0,0,,0,0,Matches
634,Adama Traoré,ci CIV,DF,ch Basel,26,1990,6,0,2,0,0,0.33,0,0,,0,0,Matches
635,Adama Traoré,ml MLI,"FW,MF",fr Monaco,21,1995,0.3,0,2,0,0,7.83,0,0,,0,0,Matches
636,Ibrahima Traoré,gn GUI,MF,de Gladbach,28,1988,2.5,0,5,2,40,1.99,0.8,0,0,0,0,Matches
637,Lacina Traoré,ci CIV,FW,ru CSKA Moscow,26,1990,4,1,3,2,66.7,0.75,0.5,0.33,0.5,0,0,Matches
638,Kevin Trapp,de GER,GK,fr Paris Saint-Germain,26,1990,2,0,0,0,,0,0,,,0,0,Matches
639,Kieran Trippier,eng ENG,DF,eng Tottenham Hotspur,25,1990,3,0,0,0,,0,0,,,0,0,Matches
640,Viktor Tsyhankov,ua UKR,MF,ua Dynamo Kyiv,18,1997,2.9,1,1,1,100,0.34,0.34,1,1,0,0,Matches
641,Arda Turan,tr TUR,FW,es Barcelona,29,1987,1.9,4,7,6,85.7,3.66,3.14,0.57,0.67,0,0,Matches
642,Leonardo Ulloa,ar ARG,FW,eng Leicester City,30,1986,1.3,0,4,2,50,3.05,1.53,0,0,0,0,Matches
643,Sven Ulreich,de GER,GK,de Bayern Munich,27,1988,1,0,0,0,,0,0,,,0,0,Matches
644,Samuel Umtiti,fr FRA,DF,es Barcelona,22,1993,8,0,2,0,0,0.25,0,0,,0,0,Matches
645,Necip Uysal,tr TUR,MF,tr Beşiktaş,25,1991,1,0,0,0,,0,0,,,0,0,Matches
646,Tomáš Vaclík,cz CZE,GK,ch Basel,27,1989,6,0,0,0,,0,0,,,0,0,Matches
647,Mathieu Valbuena,fr FRA,FW,fr Lyon,31,1984,2.2,0,7,3,42.9,3.18,1.36,0,0,0,0,Matches
648,Hans Vanaken,be BEL,MF,be Club Brugge,23,1992,4.1,0,2,1,50,0.49,0.25,0,0,0,0,Matches
649,Raphaël Varane,fr FRA,DF,es Real Madrid,23,1993,10,2,9,3,33.3,0.9,0.3,0.22,0.67,0,0,Matches
650,Jamie Vardy,eng ENG,FW,eng Leicester City,29,1987,8.6,2,13,6,46.2,1.52,0.7,0.15,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Silvestre Varela,pt POR,"FW,MF",pt Porto,31,1985,0,0,0,0,,0,0,,,0,0,Matches
652,Franco Vázquez,ar ARG,"MF,FW",es Sevilla,27,1989,3.7,0,5,1,20,1.35,0.27,0,0,0,0,Matches
653,Lucas Vázquez,es ESP,MF,es Real Madrid,25,1991,4.1,1,8,1,12.5,1.97,0.25,0.13,1,0,0,Matches
654,Benjamin Verbič,si SVN,"MF,FW",dk FC Copenhagen,22,1993,3.6,0,11,1,9.1,3.03,0.28,0,0,0,0,Matches
655,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,23,1992,6.7,0,2,0,0,0.3,0,0,,0,0,Matches
656,Jan Vertonghen,be BEL,DF,eng Tottenham Hotspur,29,1987,5,0,2,0,0,0.4,0,0,,0,0,Matches
657,Jannik Vestergaard,dk DEN,DF,de Gladbach,23,1992,3.3,0,2,0,0,0.6,0,0,,0,0,Matches
658,Domagoj Vida,hr CRO,DF,ua Dynamo Kyiv,27,1989,6,0,3,0,0,0.5,0,0,,0,0,Matches
659,Aleix Vidal,es ESP,DF,es Barcelona,26,1989,1,0,0,0,,0,0,,,0,0,Matches
660,Arturo Vidal,cl CHI,MF,de Bayern Munich,29,1987,7.9,3,21,8,38.1,2.65,1.01,0.14,0.38,0,0,Matches
661,Luciano Vietto,ar ARG,FW,es Sevilla,22,1993,3.2,1,12,5,41.7,3.71,1.55,0.08,0.2,0,1,Matches
662,Vitinha,pt POR,DF,bg Ludogorets Razgrad,30,1986,0.1,0,0,0,,0,0,,,0,0,Matches
663,Vitolo,es ESP,"MF,FW",es Sevilla,26,1989,7.8,0,12,4,33.3,1.53,0.51,0,0,0,0,Matches
664,Kevin Volland,de GER,"MF,FW",de Leverkusen,24,1992,3.7,1,9,3,33.3,2.46,0.82,0.11,0.33,0,0,Matches
665,Ruud Vormer,nl NED,MF,be Club Brugge,28,1988,4.1,0,4,0,0,0.97,0,0,,0,0,Matches
666,Jelle Vossen,be BEL,FW,be Club Brugge,27,1989,2.9,1,5,3,60,1.7,1.02,0.2,0.33,0,0,Matches
667,Dorus de Vries,nl NED,GK,sct Celtic,35,1980,1,0,0,0,,0,0,,,0,0,Matches
668,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,24,1992,5,0,1,0,0,0.2,0,0,,0,0,Matches
669,Theo Walcott,eng ENG,"MF,FW",eng Arsenal,27,1989,3,4,14,7,50,4.63,2.32,0.29,0.57,0,0,Matches
670,Kyle Walker,eng ENG,DF,eng Tottenham Hotspur,26,1990,3,0,1,0,0,0.33,0,0,,0,0,Matches
671,Wanderson,bg BUL,"MF,FW",bg Ludogorets Razgrad,28,1988,5.8,1,9,5,55.6,1.55,0.86,0.11,0.2,0,0,Matches
672,Victor Wanyama,ke KEN,MF,eng Tottenham Hotspur,25,1991,4.8,0,0,0,,0,0,,,0,0,Matches
673,Marcin Wasilewski,pl POL,DF,eng Leicester City,36,1980,1,0,0,0,,0,0,,,0,0,Matches
674,Roman Weidenfeller,de GER,GK,de Dortmund,35,1980,2,0,0,0,,0,0,,,0,0,Matches
675,Julian Weigl,de GER,MF,de Dortmund,20,1995,8.9,1,3,1,33.3,0.34,0.11,0.33,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Wendell,br BRA,DF,de Leverkusen,23,1993,5,0,4,1,25,0.8,0.2,0,0,0,1,Matches
677,Oscar Wendt,se SWE,"MF,DF",de Gladbach,30,1985,5,0,3,1,33.3,0.6,0.2,0,0,0,0,Matches
678,Pontus Wernbloom,se SWE,MF,ru CSKA Moscow,30,1986,5,0,4,0,0,0.8,0,0,,0,0,Matches
679,Mateusz Wieteska,pl POL,DF,pl Legia Warsaw,19,1997,0.2,0,0,0,,0,0,,,0,0,Matches
680,Jordy de Wijs,nl NED,DF,nl PSV,21,1995,0.5,0,0,0,,0,0,,,0,0,Matches
681,Jetro Willems,nl NED,DF,nl PSV,22,1994,4,0,1,0,0,0.25,0,0,,0,0,Matches
682,Kevin Wimmer,at AUT,DF,eng Tottenham Hotspur,23,1992,1,0,0,0,,0,0,,,0,0,Matches
683,Harry Winks,eng ENG,MF,eng Tottenham Hotspur,20,1996,2.2,0,0,0,,0,0,,,0,0,Matches
684,Granit Xhaka,ch SUI,MF,eng Arsenal,23,1992,5.3,1,2,2,100,0.38,0.38,0.5,0.5,0,0,Matches
685,Taulant Xhaka,al ALB,"MF,DF",ch Basel,25,1991,6,0,1,0,0,0.17,0,0,,0,0,Matches
686,Mapou Yanga-Mbiwa,fr FRA,DF,fr Lyon,27,1989,4.7,0,2,1,50,0.43,0.21,0,0,0,0,Matches
687,Andriy Yarmolenko,ua UKR,MF,ua Dynamo Kyiv,26,1989,5,1,10,5,50,2,1,0,0,1,1,Matches
688,Vladlen Yurchenko,ua UKR,MF,de Leverkusen,22,1994,0.8,1,2,1,50,2.37,1.18,0.5,1,0,0,Matches
689,Pablo Zabaleta,ar ARG,"DF,MF",eng Manchester City,31,1985,4.9,0,2,0,0,0.4,0,0,,0,0,Matches
690,Marvin Zeegelaar,nl NED,DF,pt Sporting CP,25,1990,4.8,0,0,0,,0,0,,,0,0,Matches
691,Tolga Zengin,tr TUR,GK,tr Beşiktaş,32,1983,1,0,0,0,,0,0,,,0,0,Matches
692,Ron-Robert Zieler,de GER,GK,eng Leicester City,27,1989,1,0,0,0,,0,0,,,0,0,Matches
693,Piotr Zieliński,pl POL,MF,it Napoli,22,1994,3.4,0,4,2,50,1.18,0.59,0,0,0,0,Matches
694,Oleksandr Zinchenko,ua UKR,MF,nl PSV,19,1996,1.9,0,1,0,0,0.52,0,0,,0,0,Matches
695,Andrija Živković,rs SRB,"FW,MF",pt Benfica,20,1996,0.2,0,0,0,,0,0,,,0,0,Matches
696,Jeroen Zoet,nl NED,GK,nl PSV,25,1991,5,0,0,0,,0,0,,,0,0,Matches
697,Luca Zuffi,ch SUI,MF,ch Basel,26,1990,3.3,1,4,4,100,1.21,1.21,0.25,0.25,0,0,Matches
698,Jonas Jonas,,,hr Dinamo Zagreb,,,2.3,0,,1,,,0.43,,0,0,0,Matches
699,Pavel Orekhovskiy,,,ua Dynamo Kyiv,,,0.4,0,,0,,,0,,,0,0,Matches
