Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2070,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,1,0,0,4,5,4,44,3,2,0,0,0,Matches
2071,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,5,0,0,24,18,0,7,19,25,0,0,0,Matches
2072,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,9,1,1,47,19,2,9,26,27,0,0,0,Matches
2073,Kévin Rimane,gf GUF,"DF,MF",Paris Saint-Germain,fr Ligue 1,27,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2074,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,15,0,0,70,39,0,32,40,47,0,0,0,Matches
2075,Renaud Ripart,fr FRA,"FW,MF",Nîmes,fr Ligue 1,25,1993,33.4,2,0,0,37,72,8,77,25,44,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2076,Mihailo Ristić,rs SRB,MF,Montpellier,fr Ligue 1,22,1995,3.6,0,0,0,3,5,0,11,8,9,0,0,0,Matches
2077,Matt Ritchie,sct SCO,"DF,MF",Newcastle United,eng Premier League,28,1989,32.5,9,0,0,55,39,1,260,57,44,0,0,0,Matches
2078,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,2,0,0,18,11,1,9,31,25,,,0,Matches
2079,Arjen Robben,nl NED,"MF,FW",Bayern Munich,de Bundesliga,34,1984,6.3,1,1,1,5,5,5,22,4,1,0,0,0,Matches
2080,Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,6,0,0,28,13,1,1,51,29,,,1,Matches
2081,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,3,0,0,18,33,0,27,43,20,,,0,Matches
2082,Patrick Roberts,eng ENG,MF,Girona,es La Liga,21,1997,6.7,0,0,0,0,9,2,8,3,6,,,0,Matches
2083,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,4,0,0,20,16,1,133,31,49,0,0,0,Matches
2084,Joel Robles,es ESP,GK,Real Betis,es La Liga,28,1990,5,0,0,0,0,0,0,0,0,0,,,0,Matches
2085,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,9,0,0,60,27,0,5,36,45,,,0,Matches
2086,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2087,Kenny Rocha Santos,cv CPV,"FW,MF",Saint-Étienne,fr Ligue 1,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2088,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20,13,2,2,49,53,1,85,21,33,,,0,Matches
2089,Sebastian Rode,de GER,MF,Eintracht Frankfurt,de Bundesliga,27,1990,10.3,4,0,0,16,11,0,28,19,22,0,0,0,Matches
2090,Ronny Rodelin,fr FRA,MF,Guingamp,fr Ligue 1,28,1989,8.8,0,0,0,10,9,3,8,6,5,0,0,0,Matches
2091,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,5,0,0,59,43,1,2,41,70,,,0,Matches
2092,Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,5,1,1,23,41,14,30,3,10,,,0,Matches
2093,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,1,0,0,5,6,0,12,8,11,,,0,Matches
2094,Alejandro Rodríguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,0,0,0,2,0,0,0,0,0,0,0,0,Matches
2095,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,4,0,0,42,35,35,27,8,7,,,0,Matches
2096,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,1998,27.8,6,0,0,31,27,4,137,16,25,,,0,Matches
2097,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,1991,12.6,2,0,0,7,15,5,85,5,7,1,0,0,Matches
2098,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,5,0,0,23,19,1,89,38,33,0,0,0,Matches
2099,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4,5,0,0,14,11,0,2,8,11,,,0,Matches
2100,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,3,0,0,12,9,0,1,5,8,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2101,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,9,1,0,28,28,2,110,35,39,0,0,0,Matches
2102,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,2,0,0,3,1,0,3,6,3,0,0,1,Matches
2103,Diego Rolán,uy URU,MF,Leganés,es La Liga,25,1993,2.4,0,0,0,4,8,0,5,3,4,,,0,Matches
2104,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,1993,3.3,1,0,0,6,9,0,5,1,4,,,0,Matches
2105,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,2,0,0,8,2,0,0,11,8,0,0,0,Matches
2106,Esteban Rolón,ar ARG,"MF,DF",Genoa,it Serie A,23,1995,11.6,9,0,0,28,17,0,13,17,28,0,0,0,Matches
2107,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,2,0,0,8,14,0,3,19,10,0,1,0,Matches
2108,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,6,1,0,23,14,4,2,37,20,0,0,1,Matches
2109,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,8,1,0,87,81,0,8,62,76,0,0,0,Matches
2110,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26,12,2,1,37,21,0,0,38,37,1,2,0,Matches
2111,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,11,0,0,46,17,0,3,46,45,0,0,0,Matches
2112,Rômulo,it ITA,MF,Genoa,it Serie A,31,1987,15,1,1,1,19,19,4,101,18,17,0,0,0,Matches
2113,Rômulo,it ITA,MF,Lazio,it Serie A,31,1987,8.6,1,0,0,9,8,2,46,4,6,0,0,0,Matches
2114,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,3,0,0,20,50,28,59,8,7,0,0,0,Matches
2115,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,5,1,1,6,6,0,2,10,10,,,0,Matches
2116,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,3,0,0,16,8,0,6,20,22,,,0,Matches
2117,Salomón Rondón,ve VEN,FW,Newcastle United,eng Premier League,28,1989,28.9,1,0,0,22,26,20,15,6,8,1,0,0,Matches
2118,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,3,0,0,46,32,3,105,29,55,0,0,0,Matches
2119,Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,8,0,0,62,14,1,28,52,59,0,0,0,Matches
2120,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,2,0,0,34,17,1,47,22,31,,,0,Matches
2121,Danny Rose,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,28,1990,20,5,0,0,26,47,1,87,23,28,1,0,0,Matches
2122,Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,1996,16.2,2,0,0,36,19,3,28,28,26,0,0,0,Matches
2123,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,5,0,0,15,10,0,3,36,18,0,0,0,Matches
2124,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2125,Jérôme Roussillon,gp GLP,DF,Wolfsburg,de Bundesliga,25,1993,27.3,4,0,0,22,40,0,103,35,29,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2126,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,2,0,0,25,37,6,9,4,9,0,0,0,Matches
2127,Aaron Rowe,eng ENG,MF,Huddersfield Town,eng Premier League,17,2000,0.8,0,0,0,2,0,0,0,1,0,0,1,0,Matches
2128,Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,22,1995,5.5,1,0,0,7,2,4,12,1,2,,,0,Matches
2129,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2130,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,7,0,0,29,15,1,1,29,17,0,0,0,Matches
2131,Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,4,0,0,28,19,0,17,14,28,0,0,0,Matches
2132,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37,1,0,0,1,0,0,0,0,2,0,1,0,Matches
2133,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15,3,0,0,29,5,0,0,18,5,0,0,0,Matches
2134,Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,5,1,1,17,17,3,86,22,17,0,0,0,Matches
2135,Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,0,0,0,0,0,0,1,0,1,,,0,Matches
2136,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,22,1996,22.1,3,1,1,11,22,3,29,21,32,0,0,0,Matches
2137,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,10,0,0,29,10,1,4,38,19,,,0,Matches
2138,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27,3,0,0,1,3,0,0,1,1,,,0,Matches
2139,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,0,0,0,0,0,0,2,0,1,0,0,0,Matches
2140,Marco Russ,de GER,DF,Eintracht Frankfurt,de Bundesliga,32,1985,4.2,1,0,0,4,1,0,0,4,3,0,0,0,Matches
2141,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34,2,0,0,1,3,0,0,0,0,0,1,0,Matches
2142,Frederik Rønnow,dk DEN,GK,Eintracht Frankfurt,de Bundesliga,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2143,Idriss Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,26,1992,0.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2144,Youssouf Sabaly,sn SEN,"DF,MF",Bordeaux,fr Ligue 1,25,1993,21.2,3,0,0,31,30,3,53,26,30,0,0,0,Matches
2145,Abdelhamid Sabiri,ma MAR,FW,Huddersfield Town,eng Premier League,21,1996,0.5,0,0,0,0,1,0,0,1,1,0,0,0,Matches
2146,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,24,1994,26.1,9,0,0,27,30,5,64,31,30,0,0,1,Matches
2147,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,0,1,0,12,6,4,6,2,4,1,0,0,Matches
2148,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,5,0,0,29,11,0,36,35,34,0,0,0,Matches
2149,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2150,Wesley Saïd,fr FRA,"FW,MF",Dijon,fr Ligue 1,23,1995,25,4,0,0,50,16,7,36,10,18,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2151,Allan Saint-Maximin,fr FRA,FW,Nice,fr Ligue 1,21,1997,32.2,2,0,0,12,68,8,81,6,9,2,0,0,Matches
2152,Théo Sainte-Luce,fr FRA,DF,Nîmes,fr Ligue 1,19,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2153,Romain Saïss,ma MAR,"MF,DF",Wolves,eng Premier League,28,1990,12.8,7,0,0,27,9,0,8,28,26,0,0,0,Matches
2154,Samuel Sáiz,es ESP,MF,Getafe,es La Liga,27,1991,3.4,2,0,0,3,3,1,6,0,3,,,0,Matches
2155,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2156,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,3,0,0,33,25,1,33,41,40,0,1,0,Matches
2157,Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,0,0,0,0,1,2,1,0,1,0,0,0,Matches
2158,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,2,0,0,6,13,0,0,42,16,0,2,0,Matches
2159,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,eng Premier League,30,1988,0.3,0,0,0,1,0,1,3,0,1,0,0,0,Matches
2160,Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,0,0,0,16,34,14,4,1,6,1,0,0,Matches
2161,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,5,0,0,20,16,0,51,22,24,0,0,0,Matches
2162,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,1,0,0,25,32,28,57,5,10,5,0,0,Matches
2163,Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,3,0,0,20,8,0,1,29,9,0,0,0,Matches
2164,Carlos Salcedo,mx MEX,DF,Eintracht Frankfurt,de Bundesliga,24,1993,5.1,3,0,0,9,2,0,0,9,3,0,0,0,Matches
2165,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,1,0,0,10,10,0,2,24,20,0,2,0,Matches
2166,Yannis Salibur,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,27,1991,9.8,2,1,1,21,30,6,55,8,6,1,0,0,Matches
2167,Yannis Salibur,fr FRA,"FW,MF",Guingamp,fr Ligue 1,27,1991,0.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2168,Roland Sallai,hu HUN,MF,Freiburg,de Bundesliga,21,1997,5.9,3,0,0,17,19,1,10,3,9,1,0,0,Matches
2169,Edgar Salli,cm CMR,FW,Nürnberg,de Bundesliga,25,1992,1.3,1,0,0,4,2,1,0,1,2,0,0,0,Matches
2170,Brice Samba,fr FRA,GK,Caen,fr Ligue 1,24,1994,38,1,0,0,0,3,0,0,2,0,0,0,0,Matches
2171,Junior Sambia,fr FRA,"MF,FW",Montpellier,fr Ligue 1,21,1996,10.3,3,0,0,20,24,4,58,6,8,0,0,0,Matches
2172,Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,1,0,0,8,7,0,15,3,7,0,1,0,Matches
2173,Frédéric Sammaritano,fr FRA,MF,Dijon,fr Ligue 1,32,1986,6,3,1,1,14,6,0,23,9,5,0,0,0,Matches
2174,Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,7,0,0,34,8,2,11,21,25,,,0,Matches
2175,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,1,0,0,19,15,2,2,4,4,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2176,Antonio Sanabria,py PAR,FW,Real Betis,es La Liga,22,1996,9,2,0,0,10,13,6,2,3,6,,,0,Matches
2177,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,2,1,1,10,12,1,20,7,6,0,0,0,Matches
2178,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,29,1988,9.8,3,0,0,15,18,8,23,9,11,0,0,0,Matches
2179,Carlos Sánchez,co COL,MF,West Ham United,eng Premier League,32,1986,2.7,0,0,0,3,1,0,0,1,4,0,0,0,Matches
2180,Davinson Sánchez,co COL,DF,Tottenham Hotspur,eng Premier League,22,1996,21.6,2,0,0,20,10,0,0,27,20,0,1,0,Matches
2181,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,1,0,0,2,0,0,0,0,0,,,0,Matches
2182,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,9,0,0,48,36,2,17,25,30,,,0,Matches
2183,Jadon Sancho,eng ENG,MF,Dortmund,de Bundesliga,18,2000,27.3,2,0,0,5,38,4,110,15,13,2,0,0,Matches
2184,Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,5,0,0,23,11,0,0,12,10,0,1,1,Matches
2185,Sandro,br BRA,"MF,DF",Genoa,it Serie A,29,1989,7.9,3,0,0,21,11,2,0,19,17,0,1,0,Matches
2186,Alex Sandro,br BRA,"DF,MF",Juventus,it Serie A,27,1991,26.5,7,0,0,49,50,2,116,38,48,0,1,0,Matches
2187,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,1,0,0,10,14,19,99,9,15,1,0,0,Matches
2188,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29,4,0,0,27,34,2,6,66,37,1,0,0,Matches
2189,Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,23,1995,11.1,0,0,0,11,17,0,20,5,13,,,0,Matches
2190,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,7,0,0,51,38,3,14,31,66,0,0,0,Matches
2191,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,6,0,0,35,35,5,1,9,12,1,0,0,Matches
2192,Baissama Sankoh,gn GUI,MF,Caen,fr Ligue 1,26,1992,7.2,2,1,0,9,11,0,5,6,2,0,0,0,Matches
2193,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,3,0,0,41,27,5,1,4,2,2,1,0,Matches
2194,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,9,0,0,52,50,2,51,41,49,0,0,0,Matches
2195,Nicola Sansone,it ITA,"MF,FW",Bologna,it Serie A,26,1991,12.7,4,1,1,26,29,4,31,6,17,1,0,0,Matches
2196,Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,1991,0.4,1,0,0,3,0,1,2,0,0,,,0,Matches
2197,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,2,0,0,51,49,1,15,58,68,0,0,0,Matches
2198,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20,1,0,0,0,3,0,0,1,0,,,0,Matches
2199,Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,5,0,0,51,38,18,17,9,12,0,0,0,Matches
2200,Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,0,0,0,16,11,0,29,16,6,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2201,Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,1993,6.2,4,0,0,19,11,16,7,1,5,,,0,Matches
2202,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20,7,0,0,39,26,2,21,35,31,0,0,0,Matches
2203,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,1991,10.1,2,0,0,16,16,7,9,5,6,0,0,0,Matches
2204,Pablo Sarabia,es ESP,MF,Sevilla,es La Liga,26,1992,30.3,9,0,0,45,48,18,183,22,15,,,0,Matches
2205,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,2,0,0,14,4,1,44,12,12,0,0,0,Matches
2206,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,1,0,0,6,6,1,0,0,1,0,0,0,Matches
2207,Bouna Sarr,sn SEN,"DF,MF",Marseille,fr Ligue 1,26,1992,24.9,3,1,1,37,32,3,108,43,45,0,1,0,Matches
2208,Ismaila Sarr,sn SEN,"MF,FW",Rennes,fr Ligue 1,20,1998,31,6,0,0,40,98,10,45,13,28,3,0,0,Matches
2209,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,1,0,0,31,30,0,10,71,35,0,1,1,Matches
2210,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,0,0,0,2,2,0,3,1,3,,,0,Matches
2211,Marco Sau,it ITA,"FW,MF",Sampdoria,it Serie A,30,1987,0.6,0,0,0,1,3,0,2,0,1,1,0,0,Matches
2212,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,30,1987,6.2,4,0,0,9,8,4,10,1,5,0,0,0,Matches
2213,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,6,1,0,49,96,0,256,63,56,0,0,0,Matches
2214,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,5,1,1,15,6,0,1,22,10,,,0,Matches
2215,Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,26,1991,22.2,12,0,0,28,20,1,17,65,39,0,1,0,Matches
2216,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,1.6,0,0,0,1,1,0,5,3,0,0,0,0,Matches
2217,Nicolás Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,0.9,0,0,0,0,3,0,1,0,0,0,0,0,Matches
2218,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,10,0,0,34,51,1,77,23,28,0,0,0,Matches
2219,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,22,1996,14.6,4,0,0,27,19,9,3,4,6,2,0,0,Matches
2220,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,1,0,0,1,1,3,1,1,2,0,0,0,Matches
2221,Christopher Schindler,de GER,DF,Huddersfield Town,eng Premier League,28,1990,36.2,5,1,1,26,20,0,0,67,39,0,1,0,Matches
2222,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,1,0,0,6,5,0,0,15,17,0,1,0,Matches
2223,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,1,0,0,4,7,0,0,5,6,0,0,0,Matches
2224,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,25,1992,18.6,1,0,0,25,14,0,18,22,22,1,0,0,Matches
2225,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,3,0,0,0,4,0,1,3,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2226,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,1,0,0,4,12,1,14,10,5,0,0,0,Matches
2227,Jonathan Schmid,fr FRA,"DF,MF",Augsburg,de Bundesliga,28,1990,28,1,0,0,21,22,2,121,45,24,0,0,1,Matches
2228,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,2,0,0,21,8,0,2,15,16,0,0,0,Matches
2229,Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,24,1994,11.2,3,0,0,28,10,1,15,9,17,1,1,0,Matches
2230,Nico Schulz,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1993,28.2,6,0,0,30,23,10,127,28,23,2,0,0,Matches
2231,André Schürrle,de GER,"FW,MF",Fulham,eng Premier League,27,1990,18.2,2,0,0,17,19,11,41,8,19,0,0,0,Matches
2232,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,7,0,0,45,37,0,112,44,36,0,0,0,Matches
2233,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,1,0,0,0,2,0,0,0,0,0,0,0,Matches
2234,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,8,0,0,28,12,0,71,24,13,0,0,0,Matches
2235,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9,0,0,0,0,1,0,1,0,0,0,0,0,Matches
2236,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2237,Stanley Segarel,mf SMN,FW,Amiens,fr Ligue 1,24,1994,0.2,0,0,0,1,0,0,0,0,0,0,0,0,Matches
2238,Davie Selke,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,1995,19.3,4,0,0,28,26,14,20,1,2,1,0,0,Matches
2239,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,6,0,0,30,12,1,25,18,27,0,0,0,Matches
2240,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37,2,0,0,1,6,0,0,3,0,0,0,0,Matches
2241,Ken Sema,se SWE,MF,Watford,eng Premier League,24,1993,8.4,1,0,0,13,9,1,11,8,7,0,0,0,Matches
2242,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,1,0,0,1,0,0,1,2,0,,,0,Matches
2243,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,4,0,0,22,27,5,17,22,27,,,0,Matches
2244,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,4,0,0,12,6,0,0,16,16,,,0,Matches
2245,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6,0,0,0,0,1,0,0,1,0,0,0,0,Matches
2246,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,8,0,0,25,68,1,97,31,22,1,0,0,Matches
2247,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37,1,0,0,0,4,0,0,3,1,0,0,1,Matches
2248,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,4,2,1,40,28,2,6,23,32,0,0,0,Matches
2249,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,6,0,0,33,23,1,108,33,32,0,0,0,Matches
2250,Leonardo Sernicola,it ITA,"DF,MF",Sassuolo,it Serie A,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2251,Julien Serrano,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1.3,1,0,0,2,1,1,2,3,5,0,0,0,Matches
2252,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,1,0,0,3,0,0,1,1,0,0,0,0,Matches
2253,Ryan Sessegnon,eng ENG,"MF,FW",Fulham,eng Premier League,18,2000,25.6,0,0,0,20,22,16,68,17,16,0,0,0,Matches
2254,Paik Seung-ho,kr KOR,MF,Girona,es La Liga,21,1997,0.7,0,0,0,0,2,0,0,3,0,,,0,Matches
2255,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,25,1992,23.4,2,0,0,15,35,10,41,21,16,2,0,0,Matches
