Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30,10,0,0,69,48,1,23,36,25,,,0,Matches
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,3,0,0,20,16,2,56,16,9,,,0,Matches
2111,Renaud Ripart,fr FRA,"FW,MF",Nîmes,fr Ligue 1,26,1993,22.5,0,0,0,23,48,7,30,11,23,,,0,Matches
2112,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,0,0,0,0,1,0,1,0,0,,,0,Matches
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,6,0,0,22,13,2,88,36,18,,,0,Matches
2114,Marcel Risse,de GER,"DF,FW",Köln,de Bundesliga,29,1989,1.5,1,0,0,3,0,0,16,0,2,,,0,Matches
2115,Mihailo Ristić,rs SRB,MF,Montpellier,fr Ligue 1,23,1995,9,1,0,0,15,5,1,28,7,13,,,0,Matches
2116,Matt Ritchie,sct SCO,"MF,DF",Newcastle United,eng Premier League,29,1989,14.6,4,0,0,26,16,0,100,12,15,,,0,Matches
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,3,0,0,4,10,0,24,7,5,,,0,Matches
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,3,0,0,6,5,0,2,4,3,,,0,Matches
2119,Maxence Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,0,0,0,0,0,0,1,0,0,,,0,Matches
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,1,0,0,0,3,2,,,0,Matches
2121,Roberto,es ESP,GK,West Ham United,eng Premier League,33,1986,7.6,0,0,0,0,1,0,0,0,0,,,1,Matches
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,1,0,0,0,2,0,0,0,1,,,0,Matches
2123,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26,8,0,0,18,39,2,29,34,23,,,0,Matches
2124,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,0.3,0,0,0,1,2,0,0,0,0,,,0,Matches
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,0,0,18,13,2,204,38,30,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2126,Callum Robinson,ie IRL,FW,Sheffield United,eng Premier League,24,1995,7.5,1,0,0,11,4,1,15,5,3,,,0,Matches
2127,Jack Robinson,eng ENG,DF,Sheffield United,eng Premier League,25,1993,5.6,0,0,0,4,4,1,6,7,5,,,0,Matches
2128,Joel Robles,es ESP,GK,Real Betis,es La Liga,29,1990,32.1,3,1,0,1,1,0,0,0,0,,,0,Matches
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,8,0,0,78,23,0,57,31,54,,,0,Matches
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,5,0,0,29,47,2,68,11,24,,,0,Matches
2131,Sebastian Rode,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1990,21.5,6,0,0,40,24,1,20,33,34,,,0,Matches
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,8,0,0,43,32,0,8,28,32,,,0,Matches
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,2,1,0,19,27,8,32,10,4,,,0,Matches
2134,Kévin Rodrigues,pt POR,"MF,DF",Leganés,es La Liga,25,1994,21.5,6,1,1,42,29,2,140,30,32,,,0,Matches
2135,Kévin Rodrigues,pt POR,"DF,MF",Real Sociedad,es La Liga,25,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
2136,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,6,0,0,52,26,29,25,3,9,,,0,Matches
2137,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,6,1,0,32,39,1,96,17,11,,,0,Matches
2138,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,7,0,0,62,73,6,54,36,32,,,0,Matches
2139,Guido Rodríguez,ar ARG,MF,Real Betis,es La Liga,25,1994,10.4,5,0,0,16,20,2,1,11,17,,,0,Matches
2140,James Rodríguez,co COL,"MF,FW",Real Madrid,es La Liga,28,1991,4.7,1,0,0,5,7,2,26,2,12,,,0,Matches
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,1,0,0,26,15,22,14,5,17,,,0,Matches
2142,Mario Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,0,0,0,0,0,2,0,0,0,0,,,0,Matches
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,0,0,0,3,3,0,5,5,1,,,0,Matches
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,0,0,0,8,19,5,37,9,2,,,0,Matches
2145,Jack Rodwell,eng ENG,"DF,MF",Sheffield United,eng Premier League,28,1991,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,10,0,0,60,43,0,42,24,49,,,0,Matches
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,0,0,0,5,3,0,0,13,6,,,0,Matches
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,6,0,0,19,17,0,42,8,13,,,0,Matches
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,1,0,0,2,1,0,3,0,1,,,0,Matches
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,3,0,0,6,13,0,0,10,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,4,0,0,42,22,1,0,58,24,,,0,Matches
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,11,2,2,47,61,1,5,25,30,,,0,Matches
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,15,1,1,48,23,2,3,74,34,,,0,Matches
2154,Luka Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,0,0,0,1,1,0,0,0,0,,,0,Matches
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,5,0,0,39,16,1,6,32,36,,,0,Matches
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,3,0,0,27,24,8,37,8,19,,,0,Matches
2157,Rômulo,it ITA,"DF,MF",Genoa,it Serie A,32,1987,0.2,0,0,0,1,0,0,0,0,1,,,0,Matches
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,3,0,0,25,58,31,35,5,10,,,0,Matches
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,4,2,1,17,13,0,9,22,20,,,0,Matches
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,3,0,0,34,18,0,7,36,55,,,0,Matches
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,0,0,0,5,3,0,6,2,4,,,0,Matches
2162,Marten de Roon,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,12,0,0,59,20,1,21,43,46,,,1,Matches
2163,Roberto Rosales,ve VEN,"DF,MF",Leganés,es La Liga,30,1988,20.8,7,0,0,33,7,2,82,28,23,,,0,Matches
2164,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,0,0,0,0,0,0,0,0,0,,,0,Matches
2165,Danny Rose,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,29,1990,9.9,5,0,0,14,17,0,39,7,12,,,0,Matches
2166,Danny Rose,eng ENG,DF,Newcastle United,eng Premier League,29,1990,9.6,2,0,0,11,22,0,8,9,12,,,0,Matches
2167,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,5,0,0,17,8,0,1,33,12,,,0,Matches
2168,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
2169,Jérôme Roussillon,gp GLP,"DF,MF",Wolfsburg,de Bundesliga,26,1993,26.3,4,0,0,18,27,4,71,29,28,,,0,Matches
2170,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,0,0,0,8,3,2,7,3,1,,,0,Matches
2171,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0,0,0,3,0,2,4,0,,,0,Matches
2172,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,5,0,0,50,17,1,14,32,30,,,0,Matches
2173,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,0,0,0,0,2,0,0,1,1,,,0,Matches
2174,Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,9.8,6,0,0,19,5,4,26,8,8,,,0,Matches
2175,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19,3,0,0,19,8,0,7,13,19,,,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2176,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,29,1990,30.4,9,0,0,28,34,1,85,25,47,,,0,Matches
2177,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,1,0,0,0,0,0,0,0,0,,,0,Matches
2178,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0,0,0,0,0,0,0,0,0,0,,,0,Matches
2179,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,2,0,0,8,1,0,0,9,6,,,0,Matches
2180,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,8,0,0,22,56,2,127,22,17,,,0,Matches
2181,Aitor Ruibal,es ESP,"MF,DF",Leganés,es La Liga,23,1996,13.6,4,0,0,28,13,6,30,8,16,,,0,Matches
2182,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,2,0,0,21,27,0,15,32,26,,,0,Matches
2183,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,0,0,0,2,7,0,0,3,1,,,0,Matches
2184,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,0,0,0,10,6,1,0,5,5,,,0,Matches
2185,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,28,1991,7.7,1,0,0,10,6,0,2,14,7,,,0,Matches
2186,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,0,0,0,0,4,0,0,2,1,,,0,Matches
2187,Julian Ryerson,no NOR,MF,Union Berlin,de Bundesliga,21,1997,4.1,2,0,0,8,6,0,13,5,5,,,0,Matches
2188,Frederik Rønnow,dk DEN,GK,Eintracht Frankfurt,de Bundesliga,26,1992,9,0,0,0,0,1,0,0,0,0,,,0,Matches
2189,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
2190,Victor Sá,br BRA,"MF,FW",Wolfsburg,de Bundesliga,25,1994,18.1,4,0,0,26,27,8,23,10,22,,,0,Matches
2191,Youssouf Sabaly,sn SEN,"DF,MF",Bordeaux,fr Ligue 1,26,1993,10.1,1,0,0,11,14,0,30,18,11,,,0,Matches
2192,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,5,0,0,34,79,0,92,56,43,,,1,Matches
2193,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,6,0,0,26,25,0,3,7,16,,,0,Matches
2194,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,25,1994,27.8,4,0,0,20,41,3,110,25,26,,,0,Matches
2195,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,0,0,0,0,2,0,3,0,1,,,0,Matches
2196,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,20,1999,7.6,4,1,1,14,8,0,24,11,8,,,0,Matches
2197,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,3,1,0,7,2,0,0,10,1,,,0,Matches
2198,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,5,1,1,22,15,0,72,33,18,,,0,Matches
2199,Wesley Saïd,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24,1995,12.9,2,0,0,11,8,1,20,12,9,,,0,Matches
2200,Allan Saint-Maximin,fr FRA,MF,Newcastle United,eng Premier League,22,1997,20.7,0,0,0,18,48,3,44,9,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2201,Théo Sainte-Luce,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
2202,Borja Sainz,es ESP,MF,Alavés,es La Liga,18,2001,6.4,1,0,0,22,8,4,13,3,9,,,0,Matches
2203,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,12,1,1,43,24,2,9,51,40,,,0,Matches
2204,Bukayo Saka,eng ENG,"MF,DF",Arsenal,eng Premier League,17,2001,19.5,6,0,0,22,28,10,67,12,21,,,0,Matches
2205,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18,3,0,0,24,12,0,25,23,37,,,0,Matches
2206,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,1,1,0,3,2,0,0,22,5,,,0,Matches
2207,Jacopo Sala,it ITA,"DF,MF",SPAL,it Serie A,27,1991,9.5,1,0,0,11,10,4,30,14,23,,,0,Matches
2208,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32,1,0,0,17,18,20,45,8,6,,,0,Matches
2209,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,1,0,0,3,4,0,0,7,1,,,0,Matches
2210,Eddie Salcedo,it ITA,"FW,MF",Hellas Verona,it Serie A,17,2001,7.6,0,0,0,18,14,3,26,1,1,,,0,Matches
2211,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11,0,0,0,2,5,0,0,22,10,,,0,Matches
2212,Yannis Salibur,fr FRA,"FW,MF",Mallorca,es La Liga,28,1991,0.9,0,0,0,3,4,0,3,1,0,,,0,Matches
2213,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,1,0,0,0,1,0,0,0,0,,,0,Matches
2214,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,4,0,0,22,13,1,1,36,24,,,0,Matches
2215,Roland Sallai,hu HUN,MF,Freiburg,de Bundesliga,22,1997,12.9,2,0,0,30,42,9,42,6,10,,,0,Matches
2216,Lazar Samardzic,rs SRB,MF,Hertha BSC,de Bundesliga,17,2002,0.4,0,0,0,0,0,0,1,0,4,,,0,Matches
2217,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,4,0,0,18,12,0,3,41,18,,,0,Matches
2218,Mbwana Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,1,0,0,8,18,8,3,1,4,,,0,Matches
2219,Mama Samba Baldé,gw GNB,"MF,FW",Dijon,fr Ligue 1,23,1995,18.6,2,0,0,27,23,6,22,5,16,,,0,Matches
2220,Junior Sambia,fr FRA,"MF,DF",Montpellier,fr Ligue 1,22,1996,6.5,3,1,0,14,14,1,25,7,7,,,1,Matches
2221,Frédéric Sammaritano,fr FRA,"MF,FW",Dijon,fr Ligue 1,33,1986,5.8,0,0,0,9,10,2,50,2,7,,,0,Matches
2222,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,4,0,0,32,25,0,4,28,13,,,0,Matches
2223,Mikel San José,es ESP,MF,Athletic Club,es La Liga,30,1989,4,3,0,0,6,1,1,0,11,3,,,0,Matches
2224,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,15.4,3,0,0,24,26,4,10,3,11,,,0,Matches
2225,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,19,2000,8.2,1,0,0,16,15,0,2,2,7,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2226,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
2227,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,21,1997,16.5,3,0,0,34,27,2,86,14,15,,,0,Matches
2228,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,30,1988,10.3,4,1,1,19,33,9,42,3,8,,,0,Matches
2229,Carlos Sánchez,co COL,MF,West Ham United,eng Premier League,33,1986,1.3,0,0,0,2,0,0,0,2,0,,,0,Matches
2230,Davinson Sánchez,co COL,DF,Tottenham Hotspur,eng Premier League,23,1996,27,6,0,0,27,12,1,2,34,26,,,0,Matches
2231,Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,12,1,1,29,22,0,0,32,11,,,0,Matches
2232,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,1,0,0,7,3,0,0,5,4,,,0,Matches
2233,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,1,0,0,8,3,2,7,7,6,,,0,Matches
2234,Víctor Sánchez,es ESP,"MF,DF",Espanyol,es La Liga,31,1987,18.8,11,1,1,48,31,0,71,28,37,,,0,Matches
2235,Jadon Sancho,eng ENG,"MF,FW",Dortmund,de Bundesliga,19,2000,25.4,2,0,0,9,17,9,77,15,10,,,0,Matches
2236,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,4,0,0,42,45,0,68,43,27,,,0,Matches
2237,Leroy Sané,de GER,"FW,MF",Manchester City,eng Premier League,23,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
2238,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,3,0,0,11,21,0,0,24,9,,,0,Matches
2239,Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,0,0,0,1,7,0,5,1,0,,,0,Matches
2240,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,8,0,0,47,23,1,22,37,49,,,0,Matches
2241,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,15,1,1,41,41,2,10,34,37,,,0,Matches
2242,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,1,0,0,28,22,5,0,7,3,,,0,Matches
2243,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,5,0,0,56,51,3,65,24,28,,,0,Matches
2244,Nicola Sansone,it ITA,"MF,FW",Bologna,it Serie A,27,1991,25.2,6,0,0,36,75,8,122,11,20,,,0,Matches
2245,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1,0,0,22,32,0,12,40,49,,,1,Matches
2246,Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,6,0,0,24,18,7,7,7,8,,,0,Matches
2247,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,4,0,0,16,7,1,9,10,5,,,0,Matches
2248,Samir Santos,br BRA,"DF,MF",Udinese,it Serie A,24,1994,17.2,3,0,0,22,23,1,6,34,28,,,0,Matches
2249,Riccardo Saponara,it ITA,MF,Genoa,it Serie A,27,1991,1.9,1,1,0,2,0,0,4,0,2,,,0,Matches
2250,Riccardo Saponara,it ITA,"MF,FW",Lecce,it Serie A,27,1991,10.5,2,0,0,9,17,3,35,5,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2251,Ivan Šaponjić,rs SRB,FW,Atlético Madrid,es La Liga,21,1997,0.1,0,0,0,1,0,1,0,0,0,,,0,Matches
2252,Pablo Sarabia,es ESP,"FW,MF",Paris Saint-Germain,fr Ligue 1,27,1992,12.9,1,0,0,14,10,6,52,10,7,,,0,Matches
2253,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2,1,0,0,1,1,0,7,1,6,,,0,Matches
2254,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,2,0,0,23,37,6,5,12,7,,,0,Matches
2255,Bouna Sarr,sn SEN,"DF,FW",Marseille,fr Ligue 1,27,1992,24,3,0,0,23,43,4,101,33,38,,,1,Matches
2256,Ismaila Sarr,sn SEN,MF,Watford,eng Premier League,21,1998,22.5,1,0,0,22,47,12,97,15,7,,,0,Matches
2257,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,2,0,0,8,10,0,3,34,13,,,0,Matches
2258,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,6,0,0,34,8,2,2,13,15,,,0,Matches
2259,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,4,0,0,20,19,0,65,22,17,,,0,Matches
2260,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,5,0,0,39,56,0,83,32,44,,,0,Matches
2261,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22,6,0,0,15,10,0,0,24,18,,,1,Matches
2262,Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,27,1991,18.6,5,0,0,29,25,2,12,51,22,,,0,Matches
2263,Louis Schaub,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,0,0,0,8,11,1,19,3,13,,,0,Matches
2264,Ezequiel Schelotto,it ITA,"DF,MF",Brighton,eng Premier League,30,1989,4,2,0,0,6,4,1,16,7,3,,,0,Matches
2265,Patrik Schick,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,3,0,0,16,21,9,7,0,3,,,0,Matches
2266,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,1,0,0,2,0,0,0,0,1,,,0,Matches
2267,Kingsley Schindler,gh GHA,"MF,FW",Köln,de Bundesliga,26,1993,9.4,0,0,0,12,10,3,34,6,5,,,0,Matches
2268,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,4,0,0,33,24,0,11,18,31,,,0,Matches
2269,Keven Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,6,1,0,21,32,1,1,39,26,,,0,Matches
2270,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,0,0,0,6,10,0,5,4,3,,,0,Matches
2271,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,26,1992,11.5,2,0,0,17,12,1,9,13,10,,,0,Matches
2272,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38,2,0,0,0,7,0,0,0,1,,,0,Matches
2273,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,0,0,0,1,0,0,2,1,1,,,0,Matches
2274,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,29,1990,31.5,1,0,0,12,36,4,99,38,28,,,0,Matches
2275,Manuel Schmiedebach,de GER,MF,Union Berlin,de Bundesliga,30,1988,2,0,0,0,5,2,0,0,2,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
2276,Benno Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,1,0,0,22,4,0,34,18,18,,,0,Matches
2277,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,6,1,1,18,2,0,8,21,22,,,0,Matches
2278,Lasse Schöne,dk DEN,MF,Genoa,it Serie A,33,1986,27,5,0,0,36,32,0,121,34,25,,,0,Matches
2279,Sebastian Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23,2,0,0,20,22,1,2,40,43,,,0,Matches
2280,Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,3,0,0,20,18,1,16,24,18,,,0,Matches
2281,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,22,1997,12,6,1,0,25,3,0,1,26,15,,,0,Matches
2282,Markus Schubert,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,0,0,0,0,2,0,0,0,0,,,0,Matches
2283,Nico Schulz,de GER,"DF,MF",Dortmund,de Bundesliga,26,1993,6.6,0,0,0,12,3,4,13,7,7,,,0,Matches
2284,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,0,0,0,0,3,0,0,1,0,,,0,Matches
2285,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,31,1988,10.2,2,0,0,11,9,0,44,28,15,,,0,Matches
2286,Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9,3,1,0,11,4,0,0,19,6,,,0,Matches
2287,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,3,0,0,26,20,6,3,2,3,,,0,Matches
2288,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,3,0,0,13,6,5,3,0,0,,,0,Matches
2289,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27,0,0,0,1,5,0,0,1,0,,,0,Matches
2290,Ken Sema,se SWE,MF,Udinese,it Serie A,25,1993,27.3,6,0,0,32,18,4,163,20,43,,,0,Matches
2291,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,2,0,0,21,30,3,21,24,31,,,0,Matches
2292,Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7,2,0,0,4,6,0,14,9,5,,,0,Matches
2293,Josep Señé,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,0,0,0,1,4,0,2,1,1,,,0,Matches
2294,Stefano Sensi,it ITA,MF,Inter,it Serie A,23,1995,8,2,0,0,14,14,0,44,9,10,,,0,Matches
2295,Luigi Sepe,it ITA,GK,Parma,it Serie A,28,1991,34,1,0,0,0,4,0,0,0,0,,,0,Matches
2296,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,2,0,0,29,34,1,1,27,39,,,0,Matches
2297,Ryan Sessegnon,eng ENG,"MF,DF",Tottenham Hotspur,eng Premier League,19,2000,3.8,0,0,0,4,2,2,13,1,4,,,0,Matches
2298,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,10,1,1,34,20,1,128,29,23,,,0,Matches
2299,Yevhen Shakhov,ua UKR,"MF,FW",Lecce,it Serie A,28,1990,12.1,3,0,0,21,10,5,4,14,15,,,0,Matches
